action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,2,64,210.081340,0.833610,0.564226,0.564226
e1,15000,100,100000,2,63,209.852307,0.691212,0.416885,0.416885
e1,15000,100,100000,2,62,210.111571,0.749196,0.484442,0.484442
e1,15000,100,100000,2,61,209.939001,0.669476,0.407299,0.407299
e1,15000,100,100000,2,60,209.996214,0.695549,0.424428,0.424428
e1,15000,100,100000,2,59,210.060831,0.659913,0.393659,0.393659
e1,15000,100,100000,2,58,209.927819,0.791930,0.521742,0.521742
e1,15000,100,100000,2,57,209.736585,0.719462,0.446535,0.446535
e1,15000,100,100000,2,56,210.112908,0.715704,0.456539,0.456539
e1,15000,100,100000,2,55,209.819767,0.725811,0.457336,0.457336
e1,15000,100,100000,2,54,209.872300,0.830131,0.521376,0.521376
e1,15000,100,100000,2,53,210.020160,0.689056,0.430565,0.430565
e1,15000,100,100000,2,52,209.972219,0.770463,0.493104,0.493104
e1,15000,100,100000,2,51,209.916640,0.678862,0.415779,0.415779
e1,15000,100,100000,2,50,209.854271,0.849056,0.548324,0.548324
e1,15000,100,100000,2,49,209.810656,0.731961,0.468994,0.468994
e1,15000,100,100000,2,48,209.730150,0.689806,0.426659,0.426659
e1,15000,100,100000,2,47,209.744892,0.666030,0.399185,0.399185
e1,15000,100,100000,2,46,210.002224,0.689738,0.424522,0.424522
e1,15000,100,100000,2,45,209.975274,0.785696,0.515004,0.515004
e1,15000,100,100000,2,44,209.797803,0.685940,0.421943,0.421943
e1,15000,100,100000,2,43,209.854328,0.783003,0.520506,0.520506
e1,15000,100,100000,2,42,209.826732,0.771967,0.512066,0.512066
e1,15000,100,100000,2,41,209.966516,0.691552,0.425877,0.425877
e1,15000,100,100000,2,40,209.748854,0.722626,0.458330,0.458330
e1,15000,100,100000,2,39,209.806628,0.677324,0.407437,0.407437
e1,15000,100,100000,2,38,209.973579,0.687273,0.415592,0.415592
e1,15000,100,100000,2,37,209.705162,0.653558,0.396186,0.396186
e1,15000,100,100000,2,36,209.807636,0.624483,0.388368,0.388368
e1,15000,100,100000,2,35,209.927029,0.675636,0.413907,0.413907
e1,15000,100,100000,2,34,210.017562,0.891558,0.629954,0.629954
e1,15000,100,100000,2,33,209.851481,0.753414,0.488116,0.488116
e1,15000,100,100000,2,32,209.864174,0.736378,0.476556,0.476556
e1,15000,100,100000,2,31,209.935225,0.692094,0.431279,0.431279
