action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,10000,0,0,1,1,2.695529,0.057391,0.000000,0.000000
i,10000,0,0,1,2,2.717579,0.087041,0.000000,0.000000
i,10000,0,0,1,3,2.697805,0.065969,0.000000,0.000000
i,10000,0,0,1,4,2.691438,0.066253,0.000000,0.000000
i,10000,0,0,1,5,2.694033,0.066486,0.000000,0.000000
i,10000,0,0,1,6,2.693514,0.065948,0.000000,0.000000
i,10000,0,0,1,7,2.692694,0.067097,0.000000,0.000000
i,10000,0,0,1,8,2.693930,0.066499,0.000000,0.000000
i,10000,0,0,1,9,2.691917,0.066011,0.000000,0.000000
i,10000,0,0,1,10,2.698178,0.066523,0.000000,0.000000
i,10000,0,0,1,11,2.706430,0.075379,0.000000,0.000000
i,10000,0,0,1,12,2.696362,0.067180,0.000000,0.000000
i,10000,0,0,1,13,2.696627,0.066878,0.000000,0.000000
i,10000,0,0,1,14,2.699804,0.066710,0.000000,0.000000
i,10000,0,0,1,15,2.698714,0.067062,0.000000,0.000000
i,10000,0,0,1,16,2.697197,0.067738,0.000000,0.000000
i,10000,0,0,1,17,2.700096,0.067326,0.000000,0.000000
i,10000,0,0,1,18,2.698681,0.067500,0.000000,0.000000
i,10000,0,0,1,19,2.700953,0.067833,0.000000,0.000000
i,10000,0,0,1,20,2.698565,0.066997,0.000000,0.000000
i,10000,0,0,1,21,2.701918,0.069291,0.000000,0.000000
i,10000,0,0,1,22,2.700195,0.067543,0.000000,0.000000
i,10000,0,0,1,23,2.700774,0.067104,0.000000,0.000000
i,10000,0,0,1,24,2.701210,0.067328,0.000000,0.000000
i,10000,0,0,1,25,2.700833,0.067271,0.000000,0.000000
i,10000,0,0,1,26,2.700716,0.067929,0.000000,0.000000
i,10000,0,0,1,27,2.701837,0.067378,0.000000,0.000000
i,10000,0,0,1,28,2.700902,0.067092,0.000000,0.000000
i,10000,0,0,1,29,2.702771,0.067406,0.000000,0.000000
i,10000,0,0,1,30,2.704559,0.066808,0.000000,0.000000
i,10000,0,0,1,31,2.705312,0.067973,0.000000,0.000000
i,10000,0,0,1,32,2.704528,0.067037,0.000000,0.000000
i,10000,0,0,1,33,2.704416,0.067100,0.000000,0.000000
i,10000,0,0,1,34,2.703088,0.067838,0.000000,0.000000
i,10000,0,0,1,35,2.704050,0.067252,0.000000,0.000000
i,10000,0,0,1,36,2.703358,0.067561,0.000000,0.000000
i,10000,0,0,1,37,2.704516,0.067082,0.000000,0.000000
i,10000,0,0,1,38,2.705694,0.068009,0.000000,0.000000
i,10000,0,0,1,39,2.705977,0.068156,0.000000,0.000000
i,10000,0,0,1,40,2.705558,0.067302,0.000000,0.000000
i,10000,0,0,1,41,2.706474,0.068077,0.000000,0.000000
i,10000,0,0,1,42,2.704703,0.067269,0.000000,0.000000
i,10000,0,0,1,43,2.705165,0.067368,0.000000,0.000000
i,10000,0,0,1,44,2.702824,0.066875,0.000000,0.000000
i,10000,0,0,1,45,2.721671,0.067415,0.000000,0.000000
i,10000,0,0,1,46,2.704577,0.067089,0.000000,0.000000
i,10000,0,0,1,47,2.707573,0.067184,0.000000,0.000000
i,10000,0,0,1,48,2.712792,0.068173,0.000000,0.000000
i,10000,0,0,1,49,2.712257,0.067903,0.000000,0.000000
i,10000,0,0,1,50,2.713917,0.067632,0.000000,0.000000
i,10000,0,0,1,51,2.711464,0.067670,0.000000,0.000000
i,10000,0,0,1,52,2.715811,0.067961,0.000000,0.000000
i,10000,0,0,1,53,2.714265,0.066707,0.000000,0.000000
i,10000,0,0,1,54,2.715758,0.067687,0.000000,0.000000
i,10000,0,0,1,55,2.711989,0.067710,0.000000,0.000000
i,10000,0,0,1,56,2.715835,0.067811,0.000000,0.000000
i,10000,0,0,1,57,2.717568,0.067690,0.000000,0.000000
i,10000,0,0,1,58,2.719299,0.068144,0.000000,0.000000
i,10000,0,0,1,59,2.720965,0.067952,0.000000,0.000000
i,10000,0,0,1,60,2.723805,0.067969,0.000000,0.000000
i,10000,0,0,1,61,2.719909,0.067923,0.000000,0.000000
