action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,10000,0,0,1,1,2.544529,0.058747,0.000000,0.000000
i,10000,0,0,1,2,8.484050,0.084517,0.000000,0.000000
i,10000,0,0,1,3,4.580598,0.066246,0.000000,0.000000
i,10000,0,0,1,4,5.293260,0.078469,0.000000,0.000000
i,10000,0,0,1,5,10.949013,0.074081,0.000000,0.000000
i,10000,0,0,1,6,15.611496,0.078398,0.000000,0.000000
i,10000,0,0,1,7,14.380598,0.078926,0.000000,0.000000
i,10000,0,0,1,8,15.591904,0.081318,0.000000,0.000000
i,10000,0,0,1,9,15.113997,0.080968,0.000000,0.000000
i,10000,0,0,1,10,15.069388,0.083371,0.000000,0.000000
i,10000,0,0,1,11,19.555935,0.082416,0.000000,0.000000
i,10000,0,0,1,12,21.247407,0.082886,0.000000,0.000000
i,10000,0,0,1,13,13.674456,0.081635,0.000000,0.000000
i,10000,0,0,1,14,20.450011,0.080410,0.000000,0.000000
i,10000,0,0,1,15,12.658722,0.085616,0.000000,0.000000
i,10000,0,0,1,16,22.769672,0.079600,0.000000,0.000000
i,10000,0,0,1,17,12.056340,0.094047,0.000000,0.000000
i,10000,0,0,1,18,11.584735,0.101499,0.000000,0.000000
i,10000,0,0,1,19,10.659392,0.119540,0.000000,0.000000
i,10000,0,0,1,20,21.188395,0.125074,0.000000,0.000000
i,10000,0,0,1,21,10.927804,0.108063,0.000000,0.000000
i,10000,0,0,1,22,25.698089,0.076792,0.000000,0.000000
i,10000,0,0,1,23,10.711516,0.109545,0.000000,0.000000
i,10000,0,0,1,24,10.617323,0.074634,0.000000,0.000000
i,10000,0,0,1,25,26.177740,0.082621,0.000000,0.000000
i,10000,0,0,1,26,10.601067,0.120156,0.000000,0.000000
i,10000,0,0,1,27,25.668956,0.076366,0.000000,0.000000
i,10000,0,0,1,28,9.420274,0.086911,0.000000,0.000000
i,10000,0,0,1,29,21.766471,0.077850,0.000000,0.000000
i,10000,0,0,1,30,21.541046,0.083567,0.000000,0.000000
i,10000,0,0,1,31,9.194655,0.123073,0.000000,0.000000
i,10000,0,0,1,32,25.295732,0.104520,0.000000,0.000000
i,10000,0,0,1,33,28.245776,0.085702,0.000000,0.000000
i,10000,0,0,1,34,10.170569,0.077921,0.000000,0.000000
i,10000,0,0,1,35,27.478456,0.087145,0.000000,0.000000
i,10000,0,0,1,36,10.001840,0.093450,0.000000,0.000000
i,10000,0,0,1,37,29.195740,0.078993,0.000000,0.000000
i,10000,0,0,1,38,27.906426,0.076972,0.000000,0.000000
i,10000,0,0,1,39,12.859577,0.076887,0.000000,0.000000
i,10000,0,0,1,40,32.000296,0.108995,0.000000,0.000000
i,10000,0,0,1,41,30.798464,0.108585,0.000000,0.000000
i,10000,0,0,1,42,12.596328,0.075314,0.000000,0.000000
i,10000,0,0,1,43,11.388423,0.081015,0.000000,0.000000
i,10000,0,0,1,44,10.068878,0.098088,0.000000,0.000000
i,10000,0,0,1,45,11.406972,0.079333,0.000000,0.000000
i,10000,0,0,1,46,32.186322,0.123549,0.000000,0.000000
i,10000,0,0,1,47,28.667124,0.119506,0.000000,0.000000
i,10000,0,0,1,48,29.402579,0.088291,0.000000,0.000000
