action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,5000,0,0,1,1,1.442726,0.016479,0.000000,0.000000
i,5000,0,0,1,2,5.577571,0.026032,0.000000,0.000000
i,5000,0,0,1,3,2.026279,0.020836,0.000000,0.000000
i,5000,0,0,1,4,2.201203,0.021426,0.000000,0.000000
i,5000,0,0,1,5,3.593224,0.019490,0.000000,0.000000
i,5000,0,0,1,6,5.007777,0.021635,0.000000,0.000000
i,5000,0,0,1,7,5.344638,0.021714,0.000000,0.000000
i,5000,0,0,1,8,4.823501,0.021986,0.000000,0.000000
i,5000,0,0,1,9,4.611513,0.023116,0.000000,0.000000
i,5000,0,0,1,10,5.724813,0.023348,0.000000,0.000000
i,5000,0,0,1,11,4.444074,0.022134,0.000000,0.000000
i,5000,0,0,1,12,4.496015,0.021933,0.000000,0.000000
i,5000,0,0,1,13,4.192964,0.022553,0.000000,0.000000
i,5000,0,0,1,14,4.036318,0.022842,0.000000,0.000000
i,5000,0,0,1,15,5.882998,0.022670,0.000000,0.000000
i,5000,0,0,1,16,3.899168,0.021296,0.000000,0.000000
i,5000,0,0,1,17,3.773696,0.023996,0.000000,0.000000
i,5000,0,0,1,18,3.500778,0.025116,0.000000,0.000000
i,5000,0,0,1,19,6.808493,0.034989,0.000000,0.000000
i,5000,0,0,1,20,6.042982,0.030153,0.000000,0.000000
i,5000,0,0,1,21,6.998837,0.034159,0.000000,0.000000
i,5000,0,0,1,22,3.330691,0.024739,0.000000,0.000000
i,5000,0,0,1,23,6.314055,0.032650,0.000000,0.000000
i,5000,0,0,1,24,6.303342,0.021174,0.000000,0.000000
i,5000,0,0,1,25,3.333856,0.024343,0.000000,0.000000
i,5000,0,0,1,26,3.119940,0.024248,0.000000,0.000000
i,5000,0,0,1,27,3.130268,0.024803,0.000000,0.000000
i,5000,0,0,1,28,7.175208,0.035665,0.000000,0.000000
i,5000,0,0,1,29,7.108816,0.038012,0.000000,0.000000
