action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,10000,100,100000,3,21,65.263420,4.061514,0.500808,0.250404
e1,10000,100,100000,3,20,68.935691,7.828359,0.503056,0.251528
e1,10000,100,100000,3,19,221.299376,160.168651,0.470453,0.235227
e1,10000,100,100000,3,18,65.720096,4.592537,0.458308,0.229154
e1,10000,100,100000,3,17,121.340478,60.223127,0.526480,0.263240
e1,10000,100,100000,3,16,92.964203,31.844819,0.476046,0.238023
e1,10000,100,100000,3,15,127.664743,66.540104,0.531873,0.265937
e1,10000,100,100000,3,14,78.695829,17.568696,0.520371,0.260185
e1,10000,100,100000,3,13,129.900209,68.795337,0.528736,0.264368
e1,10000,100,100000,3,12,65.300308,4.198948,0.484731,0.242365
e1,10000,100,100000,3,11,65.721698,4.532748,0.504299,0.252150
e1,10000,100,100000,3,10,65.474161,4.348725,0.810051,0.405025
e1,10000,100,100000,3,9,65.371060,4.243945,0.515291,0.257646
e1,10000,100,100000,3,8,92.512125,31.382607,0.502904,0.251452
e1,10000,100,100000,3,7,86.246267,25.149153,0.562668,0.281334
e1,10000,100,100000,3,6,65.269497,4.128184,0.485828,0.242914
e1,10000,100,100000,3,5,65.060315,3.940553,0.484664,0.242332
e1,10000,100,100000,3,4,65.338862,4.219942,0.613779,0.306890
e1,10000,100,100000,3,3,68.384379,7.265594,0.537218,0.268609
e1,10000,100,100000,3,2,83.651856,22.512206,0.579492,0.289746
e1,10000,100,100000,3,1,75.245477,14.121350,0.541645,0.270822
e1,10000,100,100000,3,21,137.449639,76.319852,0.502778,0.251389
e1,10000,100,100000,3,20,65.519330,4.391589,0.580944,0.290472
e1,10000,100,100000,3,19,125.729338,64.631002,0.579353,0.289677
e1,10000,100,100000,3,18,84.012281,22.865404,0.590416,0.295208
e1,10000,100,100000,3,17,66.537235,5.397379,0.448522,0.224261
e1,10000,100,100000,3,16,74.782796,13.638357,0.456429,0.228215
e1,10000,100,100000,3,15,71.929895,10.807797,0.519563,0.259782
e1,10000,100,100000,3,14,94.045443,32.927448,0.506010,0.253005
e1,10000,100,100000,3,13,267.214728,206.075208,0.547218,0.273609
e1,10000,100,100000,3,12,67.622210,6.492557,0.535307,0.267653
e1,10000,100,100000,3,11,65.486997,4.367327,0.581438,0.290719
e1,10000,100,100000,3,10,65.180788,4.071825,0.504798,0.252399
e1,10000,100,100000,3,9,91.624639,30.497710,0.535728,0.267864
e1,10000,100,100000,3,8,65.311218,4.177185,0.559717,0.279858
e1,10000,100,100000,3,7,65.563709,4.432657,0.584781,0.292390
e1,10000,100,100000,3,6,72.060598,10.947936,0.526028,0.263014
e1,10000,100,100000,3,5,65.188568,4.087335,0.576364,0.288182
e1,10000,100,100000,3,4,103.255133,42.157857,0.630943,0.315471
e1,10000,100,100000,3,3,119.201228,58.093249,0.440744,0.220372
e1,10000,100,100000,3,2,65.150752,4.056150,0.532210,0.266105
e1,10000,100,100000,3,1,65.227059,4.125857,0.508763,0.254381
e1,10000,100,100000,3,21,68.740408,7.621842,0.598863,0.299431
e1,10000,100,100000,3,20,121.348012,60.237797,0.751489,0.375745
e1,10000,100,100000,3,19,85.749408,24.562749,0.528905,0.264453
e1,10000,100,100000,3,18,68.610837,7.504835,0.493366,0.246683
e1,10000,100,100000,3,17,169.927468,108.831674,0.605081,0.302540
e1,10000,100,100000,3,16,111.201289,50.047539,0.465643,0.232822
e1,10000,100,100000,3,15,68.641205,7.483620,0.555201,0.277601
e1,10000,100,100000,3,14,85.614005,24.487429,0.571656,0.285828
e1,10000,100,100000,3,13,78.264321,17.143746,0.531929,0.265964
e1,10000,100,100000,3,12,236.266712,175.117836,0.528087,0.264043
e1,10000,100,100000,3,11,74.343573,13.209129,0.548208,0.274104
e1,10000,100,100000,3,10,68.113419,6.943776,0.531998,0.265999
e1,10000,100,100000,3,9,65.308731,4.167401,0.483313,0.241657
e1,10000,100,100000,3,8,73.011479,11.854999,0.530507,0.265253
e1,10000,100,100000,3,7,82.028828,20.891799,0.587798,0.293899
e1,10000,100,100000,3,6,184.590834,123.481467,0.541925,0.270963
e1,10000,100,100000,3,5,67.360473,6.141929,0.595720,0.297860
e1,10000,100,100000,3,4,89.604278,28.431491,0.523088,0.261544
e1,10000,100,100000,3,3,89.114988,27.939187,0.493109,0.246555
e1,10000,100,100000,3,2,68.561960,7.389284,0.498614,0.249307
e1,10000,100,100000,3,1,65.482931,4.315539,0.603695,0.301848
e1,10000,100,100000,3,21,184.455215,123.306678,0.741484,0.370742
e1,10000,100,100000,3,20,241.416661,180.247479,0.664306,0.332153
e1,10000,100,100000,3,19,68.365053,7.180015,0.584799,0.292400
e1,10000,100,100000,3,18,65.358347,4.175129,0.631147,0.315574
e1,10000,100,100000,3,17,68.891679,7.709383,0.508963,0.254482
e1,10000,100,100000,3,16,69.554376,8.390383,0.500283,0.250141
e1,10000,100,100000,3,15,65.288928,4.067828,0.486248,0.243124
e1,10000,100,100000,3,14,226.027941,164.852219,0.476513,0.238257
e1,10000,100,100000,3,13,65.368040,4.193792,0.504015,0.252007
e1,10000,100,100000,3,12,65.832522,4.660051,0.554285,0.277142
e1,10000,100,100000,3,11,78.600349,17.434546,0.462546,0.231273
e1,10000,100,100000,3,10,65.320664,4.168112,0.483031,0.241516
e1,10000,100,100000,3,9,68.632175,7.506616,0.477695,0.238848
