action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,10000,100,100000,1,32,7.387911,0.442760,0.000000,0.000000
e1,10000,100,100000,1,31,7.409483,0.108921,0.000000,0.000000
e1,10000,100,100000,1,30,7.467234,0.104964,0.000000,0.000000
e1,10000,100,100000,1,29,7.650877,0.103895,0.000000,0.000000
e1,10000,100,100000,1,28,9.106533,0.105492,0.000000,0.000000
e1,10000,100,100000,1,27,8.119095,0.103966,0.000000,0.000000
e1,10000,100,100000,1,26,8.395596,0.104734,0.000000,0.000000
e1,10000,100,100000,1,25,9.385741,0.103367,0.000000,0.000000
e1,10000,100,100000,1,24,9.007249,0.104916,0.000000,0.000000
e1,10000,100,100000,1,23,9.501837,0.105753,0.000000,0.000000
e1,10000,100,100000,1,22,9.694913,0.104504,0.000000,0.000000
e1,10000,100,100000,1,21,10.110506,0.103910,0.000000,0.000000
e1,10000,100,100000,1,20,11.546979,0.102055,0.000000,0.000000
e1,10000,100,100000,1,19,11.046105,0.108045,0.000000,0.000000
e1,10000,100,100000,1,18,12.798389,0.102961,0.000000,0.000000
e1,10000,100,100000,1,17,12.198980,0.103623,0.000000,0.000000
e1,10000,100,100000,1,16,13.640630,0.103102,0.000000,0.000000
e1,10000,100,100000,1,15,13.654020,0.102850,0.000000,0.000000
e1,10000,100,100000,1,14,14.573069,0.102567,0.000000,0.000000
e1,10000,100,100000,1,13,15.571778,0.100942,0.000000,0.000000
e1,10000,100,100000,1,12,16.768364,0.103042,0.000000,0.000000
e1,10000,100,100000,1,11,18.190097,0.101261,0.000000,0.000000
e1,10000,100,100000,1,10,20.000031,0.100981,0.000000,0.000000
e1,10000,100,100000,1,9,21.966997,0.102569,0.000000,0.000000
e1,10000,100,100000,1,8,24.565401,0.101664,0.000000,0.000000
e1,10000,100,100000,1,7,27.917805,0.100445,0.000000,0.000000
e1,10000,100,100000,1,6,32.354892,0.101211,0.000000,0.000000
e1,10000,100,100000,1,5,38.983431,0.384508,0.000000,0.000000
e1,10000,100,100000,1,4,48.269521,0.411239,0.000000,0.000000
e1,10000,100,100000,1,3,63.836486,0.357173,0.000000,0.000000
e1,10000,100,100000,1,2,95.027917,0.408182,0.000000,0.000000
e1,10000,100,100000,1,1,186.412362,0.383365,0.000000,0.000000
e1,10000,100,100000,1,32,7.835745,0.895277,0.000000,0.000000
e1,10000,100,100000,1,31,7.228889,0.099795,0.000000,0.000000
e1,10000,100,100000,1,30,7.457530,0.097151,0.000000,0.000000
