action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,10000,100,100000,1,64,4.259448,0.100312,0.000000,0.000000
e1,10000,100,100000,1,63,4.288781,0.098398,0.000000,0.000000
e1,10000,100,100000,1,62,4.322640,0.095036,0.000000,0.000000
e1,10000,100,100000,1,61,4.390701,0.110242,0.000000,0.000000
e1,10000,100,100000,1,60,4.417374,0.094424,0.000000,0.000000
e1,10000,100,100000,1,59,4.455168,0.097579,0.000000,0.000000
e1,10000,100,100000,1,58,4.500111,0.096837,0.000000,0.000000
e1,10000,100,100000,1,57,4.553689,0.093543,0.000000,0.000000
e1,10000,100,100000,1,56,4.594153,0.092891,0.000000,0.000000
e1,10000,100,100000,1,55,4.652039,0.095326,0.000000,0.000000
e1,10000,100,100000,1,54,4.710408,0.093060,0.000000,0.000000
e1,10000,100,100000,1,53,4.775420,0.092847,0.000000,0.000000
e1,10000,100,100000,1,52,4.840679,0.095269,0.000000,0.000000
e1,10000,100,100000,1,51,4.905421,0.093967,0.000000,0.000000
e1,10000,100,100000,1,50,4.971272,0.092772,0.000000,0.000000
e1,10000,100,100000,1,49,5.046177,0.092549,0.000000,0.000000
e1,10000,100,100000,1,48,5.121974,0.092007,0.000000,0.000000
e1,10000,100,100000,1,47,5.202950,0.092704,0.000000,0.000000
e1,10000,100,100000,1,46,5.300882,0.093439,0.000000,0.000000
e1,10000,100,100000,1,45,5.380237,0.093060,0.000000,0.000000
e1,10000,100,100000,1,44,5.471546,0.092947,0.000000,0.000000
e1,10000,100,100000,1,43,5.568454,0.093163,0.000000,0.000000
e1,10000,100,100000,1,42,5.671825,0.093179,0.000000,0.000000
e1,10000,100,100000,1,41,5.780428,0.093046,0.000000,0.000000
e1,10000,100,100000,1,40,5.893737,0.094372,0.000000,0.000000
e1,10000,100,100000,1,39,6.010679,0.092181,0.000000,0.000000
e1,10000,100,100000,1,38,6.133970,0.093887,0.000000,0.000000
e1,10000,100,100000,1,37,6.294495,0.093329,0.000000,0.000000
e1,10000,100,100000,1,36,6.408305,0.092540,0.000000,0.000000
e1,10000,100,100000,1,35,6.558507,0.092654,0.000000,0.000000
e1,10000,100,100000,1,34,6.718286,0.092860,0.000000,0.000000
e1,10000,100,100000,1,33,6.882160,0.093801,0.000000,0.000000
e1,10000,100,100000,1,32,7.058206,0.093245,0.000000,0.000000
e1,10000,100,100000,1,31,7.240830,0.093036,0.000000,0.000000
e1,10000,100,100000,1,30,7.440790,0.092831,0.000000,0.000000
e1,10000,100,100000,1,29,7.678787,0.092605,0.000000,0.000000
e1,10000,100,100000,1,28,7.892230,0.094162,0.000000,0.000000
e1,10000,100,100000,1,27,8.131046,0.092916,0.000000,0.000000
e1,10000,100,100000,1,26,8.397020,0.093437,0.000000,0.000000
e1,10000,100,100000,1,25,8.692218,0.094086,0.000000,0.000000
e1,10000,100,100000,1,24,9.005263,0.093099,0.000000,0.000000
e1,10000,100,100000,1,23,9.362412,0.093544,0.000000,0.000000
e1,10000,100,100000,1,22,9.707231,0.093126,0.000000,0.000000
e1,10000,100,100000,1,21,10.116782,0.092939,0.000000,0.000000
e1,10000,100,100000,1,20,10.556403,0.092599,0.000000,0.000000
e1,10000,100,100000,1,19,11.166909,0.093424,0.000000,0.000000
e1,10000,100,100000,1,18,11.613455,0.092793,0.000000,0.000000
e1,10000,100,100000,1,17,12.325869,0.092798,0.000000,0.000000
e1,10000,100,100000,1,16,12.906031,0.105634,0.000000,0.000000
e1,10000,100,100000,1,64,4.292036,0.093975,0.000000,0.000000
e1,10000,100,100000,1,63,4.324209,0.094111,0.000000,0.000000
e1,10000,100,100000,1,62,4.369470,0.093595,0.000000,0.000000
e1,10000,100,100000,1,61,4.411841,0.093864,0.000000,0.000000
e1,10000,100,100000,1,60,4.458009,0.096614,0.000000,0.000000
e1,10000,100,100000,1,59,4.510020,0.093022,0.000000,0.000000
e1,10000,100,100000,1,58,4.637474,0.093699,0.000000,0.000000
e1,10000,100,100000,1,57,4.587986,0.094494,0.000000,0.000000
e1,10000,100,100000,1,56,4.633695,0.093579,0.000000,0.000000
e1,10000,100,100000,1,55,4.679398,0.092525,0.000000,0.000000
e1,10000,100,100000,1,54,4.734038,0.093503,0.000000,0.000000
e1,10000,100,100000,1,53,4.791657,0.092940,0.000000,0.000000
e1,10000,100,100000,1,52,4.944273,0.093453,0.000000,0.000000
e1,10000,100,100000,1,51,4.974548,0.093802,0.000000,0.000000
e1,10000,100,100000,1,50,5.069627,0.093678,0.000000,0.000000
e1,10000,100,100000,1,49,5.120204,0.096414,0.000000,0.000000
e1,10000,100,100000,1,48,5.125516,0.093108,0.000000,0.000000
e1,10000,100,100000,1,47,5.313525,0.094880,0.000000,0.000000
e1,10000,100,100000,1,46,5.296517,0.093812,0.000000,0.000000
e1,10000,100,100000,1,45,5.479892,0.093172,0.000000,0.000000
e1,10000,100,100000,1,44,5.569163,0.093215,0.000000,0.000000
e1,10000,100,100000,1,43,5.678801,0.093291,0.000000,0.000000
e1,10000,100,100000,1,42,5.762703,0.093258,0.000000,0.000000
e1,10000,100,100000,1,41,5.776441,0.092641,0.000000,0.000000
e1,10000,100,100000,1,40,5.989905,0.093621,0.000000,0.000000
e1,10000,100,100000,1,39,6.119444,0.094519,0.000000,0.000000
e1,10000,100,100000,1,38,6.137285,0.096561,0.000000,0.000000
e1,10000,100,100000,1,37,6.383259,0.094638,0.000000,0.000000
e1,10000,100,100000,1,36,6.500448,0.092282,0.000000,0.000000
e1,10000,100,100000,1,35,6.631547,0.092828,0.000000,0.000000
e1,10000,100,100000,1,34,6.812394,0.093845,0.000000,0.000000
e1,10000,100,100000,1,33,6.891534,0.101358,0.000000,0.000000
e1,10000,100,100000,1,32,7.223898,0.102964,0.000000,0.000000
e1,10000,100,100000,1,31,7.246119,0.101285,0.000000,0.000000
e1,10000,100,100000,1,30,9.061185,0.096390,0.000000,0.000000
e1,10000,100,100000,1,29,7.739483,0.094508,0.000000,0.000000
e1,10000,100,100000,1,28,7.980192,0.094019,0.000000,0.000000
e1,10000,100,100000,1,27,8.219698,0.093986,0.000000,0.000000
e1,10000,100,100000,1,26,8.507945,0.093674,0.000000,0.000000
e1,10000,100,100000,1,25,8.780966,0.109794,0.000000,0.000000
e1,10000,100,100000,1,24,9.002845,0.094022,0.000000,0.000000
e1,10000,100,100000,1,23,9.342626,0.094610,0.000000,0.000000
e1,10000,100,100000,1,22,9.711690,0.093125,0.000000,0.000000
e1,10000,100,100000,1,21,10.126704,0.094714,0.000000,0.000000
e1,10000,100,100000,1,20,10.609574,0.093445,0.000000,0.000000
e1,10000,100,100000,1,19,11.159075,0.092893,0.000000,0.000000
e1,10000,100,100000,1,18,11.684924,0.092971,0.000000,0.000000
e1,10000,100,100000,1,17,12.302174,0.092979,0.000000,0.000000
e1,10000,100,100000,1,16,12.928946,0.091970,0.000000,0.000000
e1,10000,100,100000,1,64,4.357842,0.094579,0.000000,0.000000
e1,10000,100,100000,1,63,4.335442,0.092872,0.000000,0.000000
e1,10000,100,100000,1,62,4.375432,0.094968,0.000000,0.000000
e1,10000,100,100000,1,61,4.496535,0.097746,0.000000,0.000000
e1,10000,100,100000,1,60,4.454482,0.096026,0.000000,0.000000
e1,10000,100,100000,1,59,4.495017,0.091718,0.000000,0.000000
e1,10000,100,100000,1,58,4.542972,0.091620,0.000000,0.000000
e1,10000,100,100000,1,57,4.590962,0.090400,0.000000,0.000000
e1,10000,100,100000,1,56,4.637128,0.092009,0.000000,0.000000
e1,10000,100,100000,1,55,4.760514,0.094209,0.000000,0.000000
e1,10000,100,100000,1,54,4.800195,0.094328,0.000000,0.000000
e1,10000,100,100000,1,53,4.888910,0.093952,0.000000,0.000000
e1,10000,100,100000,1,52,4.976557,0.093915,0.000000,0.000000
e1,10000,100,100000,1,51,5.029469,0.133250,0.000000,0.000000
e1,10000,100,100000,1,50,4.990863,0.102136,0.000000,0.000000
e1,10000,100,100000,1,49,5.056860,0.092024,0.000000,0.000000
e1,10000,100,100000,1,48,5.213240,0.092005,0.000000,0.000000
e1,10000,100,100000,1,47,5.280295,0.092288,0.000000,0.000000
e1,10000,100,100000,1,46,5.341934,0.091902,0.000000,0.000000
e1,10000,100,100000,1,45,5.485028,0.091695,0.000000,0.000000
e1,10000,100,100000,1,44,5.552761,0.096045,0.000000,0.000000
e1,10000,100,100000,1,43,5.567729,0.093703,0.000000,0.000000
e1,10000,100,100000,1,42,5.767379,0.093827,0.000000,0.000000
e1,10000,100,100000,1,41,5.871092,0.091418,0.000000,0.000000
e1,10000,100,100000,1,40,5.976809,0.093544,0.000000,0.000000
e1,10000,100,100000,1,39,6.107706,0.094031,0.000000,0.000000
e1,10000,100,100000,1,38,6.203271,0.095053,0.000000,0.000000
e1,10000,100,100000,1,37,6.288308,0.118964,0.000000,0.000000
e1,10000,100,100000,1,36,6.489541,0.094699,0.000000,0.000000
e1,10000,100,100000,1,35,6.632037,0.093762,0.000000,0.000000
e1,10000,100,100000,1,34,6.829009,0.093744,0.000000,0.000000
e1,10000,100,100000,1,33,7.024641,0.093959,0.000000,0.000000
e1,10000,100,100000,1,32,7.052030,0.092837,0.000000,0.000000
e1,10000,100,100000,1,31,7.306900,0.090527,0.000000,0.000000
e1,10000,100,100000,1,30,7.439035,0.093429,0.000000,0.000000
e1,10000,100,100000,1,29,7.741786,0.094903,0.000000,0.000000
e1,10000,100,100000,1,28,7.970522,0.091014,0.000000,0.000000
e1,10000,100,100000,1,27,8.229290,0.094005,0.000000,0.000000
e1,10000,100,100000,1,26,8.494603,0.092094,0.000000,0.000000
e1,10000,100,100000,1,25,8.785536,0.092544,0.000000,0.000000
e1,10000,100,100000,1,24,9.050154,0.090827,0.000000,0.000000
e1,10000,100,100000,1,23,9.408519,0.092860,0.000000,0.000000
e1,10000,100,100000,1,22,9.846296,0.090998,0.000000,0.000000
e1,10000,100,100000,1,21,10.212953,0.091335,0.000000,0.000000
e1,10000,100,100000,1,20,10.621692,0.091771,0.000000,0.000000
e1,10000,100,100000,1,19,11.119255,0.091164,0.000000,0.000000
e1,10000,100,100000,1,18,11.654019,0.091327,0.000000,0.000000
e1,10000,100,100000,1,17,12.298217,0.090181,0.000000,0.000000
e1,10000,100,100000,1,16,12.984567,0.103865,0.000000,0.000000
e1,10000,100,100000,1,64,4.302024,0.094716,0.000000,0.000000
e1,10000,100,100000,1,63,4.334318,0.093949,0.000000,0.000000
e1,10000,100,100000,1,62,4.372458,0.093471,0.000000,0.000000
e1,10000,100,100000,1,61,4.414323,0.093372,0.000000,0.000000
e1,10000,100,100000,1,60,4.457635,0.097142,0.000000,0.000000
e1,10000,100,100000,1,59,4.560595,0.093616,0.000000,0.000000
e1,10000,100,100000,1,58,4.620185,0.093037,0.000000,0.000000
e1,10000,100,100000,1,57,4.656086,0.092792,0.000000,0.000000
e1,10000,100,100000,1,56,4.679361,0.093682,0.000000,0.000000
e1,10000,100,100000,1,55,4.747480,0.092280,0.000000,0.000000
e1,10000,100,100000,1,54,4.759688,0.107827,0.000000,0.000000
e1,10000,100,100000,1,53,4.798014,0.092487,0.000000,0.000000
e1,10000,100,100000,1,52,4.865349,0.093891,0.000000,0.000000
e1,10000,100,100000,1,51,4.999303,0.092221,0.000000,0.000000
e1,10000,100,100000,1,50,5.064458,0.092262,0.000000,0.000000
e1,10000,100,100000,1,49,5.131058,0.092069,0.000000,0.000000
e1,10000,100,100000,1,48,5.222621,0.092950,0.000000,0.000000
e1,10000,100,100000,1,47,5.211617,0.093128,0.000000,0.000000
e1,10000,100,100000,1,46,5.295280,0.092858,0.000000,0.000000
e1,10000,100,100000,1,45,5.476360,0.094062,0.000000,0.000000
e1,10000,100,100000,1,44,5.568751,0.092679,0.000000,0.000000
e1,10000,100,100000,1,43,5.663089,0.092472,0.000000,0.000000
e1,10000,100,100000,1,42,5.748257,0.092992,0.000000,0.000000
e1,10000,100,100000,1,41,5.780056,0.093494,0.000000,0.000000
e1,10000,100,100000,1,40,5.986698,0.092612,0.000000,0.000000
e1,10000,100,100000,1,39,6.105481,0.093499,0.000000,0.000000
