action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,4000,100,100000,1,64,30.695315,0.199190,0.000000,0.000000
e1,5657,100,100000,2,64,30.136252,0.247268,0.172081,0.172081
e1,8000,100,100000,4,64,30.183700,0.232872,0.363499,0.121166
e1,11314,100,100000,8,64,30.281436,0.359220,1.161981,0.165997
e1,16000,100,100000,16,64,30.250360,0.573140,4.177557,0.278504
e1,22627,100,100000,32,64,30.117802,0.919196,13.133725,0.423669
e1,32000,100,100000,64,64,33.173472,1.663703,45.703658,0.725455
e1,4000,100,100000,1,64,30.557507,0.064188,0.000000,0.000000
e1,5657,100,100000,2,64,30.035270,0.184191,0.134110,0.134110
e1,8000,100,100000,4,64,30.059277,0.177230,0.281317,0.093772
e1,11314,100,100000,8,64,29.985243,0.256151,0.855782,0.122255
e1,16000,100,100000,16,64,30.951338,0.476960,3.460554,0.230704
e1,22627,100,100000,32,64,30.578492,0.775038,9.757543,0.314759
e1,32000,100,100000,64,64,33.759965,1.552085,38.029415,0.603642
e1,4000,100,100000,1,64,30.550136,0.061779,0.000000,0.000000
e1,5657,100,100000,2,64,29.969647,0.131615,0.084421,0.084421
e1,8000,100,100000,4,64,30.007461,0.176782,0.288497,0.096166
e1,11314,100,100000,8,64,29.981221,0.262070,0.862965,0.123281
e1,16000,100,100000,16,64,30.610879,0.424863,2.742279,0.182819
e1,22627,100,100000,32,64,30.706926,1.025988,17.613323,0.568172
e1,32000,100,100000,64,64,34.022924,1.544822,38.337298,0.608529
e1,4000,100,100000,1,64,30.564162,0.063481,0.000000,0.000000
e1,5657,100,100000,2,64,29.985364,0.139450,0.091259,0.091259
e1,8000,100,100000,4,64,29.990645,0.160414,0.251386,0.083795
e1,11314,100,100000,8,64,30.046195,0.261795,0.934201,0.133457
e1,16000,100,100000,16,64,30.142061,0.445395,3.169209,0.211281
e1,22627,100,100000,32,64,30.348922,0.771953,9.817157,0.316682
e1,32000,100,100000,64,64,34.252211,1.511601,39.127072,0.621065
e1,4000,100,100000,1,64,30.565921,0.063845,0.000000,0.000000
e1,5657,100,100000,2,64,29.946285,0.105438,0.057041,0.057041
e1,8000,100,100000,4,64,30.020129,0.153446,0.235200,0.078400
e1,11314,100,100000,8,64,30.035110,0.262311,0.943551,0.134793
e1,16000,100,100000,16,64,30.388415,0.448030,3.057484,0.203832
e1,22627,100,100000,32,64,30.746848,0.758047,9.296009,0.299871
e1,32000,100,100000,64,64,34.056921,1.509307,38.591857,0.612569
