m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,29.575955823,29.575956,1825.807434
29500,29500,29500,28.122213821,28.122214,1825.771980
29000,29000,29000,20.541840501,20.541841,2374.568140
28500,28500,28500,19.368577132,19.368577,2390.379514
28000,28000,28000,20.590781783,20.590782,2132.216273
27500,27500,27500,18.266220758,18.266221,2277.085696
27000,27000,27000,17.776077244,17.776077,2214.549333
26500,26500,26500,17.285752712,17.285753,2153.174966
26000,26000,26000,16.820078264,16.820078,2089.883260
25500,25500,25500,12.944529624,12.944530,2561.912326
25000,25000,25000,15.870995066,15.870995,1969.000675
24500,24500,24500,14.241322865,14.241323,2065.275135
24000,24000,24000,13.322464431,13.322464,2075.291711
23500,23500,23500,12.255111785,12.255112,2117.952937
23000,23000,23000,13.590977148,13.590977,1790.452573
22500,22500,22500,12.513842604,12.513843,1820.483981
22000,22000,22000,15.517727319,15.517727,1372.365912
21500,21500,21500,10.754791109,10.754791,1848.176296
21000,21000,21000,10.270614232,10.270614,1803.397497
20500,20500,20500,9.485334579,9.485335,1816.514732
20000,20000,20000,7.157065806,7.157066,2235.553009
19500,19500,19500,7.929196767,7.929197,1870.271408
19000,19000,19000,7.516526205,7.516526,1825.045191
18500,18500,18500,5.973143400,5.973143,2120.031138
18000,18000,18000,5.630624243,5.630624,2071.528750
17500,17500,17500,6.223347877,6.223348,1722.344663
17000,17000,17000,5.939979752,5.939980,1654.214393
16500,16500,16500,5.458696267,5.458696,1645.860030
16000,16000,16000,4.970712436,4.970712,1648.053494
15500,15500,15500,4.419372002,4.419372,1685.250754
15000,15000,15000,3.658224688,3.658225,1845.157303
14500,14500,14500,2.935357543,2.935358,2077.174556
14000,14000,14000,3.148526911,3.148527,1743.037349
13500,13500,13500,2.801772518,2.801773,1756.298903
13000,13000,13000,2.589683538,2.589684,1696.732414
12500,12500,12500,2.374279131,2.374279,1645.236210
12000,12000,12000,2.111114583,2.111115,1637.049939
11500,11500,11500,1.875038794,1.875039,1622.233102
11000,11000,11000,1.617652303,1.617652,1645.594665
10500,10500,10500,1.485027821,1.485028,1559.061701
10000,10000,10000,1.338213943,1.338214,1494.529339
9500,9500,9500,1.152267491,1.152267,1488.152719
9000,9000,9000,0.970845406,0.970845,1501.783900
8500,8500,8500,0.829533727,0.829534,1480.651069
8000,8000,8000,0.691800832,0.691801,1480.194808
7500,7500,7500,0.554000494,0.554000,1523.013082
7000,7000,7000,0.417554104,0.417554,1642.900868
6500,6500,6500,0.293640140,0.293640,1870.486780
6000,6000,6000,0.202208362,0.202208,2136.410165
5500,5500,5500,0.123708194,0.123708,2689.797573
5000,5000,5000,0.093831634,0.093832,2664.346653
4500,4500,4500,0.068085127,0.068085,2676.796064
4000,4000,4000,0.053497911,0.053498,2392.616788
3500,3500,3500,0.042466842,0.042467,2019.222432
3000,3000,3000,0.031690539,0.031691,1703.978591
2500,2500,2500,0.023236511,0.023237,1344.866275
2000,2000,2000,0.016660653,0.016661,960.346512
30000,30000,30000,29.369787344,29.369787,1838.624140
29500,29500,29500,27.306754007,27.306754,1880.294889
