action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,12,1,63.647257,0.750739,4.718788,0.428981
e1,15000,100,100000,11,1,69.282743,0.720196,3.971632,0.397163
e1,15000,100,100000,10,1,76.029519,0.757507,3.994722,0.443858
e1,15000,100,100000,9,1,84.210616,0.693014,3.013642,0.376705
e1,15000,100,100000,8,1,94.729452,0.881126,3.940690,0.562956
e1,15000,100,100000,7,1,107.872383,0.814567,2.894661,0.482444
e1,15000,100,100000,6,1,125.217233,0.727940,2.023408,0.404682
e1,15000,100,100000,5,1,150.001395,0.821326,1.994941,0.498735
e1,15000,100,100000,4,1,187.287910,0.799751,1.404616,0.468205
e1,15000,100,100000,3,1,248.934968,0.964504,1.273712,0.636856
e1,15000,100,100000,2,1,372.788397,0.845373,0.508279,0.508279
e1,15000,100,100000,1,1,748.358753,0.800668,0.000000,0.000000
e1,15000,100,100000,12,1,63.677934,0.727804,4.425319,0.402302
e1,15000,100,100000,11,1,69.324301,0.722179,4.025528,0.402553
e1,15000,100,100000,10,1,76.032659,0.716125,3.483999,0.387111
e1,15000,100,100000,9,1,84.245012,0.746908,3.383389,0.422924
e1,15000,100,100000,8,1,94.518929,0.681926,2.480711,0.354387
e1,15000,100,100000,7,1,108.129336,1.070224,4.455388,0.742565
e1,15000,100,100000,6,1,125.402369,0.877499,2.605774,0.521155
e1,15000,100,100000,5,1,149.997070,0.835943,2.092786,0.523197
e1,15000,100,100000,4,1,186.964132,0.772702,1.378926,0.459642
e1,15000,100,100000,3,1,248.856166,0.815803,0.978207,0.489104
e1,15000,100,100000,2,1,372.005064,0.867161,0.543130,0.543130
e1,15000,100,100000,1,1,748.205877,0.809555,0.000000,0.000000
e1,15000,100,100000,12,1,63.710208,0.750444,4.788239,0.435294
e1,15000,100,100000,11,1,69.279736,0.741247,4.088945,0.408895
e1,15000,100,100000,10,1,75.996631,0.685832,3.256725,0.361858
e1,15000,100,100000,9,1,84.239826,0.729994,3.255409,0.406926
e1,15000,100,100000,8,1,94.542985,0.699346,2.664430,0.380633
e1,15000,100,100000,7,1,107.760084,0.772668,2.578881,0.429814
e1,15000,100,100000,6,1,125.274522,0.808282,2.447568,0.489514
e1,15000,100,100000,5,1,149.999584,0.853779,2.152909,0.538227
e1,15000,100,100000,4,1,186.857645,0.748721,1.307355,0.435785
e1,15000,100,100000,3,1,248.886792,0.936767,1.217252,0.608626
e1,15000,100,100000,2,1,372.724150,0.863480,0.537294,0.537294
e1,15000,100,100000,1,1,748.114053,0.731370,0.000000,0.000000
e1,15000,100,100000,12,1,63.653674,0.702293,4.268456,0.388041
e1,15000,100,100000,11,1,69.362504,0.796475,4.772265,0.477227
