sgemm_oblas_epyc_optimized_2023-07-02_09-10-13.csv epyc004 2023-07-02_09-10-13
2000,2000,2000,0.036150273,0.036150,442.596934
2500,2500,2500,0.053768971,0.053769,581.190218
3000,3000,3000,0.082337224,0.082337,655.839454
3500,3500,3500,0.115463507,0.115464,742.658890
4000,4000,4000,0.156295130,0.156295,818.963457
4500,4500,4500,0.232432282,0.232432,784.099345
5000,5000,5000,0.289741249,0.289741,862.838829
5500,5500,5500,0.379909742,0.379910,875.865931
6000,6000,6000,0.462079009,0.462079,934.905052
6500,6500,6500,0.574762654,0.574763,955.611845
7000,7000,7000,0.685742040,0.685742,1000.376176
7500,7500,7500,0.832105118,0.832105,1013.994484
8000,8000,8000,0.949644112,0.949644,1078.298688
8500,8500,8500,1.128229253,1.128229,1088.652857
9000,9000,9000,1.318999169,1.318999,1105.383562
9500,9500,9500,1.442235194,1.442235,1188.953097
10000,10000,10000,1.617665680,1.617666,1236.349404
10500,10500,10500,1.861927317,1.861927,1243.469591
11000,11000,11000,2.100573035,2.100573,1267.273242
11500,11500,11500,2.288857415,2.288857,1328.938177
12000,12000,12000,1.998948870,1.998949,1728.908654
12500,12500,12500,2.877606335,2.877606,1357.465040
13000,13000,13000,3.030604343,3.030604,1449.875834
13500,13500,13500,3.307986522,3.307987,1487.536291
14000,14000,14000,3.576536025,3.576536,1534.445609
14500,14500,14500,3.904698457,3.904698,1561.516226
15000,15000,15000,3.841560782,3.841561,1757.098321
15500,15500,15500,4.432628196,4.432628,1680.210852
16000,16000,16000,4.559145351,4.559145,1796.827995
16500,16500,16500,5.114755946,5.114756,1756.535423
17000,17000,17000,3.817552471,3.817552,2573.900444
17500,17500,17500,5.487581071,5.487581,1953.274104
18000,18000,18000,6.009441510,6.009442,1940.945757
18500,18500,18500,4.967054524,4.967055,2549.448559
19000,19000,19000,6.922929614,6.922930,1981.531052
19500,19500,19500,7.077036356,7.077036,2095.474610
20000,20000,20000,6.053959606,6.053960,2642.898374
2000,2000,2000,0.035439378,0.035439,451.475192
2500,2500,2500,0.052165521,0.052166,599.054690
3000,3000,3000,0.079620982,0.079621,678.213188
3500,3500,3500,0.116511023,0.116511,735.981865
4000,4000,4000,0.160490520,0.160491,797.554896
4500,4500,4500,0.229919851,0.229920,792.667528
5000,5000,5000,0.294836136,0.294836,847.928627
5500,5500,5500,0.372357546,0.372358,893.630339
6000,6000,6000,0.464354722,0.464355,930.323263
6500,6500,6500,0.578063422,0.578063,950.155258
7000,7000,7000,0.692181992,0.692182,991.068834
7500,7500,7500,0.840254709,0.840255,1004.159799
8000,8000,8000,0.956799127,0.956799,1070.235090
8500,8500,8500,1.130469219,1.130469,1086.495748
9000,9000,9000,1.309835441,1.309835,1113.116926
9500,9500,9500,1.457080367,1.457080,1176.839685
10000,10000,10000,1.567899431,1.567899,1275.592019
10500,10500,10500,1.893233116,1.893233,1222.908040
11000,11000,11000,2.112899730,2.112900,1259.879947
11500,11500,11500,2.336675474,2.336675,1301.742597
12000,12000,12000,2.102632242,2.102632,1643.654050
12500,12500,12500,2.201933711,2.201934,1774.008900
13000,13000,13000,3.164381461,3.164381,1388.581008
13500,13500,13500,3.330406129,3.330406,1477.522503
14000,14000,14000,3.690501844,3.690502,1487.060631
14500,14500,14500,3.844889444,3.844889,1585.806325
15000,15000,15000,4.115263360,4.115263,1640.235244
15500,15500,15500,4.311446001,4.311446,1727.436688
16000,16000,16000,4.578655486,4.578655,1789.171521
16500,16500,16500,5.009548565,5.009549,1793.425073
17000,17000,17000,5.342458871,5.342459,1839.228010
17500,17500,17500,5.560015155,5.560015,1927.827479
18000,18000,18000,6.045967566,6.045968,1929.219744
18500,18500,18500,5.479991854,5.479992,2310.815479
19000,19000,19000,6.565214993,6.565215,2089.497452
19500,19500,19500,7.174624227,7.174624,2066.972364
20000,20000,20000,7.545653071,7.545653,2120.426138
2000,2000,2000,0.034331286,0.034331,466.047208
2500,2500,2500,0.051935208,0.051935,601.711271
3000,3000,3000,0.079994394,0.079994,675.047304
3500,3500,3500,0.115836628,0.115837,740.266714
4000,4000,4000,0.157081799,0.157082,814.862071
4500,4500,4500,0.224693096,0.224693,811.106363
5000,5000,5000,0.285922540,0.285923,874.362686
5500,5500,5500,0.381151252,0.381151,873.013005
6000,6000,6000,0.468235532,0.468236,922.612597
6500,6500,6500,0.582865926,0.582866,942.326486
7000,7000,7000,0.690848109,0.690848,992.982381
7500,7500,7500,0.837280227,0.837280,1007.727130
8000,8000,8000,0.943179812,0.943180,1085.689056
8500,8500,8500,1.116450694,1.116451,1100.138149
9000,9000,9000,1.307268932,1.307269,1115.302264
9500,9500,9500,1.464776739,1.464777,1170.656220
10000,10000,10000,1.667031145,1.667031,1199.737633
10500,10500,10500,1.872271767,1.872272,1236.599323
11000,11000,11000,2.109156729,2.109157,1262.115785
11500,11500,11500,2.335527235,2.335527,1302.382586
