action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,10000,0,0,1,1,2.696828,0.057710,0.000000,0.000000
i,10000,0,0,1,2,23.129672,2.973491,0.000000,0.000000
i,10000,0,0,1,3,5.814424,0.086997,0.000000,0.000000
i,10000,0,0,1,4,11.150643,0.085486,0.000000,0.000000
i,10000,0,0,1,5,12.386092,1.980145,0.000000,0.000000
i,10000,0,0,1,6,17.945418,3.162438,0.000000,0.000000
i,10000,0,0,1,7,15.687183,0.067756,0.000000,0.000000
i,10000,0,0,1,8,20.697728,1.690983,0.000000,0.000000
i,10000,0,0,1,9,20.737298,0.093091,0.000000,0.000000
i,10000,0,0,1,10,22.898465,1.870041,0.000000,0.000000
i,10000,0,0,1,11,16.627305,1.656020,0.000000,0.000000
i,10000,0,0,1,12,17.150312,2.075761,0.000000,0.000000
i,10000,0,0,1,13,21.131854,0.071664,0.000000,0.000000
i,10000,0,0,1,14,12.637128,0.069688,0.000000,0.000000
i,10000,0,0,1,15,20.472128,0.070127,0.000000,0.000000
i,10000,0,0,1,16,24.716195,1.508006,0.000000,0.000000
i,10000,0,0,1,17,12.437051,0.093708,0.000000,0.000000
i,10000,0,0,1,18,25.933952,1.452977,0.000000,0.000000
i,10000,0,0,1,19,23.644718,1.448635,0.000000,0.000000
i,10000,0,0,1,20,24.972032,0.121172,0.000000,0.000000
i,10000,0,0,1,21,12.409427,1.561730,0.000000,0.000000
i,10000,0,0,1,22,26.755398,1.937333,0.000000,0.000000
i,10000,0,0,1,23,9.952112,0.097549,0.000000,0.000000
i,10000,0,0,1,24,24.977922,1.817153,0.000000,0.000000
i,10000,0,0,1,25,9.900592,0.096153,0.000000,0.000000
i,10000,0,0,1,26,27.497344,2.005360,0.000000,0.000000
i,10000,0,0,1,27,26.196101,0.388767,0.000000,0.000000
i,10000,0,0,1,28,10.826249,1.513338,0.000000,0.000000
i,10000,0,0,1,29,24.042896,1.948570,0.000000,0.000000
i,10000,0,0,1,30,22.150906,0.064726,0.000000,0.000000
i,10000,0,0,1,31,9.239990,0.108262,0.000000,0.000000
i,10000,0,0,1,32,11.758123,1.621754,0.000000,0.000000
i,10000,0,0,1,33,11.211145,1.405050,0.000000,0.000000
i,10000,0,0,1,34,12.441624,1.652214,0.000000,0.000000
