action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,25000,100,100000,72,1,65.217561,35.470649,101.250938,1.426070
e1,25000,100,100000,69,1,62.978676,31.873355,61.026921,0.897455
e1,25000,100,100000,66,1,66.898310,34.469275,52.388308,0.805974
e1,25000,100,100000,63,1,57.050425,23.193641,55.022713,0.887463
e1,25000,100,100000,60,1,69.366138,33.860508,53.529238,0.907275
e1,25000,100,100000,57,1,71.576749,33.707819,59.380524,1.060367
e1,25000,100,100000,54,1,73.205138,33.343615,54.561924,1.029470
e1,25000,100,100000,51,1,72.306654,30.196509,66.593850,1.331877
e1,25000,100,100000,48,1,77.285909,32.655171,47.696115,1.014811
e1,25000,100,100000,45,1,77.611001,30.161173,63.928906,1.452930
e1,25000,100,100000,42,1,67.970581,17.725079,42.914090,1.046685
e1,25000,100,100000,39,1,83.147092,29.085194,37.018554,0.974172
e1,25000,100,100000,36,1,77.915955,19.037994,34.295892,0.979883
e1,25000,100,100000,33,1,78.059927,13.899531,27.965012,0.873907
e1,25000,100,100000,30,1,81.925634,10.636892,29.733685,1.025299
e1,25000,100,100000,27,1,84.543135,6.287226,36.874832,1.418263
e1,25000,100,100000,24,1,89.684733,1.707151,20.693311,0.899709
e1,25000,100,100000,21,1,101.637218,1.667317,17.610836,0.880542
e1,25000,100,100000,18,1,117.761412,1.645108,14.676252,0.863309
e1,25000,100,100000,15,1,140.756699,1.612611,11.469130,0.819224
e1,25000,100,100000,72,1,65.294930,35.378312,60.852499,0.857077
e1,25000,100,100000,69,1,66.362172,35.369602,75.686502,1.113037
e1,25000,100,100000,66,1,67.572517,35.334582,62.101933,0.955414
e1,25000,100,100000,63,1,67.694862,33.850656,60.694513,0.978944
e1,25000,100,100000,60,1,69.260317,33.745557,58.480007,0.991187
e1,25000,100,100000,57,1,75.993532,38.502038,53.936493,0.963152
e1,25000,100,100000,54,1,73.856320,34.111902,62.015120,1.170097
e1,25000,100,100000,51,1,75.393166,33.762312,45.988471,0.919769
e1,25000,100,100000,48,1,73.065679,28.430819,50.289397,1.069987
e1,25000,100,100000,45,1,80.500850,33.096283,43.493222,0.988482
e1,25000,100,100000,42,1,83.451343,32.659846,36.471328,0.889545
e1,25000,100,100000,39,1,86.108063,32.037367,30.208471,0.794960
e1,25000,100,100000,36,1,86.923292,27.461977,28.106540,0.803044
e1,25000,100,100000,33,1,73.238137,9.017461,29.038385,0.907450
e1,25000,100,100000,30,1,84.085670,13.469625,25.623394,0.883565
e1,25000,100,100000,27,1,84.233130,6.065224,36.842154,1.417006
e1,25000,100,100000,24,1,89.770008,1.745337,21.692797,0.943165
e1,25000,100,100000,21,1,101.546365,1.706377,18.194040,0.909702
e1,25000,100,100000,18,1,117.907732,1.768706,15.409427,0.906437
e1,25000,100,100000,15,1,140.695102,1.506802,10.230961,0.730783
e1,25000,100,100000,72,1,62.456669,32.504478,63.569916,0.895351
e1,25000,100,100000,69,1,66.623425,35.342431,54.262735,0.797981
e1,25000,100,100000,66,1,63.441041,31.080357,64.128677,0.986595
e1,25000,100,100000,63,1,58.070424,24.300069,53.485939,0.862676
e1,25000,100,100000,60,1,66.339235,30.798772,47.952095,0.812747
e1,25000,100,100000,57,1,67.495754,29.645426,54.090847,0.965908
e1,25000,100,100000,54,1,71.020363,31.135952,48.229479,0.909990
e1,25000,100,100000,51,1,74.146403,32.023935,40.840069,0.816801
e1,25000,100,100000,48,1,77.135968,32.526796,44.118897,0.938700
e1,25000,100,100000,45,1,70.801450,23.376330,36.907904,0.838816
e1,25000,100,100000,42,1,80.899583,29.992370,36.262659,0.884455
e1,25000,100,100000,39,1,75.366503,21.492061,34.714203,0.913532
e1,25000,100,100000,36,1,81.871973,22.820493,37.652023,1.075772
e1,25000,100,100000,33,1,74.908134,10.849279,30.320781,0.947524
e1,25000,100,100000,30,1,82.505435,11.390814,26.841978,0.925585
e1,25000,100,100000,27,1,83.837656,5.693461,26.777085,1.029888
e1,25000,100,100000,24,1,89.496428,1.669940,19.973379,0.868408
e1,25000,100,100000,21,1,101.447712,1.601024,16.116054,0.805803
e1,25000,100,100000,18,1,117.988847,1.735219,15.424524,0.907325
e1,25000,100,100000,15,1,140.855623,1.649056,12.073314,0.862380
e1,25000,100,100000,72,1,58.136930,28.203527,68.059987,0.958591
e1,25000,100,100000,69,1,59.701754,28.612772,54.147103,0.796281
e1,25000,100,100000,66,1,57.448520,24.995139,56.351881,0.866952
e1,25000,100,100000,63,1,65.083480,30.900273,89.198960,1.438693
e1,25000,100,100000,60,1,59.441292,24.028503,50.294633,0.852451
e1,25000,100,100000,57,1,71.419872,33.647359,47.030516,0.839831
e1,25000,100,100000,54,1,54.249528,14.419987,49.501438,0.933989
e1,25000,100,100000,51,1,72.990656,30.842287,46.449015,0.928980
e1,25000,100,100000,48,1,77.516816,32.634261,45.868702,0.975930
e1,25000,100,100000,45,1,81.027706,33.555826,47.164360,1.071917
e1,25000,100,100000,42,1,74.798195,24.117116,48.333435,1.178864
e1,25000,100,100000,39,1,67.096429,12.910969,36.231173,0.953452
e1,25000,100,100000,36,1,83.554203,24.528342,32.342200,0.924063
e1,25000,100,100000,33,1,78.263435,14.092585,31.574750,0.986711
e1,25000,100,100000,30,1,85.012082,13.796066,24.112730,0.831473
e1,25000,100,100000,27,1,83.603398,5.397883,26.740311,1.028474
e1,25000,100,100000,24,1,89.663656,1.753533,21.751322,0.945710
e1,25000,100,100000,21,1,101.548874,1.673553,17.402515,0.870126
e1,25000,100,100000,18,1,117.898954,1.610506,14.012539,0.824267
e1,25000,100,100000,15,1,140.868655,1.667506,11.829568,0.844969
e1,25000,100,100000,72,1,66.109238,36.248710,69.793496,0.983007
e1,25000,100,100000,69,1,66.116018,35.059636,43.385070,0.638016
e1,25000,100,100000,66,1,66.887494,34.544636,61.636173,0.948249
e1,25000,100,100000,63,1,67.717919,33.938988,51.254865,0.826691
e1,25000,100,100000,60,1,69.494513,33.952852,58.538830,0.992184
e1,25000,100,100000,57,1,71.696100,33.843885,65.787741,1.174781
e1,25000,100,100000,54,1,73.523492,33.641845,52.865688,0.997466
e1,25000,100,100000,51,1,75.231097,33.117286,46.474112,0.929482
