action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,64,1,264.346210,0.242423,6.891947,0.109396
e2,10000,100,100000,63,1,261.295301,0.225501,6.505801,0.104932
e2,10000,100,100000,62,1,264.119033,0.222855,6.331439,0.103794
e2,10000,100,100000,61,1,255.534419,0.220918,6.086668,0.101444
e2,10000,100,100000,60,1,249.506384,0.228692,5.715476,0.096872
e2,10000,100,100000,59,1,259.992499,0.229440,5.628519,0.097043
e2,10000,100,100000,58,1,259.934457,0.248285,5.898774,0.103487
e2,10000,100,100000,57,1,260.016744,0.241467,6.241399,0.111454
e2,10000,100,100000,56,1,259.250605,0.223115,5.532889,0.100598
e2,10000,100,100000,55,1,245.751022,0.274349,5.240398,0.097044
e2,10000,100,100000,54,1,257.524386,0.267039,5.450136,0.102833
e2,10000,100,100000,53,1,256.037476,0.254859,5.283189,0.101600
e2,10000,100,100000,52,1,254.956152,0.267604,5.028561,0.098599
e2,10000,100,100000,51,1,254.636208,0.287343,7.958225,0.159164
e2,10000,100,100000,50,1,253.654447,0.234690,4.214356,0.086007
e2,10000,100,100000,49,1,255.970203,0.235284,4.610235,0.096047
e2,10000,100,100000,48,1,252.333915,0.247846,5.443856,0.115827
e2,10000,100,100000,47,1,252.884487,0.197321,4.046321,0.087963
e2,10000,100,100000,46,1,251.616858,0.217104,4.218929,0.093754
e2,10000,100,100000,45,1,251.601985,0.205825,3.752412,0.085282
e2,10000,100,100000,44,1,251.257336,0.226355,4.800216,0.111633
e2,10000,100,100000,43,1,249.456826,0.205696,3.750970,0.089309
e2,10000,100,100000,42,1,248.952077,0.208900,3.634781,0.088653
e2,10000,100,100000,41,1,236.927514,0.216242,3.483154,0.087079
e2,10000,100,100000,40,1,247.045255,0.217054,3.698295,0.094828
e2,10000,100,100000,39,1,244.853400,0.228559,4.174428,0.109853
e2,10000,100,100000,38,1,243.040036,0.232151,4.109882,0.111078
