action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,50000,0,0,1,64,720.102958,1.513155,0.000000,0.000000
i,50000,0,0,1,63,214.288861,2.359525,0.000000,0.000000
i,50000,0,0,1,62,694.836023,1.980348,0.000000,0.000000
i,50000,0,0,1,61,227.440184,2.496465,0.000000,0.000000
i,50000,0,0,1,60,267.184513,2.410937,0.000000,0.000000
i,50000,0,0,1,59,225.341943,2.341470,0.000000,0.000000
i,50000,0,0,1,58,214.647637,2.279960,0.000000,0.000000
i,50000,0,0,1,57,258.174470,2.258121,0.000000,0.000000
i,50000,0,0,1,56,267.797794,2.210382,0.000000,0.000000
i,50000,0,0,1,55,223.104015,2.262786,0.000000,0.000000
i,50000,0,0,1,54,692.988593,2.054774,0.000000,0.000000
i,50000,0,0,1,53,223.741615,1.899085,0.000000,0.000000
i,50000,0,0,1,52,231.259369,2.346071,0.000000,0.000000
i,50000,0,0,1,51,224.333336,1.993397,0.000000,0.000000
i,50000,0,0,1,50,724.870588,2.096755,0.000000,0.000000
i,50000,0,0,1,49,691.647955,1.507375,0.000000,0.000000
i,50000,0,0,1,48,712.415405,1.627527,0.000000,0.000000
i,50000,0,0,1,47,243.530904,1.586504,0.000000,0.000000
