m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,39.928855526,39.928856,1352.405404
29500,29500,29500,37.549903374,37.549903,1367.373692
29000,29000,29000,42.920170174,42.920170,1136.481980
28500,28500,28500,37.998045938,37.998046,1218.437655
28000,28000,28000,35.208595054,35.208595,1246.968245
27500,27500,27500,39.939128975,39.939129,1041.428571
27000,27000,27000,38.123873170,38.123873,1032.581339
26500,26500,26500,37.281355953,37.281356,998.334128
26000,26000,26000,37.476886139,37.476886,937.964800
25500,25500,25500,36.679093329,36.679093,904.132218
25000,25000,25000,36.367248183,36.367248,859.289651
24500,24500,24500,31.625755569,31.625756,930.009401
24000,24000,24000,30.659605178,30.659605,901.772865
23500,23500,23500,19.959031841,19.959032,1300.451355
23000,23000,23000,19.497048587,19.497049,1248.086339
22500,22500,22500,14.731787659,14.731788,1546.400921
22000,22000,22000,18.808839644,18.808840,1132.233588
21500,21500,21500,13.295218874,13.295219,1495.029919
21000,21000,21000,13.670867115,13.670867,1354.851879
20500,20500,20500,10.663410377,10.663410,1615.829213
20000,20000,20000,15.632976904,15.632977,1023.477492
19500,19500,19500,13.172399996,13.172400,1125.819896
19000,19000,19000,17.247524281,17.247524,795.360527
18500,18500,18500,15.880921664,15.880922,797.387599
18000,18000,18000,13.378428267,13.378428,871.851294
17500,17500,17500,14.336749381,14.336749,747.641583
17000,17000,17000,12.917190859,12.917191,760.691710
16500,16500,16500,12.039518861,12.039519,746.229987
16000,16000,16000,11.532944892,11.532945,710.312941
15500,15500,15500,7.397475044,7.397475,1006.796232
15000,15000,15000,6.935605294,6.935605,973.238775
14500,14500,14500,6.331498433,6.331498,963.002686
14000,14000,14000,5.765796032,5.765796,951.820004
13500,13500,13500,4.494621658,4.494622,1094.808501
13000,13000,13000,3.858277186,3.858277,1138.850266
12500,12500,12500,4.581867817,4.581868,852.545328
12000,12000,12000,4.352723651,4.352724,793.985623
11500,11500,11500,3.941182210,3.941182,771.786190
11000,11000,11000,3.734333996,3.734334,712.844647
10500,10500,10500,3.603814949,3.603815,642.444197
10000,10000,10000,2.989934314,2.989934,668.911016
9500,9500,9500,2.797193004,2.797193,613.025271
9000,9000,9000,2.451723082,2.451723,594.683800
8500,8500,8500,2.403080050,2.403080,511.114892
8000,8000,8000,1.973702917,1.973703,518.821749
7500,7500,7500,1.658357381,1.658357,508.786592
7000,7000,7000,1.399634353,1.399634,490.128010
6500,6500,6500,1.198462113,1.198462,458.295672
6000,6000,6000,0.881391246,0.881391,490.134208
5500,5500,5500,0.676555611,0.676556,491.829488
5000,5000,5000,0.522874006,0.522874,478.126656
4500,4500,4500,0.389110383,0.389110,468.376091
4000,4000,4000,0.291587728,0.291588,438.975950
3500,3500,3500,0.205439274,0.205439,417.398282
3000,3000,3000,0.145107501,0.145108,372.137895
2500,2500,2500,0.105183014,0.105183,297.101203
2000,2000,2000,0.049476423,0.049476,323.386353
