m,n,k,elapsed1,elapsed2,GFLOPS
2000,2000,2000,0.293252263,0.293252,54.560534
2500,2500,2500,0.033749295,0.033749,925.945268
3000,3000,3000,0.045363826,0.045364,1190.375785
3500,3500,3500,0.063527486,0.063527,1349.809435
4000,4000,4000,0.078899699,0.078900,1622.312906
4500,4500,4500,0.101747997,0.101748,1791.190052
5000,5000,5000,0.125926876,0.125927,1985.279139
5500,5500,5500,0.173287374,0.173287,1920.220685
6000,6000,6000,0.256147794,0.256148,1686.526334
6500,6500,6500,0.348681463,0.348681,1575.219959
7000,7000,7000,0.481117365,0.481117,1425.847516
7500,7500,7500,0.637278317,0.637278,1323.989813
8000,8000,8000,0.789598687,0.789599,1296.861326
