m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,18.272184843,18.272185,2955.311610
29500,29500,29500,23.665168656,23.665169,2169.633809
29000,29000,29000,20.695641161,20.695641,2356.921422
28500,28500,28500,15.303030430,15.303030,3025.430173
28000,28000,28000,14.746287413,14.746287,2977.291760
27500,27500,27500,13.749148400,13.749148,3025.187364
27000,27000,27000,12.953921117,12.953921,3038.925407
26500,26500,26500,13.406288981,13.406289,2776.253000
26000,26000,26000,12.614019814,12.614020,2786.740509
25500,25500,25500,11.248053703,11.248054,2948.310070
25000,25000,25000,10.541130074,10.541130,2964.577781
24500,24500,24500,12.430711017,12.430711,2366.095548
24000,24000,24000,10.280243122,10.280243,2689.430558
23500,23500,23500,10.613845954,10.613846,2445.461345
23000,23000,23000,8.826944035,8.826944,2756.786483
22500,22500,22500,8.237771386,8.237771,2765.462761
22000,22000,22000,9.468440968,9.468441,2249.155914
21500,21500,21500,7.507888128,7.507888,2647.448878
21000,21000,21000,7.066925822,7.066926,2620.941618
20500,20500,20500,7.428068502,7.428069,2319.613772
20000,20000,20000,7.117680302,7.117680,2247.923385
19500,19500,19500,5.247608733,5.247609,2826.001471
19000,19000,19000,4.685954768,4.685955,2927.471706
18500,18500,18500,4.897112105,4.897112,2585.860754
18000,18000,18000,4.160726960,4.160727,2803.356267
17500,17500,17500,3.747003165,3.747003,2860.619415
17000,17000,17000,3.520918450,3.520918,2790.749101
16500,16500,16500,4.031333961,4.031334,2228.604746
16000,16000,16000,3.135235113,3.135235,2612.882194
15500,15500,15500,2.736850083,2.736850,2721.285337
15000,15000,15000,2.801842469,2.801842,2409.129019
14500,14500,14500,2.291781042,2.291781,2660.485399
14000,14000,14000,2.198046648,2.198047,2496.762298
13500,13500,13500,1.993151207,1.993151,2468.829250
13000,13000,13000,1.793461881,1.793462,2450.010255
12500,12500,12500,1.541519813,1.541520,2534.025166
12000,12000,12000,1.440688340,1.440688,2398.853315
11500,11500,11500,1.458736779,1.458737,2085.194563
11000,11000,11000,1.206626077,1.206626,2206.151558
10500,10500,10500,0.905410419,0.905410,2557.127631
10000,10000,10000,0.782638819,0.782639,2555.457194
9500,9500,9500,0.657269590,0.657270,2608.899036
9000,9000,9000,0.572817554,0.572818,2545.313058
8500,8500,8500,0.464550391,0.464550,2643.954292
8000,8000,8000,0.414692359,0.414692,2469.300381
7500,7500,7500,0.322864729,0.322865,2613.323551
7000,7000,7000,0.289174377,0.289174,2372.271040
6500,6500,6500,0.235861966,0.235862,2328.692537
6000,6000,6000,0.188122593,0.188123,2296.374896
5500,5500,5500,0.156173097,0.156173,2130.648661
5000,5000,5000,0.115134458,0.115134,2171.374273
4500,4500,4500,0.097965444,0.097965,1860.349860
4000,4000,4000,0.058596063,0.058596,2184.447102
3500,3500,3500,0.049374963,0.049375,1736.710162
3000,3000,3000,0.026195506,0.026196,2061.422291
2500,2500,2500,0.019248652,0.019249,1623.490310
2000,2000,2000,0.010995868,0.010996,1455.092040
30000,30000,30000,20.984346183,20.984346,2573.346795
29500,29500,29500,23.786760003,23.786760,2158.543240
29000,29000,29000,21.281705390,21.281705,2292.015565
