dgemm_mkl_epyc_optimized_2023-07-01_18-40-56.csv epyc004 2023-07-01_18-40-56
2000,2000,2000,0.059390084,0.059390,269.405243
2500,2500,2500,0.078196421,0.078196,399.634658
3000,3000,3000,0.111823964,0.111824,482.901858
3500,3500,3500,0.156241794,0.156242,548.828824
4000,4000,4000,0.232238260,0.232238,551.158108
4500,4500,4500,0.346373504,0.346374,526.166112
5000,5000,5000,0.470732752,0.470733,531.086904
5500,5500,5500,0.614948851,0.614949,541.101914
6000,6000,6000,0.775653484,0.775653,556.949732
6500,6500,6500,0.980847189,0.980847,559.975097
7000,7000,7000,1.221387894,1.221388,561.656132
7500,7500,7500,1.490522863,1.490523,566.076523
8000,8000,8000,1.788121202,1.788121,572.668116
8500,8500,8500,2.150600290,2.150600,571.119611
9000,9000,9000,2.525596511,2.525597,577.289363
9500,9500,9500,3.003531590,3.003532,570.911259
10000,10000,10000,3.381717761,3.381718,591.415411
10500,10500,10500,3.798334626,3.798335,609.543452
11000,11000,11000,4.362833490,4.362833,610.153930
11500,11500,11500,3.519215898,3.519216,864.326057
12000,12000,12000,3.856744700,3.856745,896.092500
12500,12500,12500,5.921255964,5.921256,659.699568
13000,13000,13000,7.255863045,7.255863,605.579236
13500,13500,13500,8.011870431,8.011870,614.182424
14000,14000,14000,7.448282360,7.448282,736.814172
14500,14500,14500,10.051586378,10.051586,606.595792
15000,15000,15000,7.345204235,7.345204,918.966959
15500,15500,15500,7.605967946,7.605968,979.198184
16000,16000,16000,9.053744286,9.053744,904.819016
16500,16500,16500,14.468344358,14.468344,620.959094
17000,17000,17000,15.220742673,15.220743,645.566397
17500,17500,17500,16.940902178,16.940902,632.714237
18000,18000,18000,17.418268856,17.418269,669.641748
18500,18500,18500,15.628162243,15.628162,810.284012
19000,19000,19000,20.625952477,20.625952,665.084437
19500,19500,19500,15.268663353,15.268663,971.253977
20000,20000,20000,20.304101818,20.304102,788.018113
2000,2000,2000,0.077236215,0.077236,207.156708
2500,2500,2500,0.076763218,0.076763,407.096013
3000,3000,3000,0.112838346,0.112838,478.560719
3500,3500,3500,0.170226982,0.170227,503.739178
4000,4000,4000,0.244415784,0.244416,523.697766
4500,4500,4500,0.340770547,0.340771,534.817347
5000,5000,5000,0.474139056,0.474139,527.271476
5500,5500,5500,0.619769599,0.619770,536.893066
6000,6000,6000,0.780705346,0.780705,553.345769
6500,6500,6500,0.976584690,0.976585,562.419220
7000,7000,7000,1.232482079,1.232482,556.600385
7500,7500,7500,1.486514334,1.486514,567.603003
8000,8000,8000,1.813307576,1.813308,564.713904
8500,8500,8500,2.164553048,2.164553,567.438161
9000,9000,9000,2.513933126,2.513933,579.967695
9500,9500,9500,2.971497069,2.971497,577.066024
10000,10000,10000,3.394184422,3.394184,589.243173
10500,10500,10500,3.833548631,3.833549,603.944341
11000,11000,11000,4.446135234,4.446135,598.722230
11500,11500,11500,4.784484229,4.784484,635.752958
12000,12000,12000,5.695893196,5.695893,606.752950
12500,12500,12500,5.011594383,5.011594,779.442569
13000,13000,13000,6.212188391,6.212188,707.319180
13500,13500,13500,7.054493508,7.054494,697.534131
14000,14000,14000,7.371874581,7.371875,744.451081
14500,14500,14500,8.422538381,8.422538,723.920714
15000,15000,15000,8.987983191,8.987983,751.002740
15500,15500,15500,9.094682534,9.094683,818.912587
16000,16000,16000,8.091770025,8.091770,1012.386656
16500,16500,16500,14.542158135,14.542158,617.807200
17000,17000,17000,15.369220426,15.369220,639.329760
17500,17500,17500,16.229869375,16.229869,660.433535
18000,18000,18000,18.076372227,18.076372,645.262216
18500,18500,18500,19.271794525,19.271795,657.087226
19000,19000,19000,18.645782377,18.645782,735.715977
19500,19500,19500,17.561879847,17.561880,844.428394
20000,20000,20000,20.574176086,20.574176,777.673912
2000,2000,2000,0.057963245,0.057963,276.036996
2500,2500,2500,0.082157226,0.082157,380.368247
3000,3000,3000,0.110918070,0.110918,486.845831
3500,3500,3500,0.160921840,0.160922,532.867385
4000,4000,4000,0.229130075,0.229130,558.634653
4500,4500,4500,0.339408882,0.339409,536.962966
5000,5000,5000,0.462880599,0.462881,540.096086
5500,5500,5500,0.612479240,0.612479,543.283720
6000,6000,6000,0.773374623,0.773375,558.590865
6500,6500,6500,0.992809956,0.992810,553.227732
7000,7000,7000,1.247212485,1.247212,550.026566
7500,7500,7500,1.503210014,1.503210,561.298815
8000,8000,8000,1.829342408,1.829342,559.763987
8500,8500,8500,2.163265677,2.163266,567.775846
9000,9000,9000,2.517342062,2.517342,579.182314
9500,9500,9500,2.953959031,2.953959,580.492140
10000,10000,10000,3.367197927,3.367198,593.965678
10500,10500,10500,3.870318953,3.870319,598.206512
11000,11000,11000,3.099354526,3.099355,858.888513
11500,11500,11500,3.363756325,3.363756,904.271804
12000,12000,12000,3.960696419,3.960696,872.573819
12500,12500,12500,6.624041026,6.624041,589.708002
13000,13000,13000,6.181535054,6.181535,710.826674
13500,13500,13500,8.141487380,8.141487,604.404302
14000,14000,14000,7.431288802,7.431289,738.499088
14500,14500,14500,10.040986351,10.040986,607.236161
15000,15000,15000,8.950162070,8.950162,754.176287
15500,15500,15500,9.775341153,9.775341,761.891568
16000,16000,16000,10.428809669,10.428810,785.516301
16500,16500,16500,14.438937148,14.438937,622.223776
17000,17000,17000,15.069532480,15.069532,652.044117
17500,17500,17500,14.740159211,14.740159,727.180070
18000,18000,18000,18.343981336,18.343981,635.848881
18500,18500,18500,19.302288034,19.302288,656.049168
19000,19000,19000,20.388699155,20.388699,672.823700
19500,19500,19500,19.309757654,19.309758,767.992549
20000,20000,20000,20.852564043,20.852564,767.291733
2000,2000,2000,0.059597361,0.059597,268.468263
2500,2500,2500,0.081467618,0.081468,383.587992
3000,3000,3000,0.114316384,0.114316,472.373234
3500,3500,3500,0.168699794,0.168700,508.299376
4000,4000,4000,0.255418555,0.255419,501.138220
4500,4500,4500,0.337756518,0.337757,539.589883
5000,5000,5000,0.463187271,0.463187,539.738494
5500,5500,5500,0.604117737,0.604118,550.803229
6000,6000,6000,0.771711195,0.771711,559.794911
6500,6500,6500,0.991933523,0.991934,553.716542
7000,7000,7000,1.214564675,1.214565,564.811421
7500,7500,7500,1.511692954,1.511693,558.149059
8000,8000,8000,1.807836463,1.807836,566.422915
8500,8500,8500,2.126716512,2.126717,577.533486
9000,9000,9000,2.502899082,2.502899,582.524485
9500,9500,9500,2.971706669,2.971707,577.025323
10000,10000,10000,3.058535856,3.058536,653.907652
10500,10500,10500,3.828110008,3.828110,604.802369
11000,11000,11000,4.352587858,4.352588,611.590182
11500,11500,11500,4.769719911,4.769720,637.720884
12000,12000,12000,3.854512445,3.854512,896.611452
12500,12500,12500,6.494761199,6.494761,601.446286
13000,13000,13000,5.737815784,5.737816,765.796632
13500,13500,13500,8.259429788,8.259430,595.773574
14000,14000,14000,7.366843465,7.366843,744.959497
14500,14500,14500,10.052270851,10.052271,606.554488
15000,15000,15000,6.641283586,6.641284,1016.369789
15500,15500,15500,9.897980184,9.897980,752.451496
16000,16000,16000,9.926995541,9.926996,825.224507
16500,16500,16500,14.478785464,14.478785,620.511301
17000,17000,17000,15.243183840,15.243184,644.615987
17500,17500,17500,14.133675410,14.133675,758.383767
