m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,54.667854039,54.667854,987.783423
29500,29500,29500,77.652869611,77.652870,661.208662
29000,29000,29000,77.518162918,77.518163,629.246078
28500,28500,28500,55.949558075,55.949558,827.499834
28000,28000,28000,54.449800827,54.449801,806.320672
27500,27500,27500,34.313200828,34.313201,1212.179249
27000,27000,27000,32.575614232,32.575614,1208.449969
26500,26500,26500,31.533227555,31.533228,1180.318441
26000,26000,26000,30.281694353,30.281694,1160.833327
25500,25500,25500,28.469078413,28.469078,1164.869109
25000,25000,25000,26.332570312,26.332570,1186.743247
24500,24500,24500,25.110383832,25.110384,1171.318216
24000,24000,24000,27.134041553,27.134042,1018.941463
23500,23500,23500,26.129978332,26.129978,993.332244
23000,23000,23000,21.539989450,21.539989,1129.712717
22500,22500,22500,27.928102524,27.928103,815.710626
22000,22000,22000,24.558188914,24.558189,867.164923
21500,21500,21500,30.431827975,30.431828,653.156623
21000,21000,21000,27.459910081,27.459910,674.510585
20500,20500,20500,24.697399836,24.697400,697.654414
20000,20000,20000,27.741423314,27.741423,576.754834
19500,19500,19500,26.212302778,26.212303,565.755330
19000,19000,19000,22.905686802,22.905687,598.890578
18500,18500,18500,20.852770526,20.852771,607.269427
18000,18000,18000,17.779566848,17.779567,656.033980
17500,17500,17500,17.360980144,17.360980,617.404658
17000,17000,17000,10.527869250,10.527869,933.332260
16500,16500,16500,15.570104380,15.570104,577.019253
16000,16000,16000,9.360053027,9.360053,875.208717
15500,15500,15500,8.624622786,8.624623,863.545013
15000,15000,15000,7.913717453,7.913717,852.949330
14500,14500,14500,11.104819432,11.104819,549.063408
14000,14000,14000,9.831971375,9.831971,558.179005
13500,13500,13500,8.160055820,8.160056,603.028963
13000,13000,13000,6.631114729,6.631115,662.633687
12500,12500,12500,6.185338387,6.185338,631.533759
12000,12000,12000,5.590046870,5.590047,618.241686
11500,11500,11500,3.980787675,3.980788,764.107571
11000,11000,11000,4.679095022,4.679095,568.913430
10500,10500,10500,4.243761135,4.243761,545.565579
10000,10000,10000,3.775076691,3.775077,529.790562
9500,9500,9500,3.292920907,3.292921,520.738289
9000,9000,9000,2.802846811,2.802847,520.185404
8500,8500,8500,2.422032379,2.422032,507.115434
8000,8000,8000,2.034180899,2.034181,503.396724
7500,7500,7500,1.659043678,1.659044,508.576122
7000,7000,7000,1.348339499,1.348339,508.773940
6500,6500,6500,1.101286870,1.101287,498.734721
6000,6000,6000,0.926575269,0.926575,466.233035
5500,5500,5500,0.748354438,0.748354,444.642249
5000,5000,5000,0.540315244,0.540315,462.692850
4500,4500,4500,0.438053573,0.438054,416.045003
4000,4000,4000,0.346093399,0.346093,369.842362
3500,3500,3500,0.310148578,0.310149,276.480391
3000,3000,3000,0.190552094,0.190552,283.387072
2500,2500,2500,0.143687889,0.143688,217.485275
2000,2000,2000,0.076563364,0.076563,208.977234
