action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,10000,0,0,1,1,2.909909,0.273579,0.000000,0.000000
i,10000,0,0,1,2,19.615616,0.064748,0.000000,0.000000
i,10000,0,0,1,3,7.009551,1.471835,0.000000,0.000000
i,10000,0,0,1,4,6.261061,0.076836,0.000000,0.000000
i,10000,0,0,1,5,10.853337,0.090640,0.000000,0.000000
i,10000,0,0,1,6,17.733709,0.119807,0.000000,0.000000
i,10000,0,0,1,7,21.592876,0.318549,0.000000,0.000000
i,10000,0,0,1,8,19.307658,0.263007,0.000000,0.000000
i,10000,0,0,1,9,15.677134,0.069449,0.000000,0.000000
i,10000,0,0,1,10,22.890681,1.398471,0.000000,0.000000
i,10000,0,0,1,11,23.702950,1.477385,0.000000,0.000000
i,10000,0,0,1,12,16.397890,1.508681,0.000000,0.000000
i,10000,0,0,1,13,21.233145,0.069655,0.000000,0.000000
i,10000,0,0,1,14,14.849787,1.409430,0.000000,0.000000
i,10000,0,0,1,15,14.446460,1.661740,0.000000,0.000000
i,10000,0,0,1,16,24.202459,1.801890,0.000000,0.000000
i,10000,0,0,1,17,23.400012,0.342223,0.000000,0.000000
i,10000,0,0,1,18,12.884042,1.961233,0.000000,0.000000
i,10000,0,0,1,19,26.271821,1.670720,0.000000,0.000000
i,10000,0,0,1,20,12.185411,1.597341,0.000000,0.000000
i,10000,0,0,1,21,12.550963,1.807023,0.000000,0.000000
i,10000,0,0,1,22,10.717852,0.096022,0.000000,0.000000
i,10000,0,0,1,23,22.899932,0.101207,0.000000,0.000000
i,10000,0,0,1,24,12.487810,1.679076,0.000000,0.000000
i,10000,0,0,1,25,9.936743,0.097711,0.000000,0.000000
i,10000,0,0,1,26,11.190703,1.725131,0.000000,0.000000
i,10000,0,0,1,27,11.240791,1.822320,0.000000,0.000000
i,10000,0,0,1,28,23.283793,1.781832,0.000000,0.000000
i,10000,0,0,1,29,11.459606,1.776856,0.000000,0.000000
i,10000,0,0,1,30,24.185146,2.546069,0.000000,0.000000
i,10000,0,0,1,31,11.453369,1.852849,0.000000,0.000000
i,10000,0,0,1,32,11.281015,1.717231,0.000000,0.000000
i,10000,0,0,1,33,10.775513,1.659752,0.000000,0.000000
i,10000,0,0,1,34,11.960277,1.723226,0.000000,0.000000
i,10000,0,0,1,35,25.184438,0.081544,0.000000,0.000000
i,10000,0,0,1,36,9.869991,0.096869,0.000000,0.000000
i,10000,0,0,1,37,11.790488,2.056082,0.000000,0.000000
i,10000,0,0,1,38,26.653591,0.086430,0.000000,0.000000
i,10000,0,0,1,39,12.862003,1.766939,0.000000,0.000000
i,10000,0,0,1,40,27.956625,0.304433,0.000000,0.000000
i,10000,0,0,1,41,10.822209,0.072159,0.000000,0.000000
i,10000,0,0,1,42,12.477997,2.015679,0.000000,0.000000
i,10000,0,0,1,43,12.599684,1.811836,0.000000,0.000000
i,10000,0,0,1,44,34.294009,1.765021,0.000000,0.000000
i,10000,0,0,1,45,31.427477,1.784937,0.000000,0.000000
i,10000,0,0,1,46,12.244448,1.586153,0.000000,0.000000
i,10000,0,0,1,47,30.469167,0.100838,0.000000,0.000000
i,10000,0,0,1,48,12.022917,1.698747,0.000000,0.000000
i,10000,0,0,1,49,30.179371,1.843736,0.000000,0.000000
i,10000,0,0,1,50,11.680551,1.645569,0.000000,0.000000
i,10000,0,0,1,51,10.286614,0.112292,0.000000,0.000000
i,10000,0,0,1,52,12.451366,1.764492,0.000000,0.000000
i,10000,0,0,1,53,30.365469,0.110735,0.000000,0.000000
i,10000,0,0,1,54,32.996119,2.994753,0.000000,0.000000
i,10000,0,0,1,55,31.350624,0.138037,0.000000,0.000000
i,10000,0,0,1,56,12.610246,1.557569,0.000000,0.000000
i,10000,0,0,1,57,32.010175,1.595692,0.000000,0.000000
i,10000,0,0,1,58,12.779360,1.669824,0.000000,0.000000
i,10000,0,0,1,59,32.040199,1.381504,0.000000,0.000000
i,10000,0,0,1,60,10.675548,0.114543,0.000000,0.000000
i,10000,0,0,1,61,11.679141,2.069311,0.000000,0.000000
i,10000,0,0,1,62,29.958540,0.131093,0.000000,0.000000
i,10000,0,0,1,63,11.638823,0.109531,0.000000,0.000000
i,10000,0,0,1,64,12.189300,0.101341,0.000000,0.000000
i,1000,0,0,1,1,1.172594,0.101330,0.000000,0.000000
i,1000,0,0,1,2,1.175982,0.077064,0.000000,0.000000
i,1000,0,0,1,3,1.254250,0.093836,0.000000,0.000000
i,1000,0,0,1,4,1.216465,0.076539,0.000000,0.000000
i,1000,0,0,1,5,1.276120,0.080258,0.000000,0.000000
i,1000,0,0,1,6,1.330915,0.066531,0.000000,0.000000
i,1000,0,0,1,7,1.394225,0.079142,0.000000,0.000000
i,1000,0,0,1,8,1.377665,0.086070,0.000000,0.000000
i,1000,0,0,1,9,1.324381,0.073836,0.000000,0.000000
i,1000,0,0,1,10,1.322390,0.076432,0.000000,0.000000
i,1000,0,0,1,11,1.375941,0.070843,0.000000,0.000000
i,1000,0,0,1,12,1.375640,0.076910,0.000000,0.000000
i,1000,0,0,1,13,1.479107,0.154620,0.000000,0.000000
i,1000,0,0,1,14,1.373075,0.075429,0.000000,0.000000
i,1000,0,0,1,15,1.305845,0.072095,0.000000,0.000000
i,1000,0,0,1,16,1.396864,0.085443,0.000000,0.000000
i,1000,0,0,1,17,1.294710,0.073689,0.000000,0.000000
i,1000,0,0,1,18,1.430128,0.081656,0.000000,0.000000
i,1000,0,0,1,19,1.384063,0.078909,0.000000,0.000000
i,1000,0,0,1,20,1.317348,0.083447,0.000000,0.000000
i,1000,0,0,1,21,1.427053,0.085709,0.000000,0.000000
i,1000,0,0,1,22,1.302586,0.078131,0.000000,0.000000
i,1000,0,0,1,23,1.390671,0.071547,0.000000,0.000000
i,1000,0,0,1,24,1.400145,0.077630,0.000000,0.000000
i,1000,0,0,1,25,1.391035,0.071862,0.000000,0.000000
i,1000,0,0,1,26,1.295001,0.078244,0.000000,0.000000
i,1000,0,0,1,27,1.435048,0.080722,0.000000,0.000000
i,1000,0,0,1,28,1.447589,0.107574,0.000000,0.000000
i,1000,0,0,1,29,1.443322,0.081214,0.000000,0.000000
i,1000,0,0,1,30,1.441695,0.077133,0.000000,0.000000
