m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,55.411750558,55.411751,974.522542
29500,29500,29500,52.582591570,52.582592,976.459099
29000,29000,29000,50.039847855,50.039848,974.783140
28500,28500,28500,47.198533878,47.198534,980.925597
28000,28000,28000,44.657816371,44.657816,983.120169
27500,27500,27500,42.389407783,42.389408,981.229797
27000,27000,27000,40.133398391,40.133398,980.878809
26500,26500,26500,38.083588036,38.083588,977.304186
26000,26000,26000,37.274932880,37.274933,943.046634
25500,25500,25500,33.868291754,33.868292,979.168074
25000,25000,25000,32.153590731,32.153591,971.897673
24500,24500,24500,30.308449214,30.308449,970.430714
24000,24000,24000,28.334923652,28.334924,975.756997
23500,23500,23500,26.033191799,26.033192,997.025267
23000,23000,23000,24.929878869,24.929879,976.097803
22500,22500,22500,23.336081049,23.336081,976.224326
22000,22000,22000,21.885002487,21.885002,973.086478
21500,21500,21500,20.329716291,20.329716,977.719006
21000,21000,21000,18.922855086,18.922855,978.816353
20500,20500,20500,17.561149545,17.561150,981.157296
20000,20000,20000,16.305097973,16.305098,981.288185
19500,19500,19500,15.156248694,15.156249,978.457816
19000,19000,19000,14.169057268,14.169057,968.166035
18500,18500,18500,12.971580616,12.971581,976.230297
18000,18000,18000,12.055371887,12.055372,967.535478
17500,17500,17500,11.142045111,11.142045,962.009209
17000,17000,17000,9.988965680,9.988966,983.685430
16500,16500,16500,9.327247831,9.327248,963.226255
16000,16000,16000,8.455025984,8.455026,968.891168
15500,15500,15500,7.768431772,7.768432,958.719883
15000,15000,15000,7.021159882,7.021160,961.379617
14500,14500,14500,6.359377760,6.359378,958.780911
14000,14000,14000,5.703586165,5.703586,962.201647
13500,13500,13500,5.107250012,5.107250,963.483281
13000,13000,13000,4.568454162,4.568454,961.813306
12500,12500,12500,4.093703058,4.093703,954.209415
12000,12000,12000,3.535206130,3.535206,977.595046
11500,11500,11500,3.130840240,3.130840,971.544303
11000,11000,11000,2.777399001,2.777399,958.450694
10500,10500,10500,2.349026875,2.349027,985.620907
10000,10000,10000,2.019672794,2.019673,990.259415
9500,9500,9500,1.747173844,1.747174,981.442119
9000,9000,9000,1.468404692,1.468405,992.914289
8500,8500,8500,1.239133954,1.239134,991.216483
8000,8000,8000,1.037100282,1.037100,987.368356
7500,7500,7500,0.844917296,0.844917,998.618449
7000,7000,7000,0.691908036,0.691908,991.461241
6500,6500,6500,0.556022135,0.556022,987.820386
6000,6000,6000,0.441917578,0.441918,977.557856
5500,5500,5500,0.338381141,0.338381,983.358585
5000,5000,5000,0.256471995,0.256472,974.765296
4500,4500,4500,0.187601374,0.187601,971.474761
4000,4000,4000,0.135163335,0.135163,947.002380
3500,3500,3500,0.092237544,0.092238,929.664823
3000,3000,3000,0.059903260,0.059903,901.453443
2500,2500,2500,0.037055081,0.037055,843.339136
2000,2000,2000,0.022521051,0.022521,710.446417
