action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,1,12,65.523870,2.157850,0.000000,0.000000
e1,15000,100,100000,1,11,69.861852,0.813120,0.000000,0.000000
e1,15000,100,100000,1,10,77.052029,1.257011,0.000000,0.000000
e1,15000,100,100000,1,9,85.603241,1.549256,0.000000,0.000000
e1,15000,100,100000,1,8,96.174581,1.782092,0.000000,0.000000
e1,15000,100,100000,1,7,109.227133,1.436030,0.000000,0.000000
e1,15000,100,100000,1,6,127.697052,2.201683,0.000000,0.000000
e1,15000,100,100000,1,5,151.678600,1.377673,0.000000,0.000000
e1,15000,100,100000,1,4,188.713234,1.088751,0.000000,0.000000
e1,15000,100,100000,1,3,250.596617,0.780279,0.000000,0.000000
e1,15000,100,100000,1,2,375.215578,1.028690,0.000000,0.000000
e1,15000,100,100000,1,1,749.079924,1.141955,0.000000,0.000000
e1,15000,100,100000,1,12,64.598325,1.189371,0.000000,0.000000
e1,15000,100,100000,1,11,69.657260,0.666719,0.000000,0.000000
e1,15000,100,100000,1,10,76.552947,0.732686,0.000000,0.000000
e1,15000,100,100000,1,9,84.859597,0.798394,0.000000,0.000000
e1,15000,100,100000,1,8,95.055945,0.696943,0.000000,0.000000
e1,15000,100,100000,1,7,108.388567,0.702731,0.000000,0.000000
e1,15000,100,100000,1,6,126.162866,0.707844,0.000000,0.000000
e1,15000,100,100000,1,5,151.028286,0.752679,0.000000,0.000000
e1,15000,100,100000,1,4,188.348405,0.751832,0.000000,0.000000
e1,15000,100,100000,1,3,250.690096,0.960538,0.000000,0.000000
e1,15000,100,100000,1,2,374.904417,0.743050,0.000000,0.000000
e1,15000,100,100000,1,1,748.397236,0.662921,0.000000,0.000000
e1,15000,100,100000,1,12,64.136187,0.677106,0.000000,0.000000
e1,15000,100,100000,1,11,69.852656,0.841778,0.000000,0.000000
e1,15000,100,100000,1,10,76.577682,0.846145,0.000000,0.000000
e1,15000,100,100000,1,9,84.768023,0.731962,0.000000,0.000000
e1,15000,100,100000,1,8,95.153807,0.809029,0.000000,0.000000
e1,15000,100,100000,1,7,108.476727,0.787328,0.000000,0.000000
e1,15000,100,100000,1,6,126.202373,0.786709,0.000000,0.000000
e1,15000,100,100000,1,5,150.984205,0.729404,0.000000,0.000000
e1,15000,100,100000,1,4,188.446540,0.797149,0.000000,0.000000
e1,15000,100,100000,1,3,250.468405,0.719316,0.000000,0.000000
e1,15000,100,100000,1,2,374.850552,0.774861,0.000000,0.000000
e1,15000,100,100000,1,1,748.427152,0.764929,0.000000,0.000000
e1,15000,100,100000,1,12,64.204315,0.743570,0.000000,0.000000
e1,15000,100,100000,1,11,69.676842,0.643233,0.000000,0.000000
