action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,30000,100,100000,1,12,252.723942,2.690143,0.000000,0.000000
e1,30000,100,100000,1,11,275.548949,2.731523,0.000000,0.000000
e1,30000,100,100000,1,10,302.436942,2.344837,0.000000,0.000000
e1,30000,100,100000,1,9,335.503421,2.294724,0.000000,0.000000
e1,30000,100,100000,1,8,377.328172,2.321688,0.000000,0.000000
e1,30000,100,100000,1,7,430.699812,2.333201,0.000000,0.000000
e1,30000,100,100000,1,6,501.987422,2.343978,0.000000,0.000000
e1,30000,100,100000,1,5,602.096139,2.383756,0.000000,0.000000
e1,30000,100,100000,1,4,751.751774,2.294496,0.000000,0.000000
e1,30000,100,100000,1,3,1002.081451,2.387965,0.000000,0.000000
e1,30000,100,100000,1,2,1502.235220,2.341390,0.000000,0.000000
