action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,4000,100,100000,1,1,30.539686,0.023143,0.000000,0.000000
e1,5657,100,100000,2,1,30.072976,0.171856,0.113354,0.113354
e1,8000,100,100000,4,1,30.043864,0.195909,0.319567,0.106522
e1,11314,100,100000,8,1,29.920344,0.329809,1.112751,0.158964
e1,16000,100,100000,16,1,30.228617,0.536826,4.217068,0.281138
e1,22627,100,100000,32,1,30.653198,0.947243,14.590718,0.470668
e1,32000,100,100000,64,1,32.864694,0.987108,7.447026,0.118207
e1,4000,100,100000,1,1,30.581778,0.127016,0.000000,0.000000
e1,5657,100,100000,2,1,29.961518,0.132459,0.091325,0.091325
e1,8000,100,100000,4,1,29.983978,0.142770,0.226704,0.075568
e1,11314,100,100000,8,1,29.818027,0.247053,0.861291,0.123042
e1,16000,100,100000,16,1,30.078558,0.436335,3.057127,0.203808
e1,22627,100,100000,32,1,30.542099,0.776200,9.359472,0.301918
e1,32000,100,100000,64,1,32.891848,0.978352,6.924676,0.109915
e1,4000,100,100000,1,1,30.520314,0.078504,0.000000,0.000000
e1,5657,100,100000,2,1,29.985215,0.161601,0.119362,0.119362
e1,8000,100,100000,4,1,29.942074,0.126805,0.178542,0.059514
e1,11314,100,100000,8,1,29.758689,0.209363,0.624801,0.089257
e1,16000,100,100000,16,1,30.113669,0.474120,2.584406,0.172294
e1,22627,100,100000,32,1,30.576879,0.762458,9.545742,0.307927
e1,32000,100,100000,64,1,33.352851,1.507479,37.792782,0.599885
e1,4000,100,100000,1,1,30.575432,0.138402,0.000000,0.000000
e1,5657,100,100000,2,1,29.902891,0.088827,0.042362,0.042362
e1,8000,100,100000,4,1,29.972766,0.172360,0.320051,0.106684
e1,11314,100,100000,8,1,29.793874,0.223178,0.692164,0.098881
e1,16000,100,100000,16,1,30.072574,0.441760,3.108384,0.207226
e1,22627,100,100000,32,1,30.460130,0.726083,8.772088,0.282971
e1,32000,100,100000,64,1,33.369792,1.423568,33.145495,0.526119
e1,4000,100,100000,1,1,30.510959,0.069778,0.000000,0.000000
e1,5657,100,100000,2,1,29.907908,0.096230,0.054960,0.054960
e1,8000,100,100000,4,1,29.940357,0.121228,0.160312,0.053437
e1,11314,100,100000,8,1,29.802991,0.217630,0.666761,0.095252
e1,16000,100,100000,16,1,30.006161,0.421153,2.536958,0.169131
e1,22627,100,100000,32,1,30.544766,0.766128,9.954903,0.321126
e1,32000,100,100000,64,1,33.400143,1.413509,32.382072,0.514001
