m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,34.222755754,34.222756,1577.897478
29500,29500,29500,32.594030353,32.594030,1575.280794
29000,29000,29000,31.036840620,31.036841,1571.616151
28500,28500,28500,29.386537929,29.386538,1575.491816
28000,28000,28000,27.693634782,27.693635,1585.346248
27500,27500,27500,26.207959004,26.207959,1587.065593
27000,27000,27000,25.011078940,25.011079,1573.942495
26500,26500,26500,23.724090427,23.724090,1568.837807
26000,26000,26000,22.170478784,22.170479,1585.531839
25500,25500,25500,20.919822644,20.919823,1585.230935
25000,25000,25000,19.943348288,19.943348,1566.938487
24500,24500,24500,18.525861325,18.525861,1587.631986
24000,24000,24000,17.641922894,17.641923,1567.176105
23500,23500,23500,16.929118821,16.929119,1533.201478
23000,23000,23000,15.462639082,15.462639,1573.728771
22500,22500,22500,14.901318689,14.901319,1528.807650
22000,22000,22000,13.879406932,13.879407,1534.359509
21500,21500,21500,12.958155156,12.958155,1533.918198
21000,21000,21000,11.929752530,11.929753,1552.588786
20500,20500,20500,11.071385008,11.071385,1556.286769
20000,20000,20000,10.311664222,10.311664,1551.640904
19500,19500,19500,9.299514503,9.299515,1594.680023
19000,19000,19000,8.482951032,8.482951,1617.125921
18500,18500,18500,8.022494500,8.022495,1578.467894
18000,18000,18000,7.300972798,7.300973,1597.595324
17500,17500,17500,6.784283545,6.784284,1579.938387
17000,17000,17000,6.185387919,6.185388,1588.582661
16500,16500,16500,5.688052706,5.688053,1579.494858
16000,16000,16000,5.234284827,5.234285,1565.065767
15500,15500,15500,4.876163346,4.876163,1527.379104
15000,15000,15000,4.481504595,4.481505,1506.190579
14500,14500,14500,3.890571053,3.890571,1567.186389
14000,14000,14000,3.476258304,3.476258,1578.708922
13500,13500,13500,3.081129853,3.081130,1597.060246
13000,13000,13000,2.796182126,2.796182,1571.428398
12500,12500,12500,2.591606519,2.591607,1507.269708
12000,12000,12000,2.203574572,2.203575,1568.360810
11500,11500,11500,1.922925737,1.922926,1581.834359
11000,11000,11000,1.689201887,1.689202,1575.892154
10500,10500,10500,1.480200424,1.480200,1564.146289
10000,10000,10000,1.300576141,1.300576,1537.780017
9500,9500,9500,1.100228474,1.100228,1558.539922
9000,9000,9000,0.905473065,0.905473,1610.208030
8500,8500,8500,0.775892455,0.775892,1583.015780
8000,8000,8000,0.641477027,0.641477,1596.315935
7500,7500,7500,0.534543288,0.534543,1578.450275
7000,7000,7000,0.443690597,0.443691,1546.122466
6500,6500,6500,0.349791564,0.349792,1570.220830
6000,6000,6000,0.290993115,0.290993,1484.571207
5500,5500,5500,0.218955030,0.218955,1519.718455
5000,5000,5000,0.189494776,0.189495,1319.297583
4500,4500,4500,0.122383464,0.122383,1489.171772
4000,4000,4000,0.094923370,0.094923,1348.456128
3500,3500,3500,0.064574078,0.064574,1327.932239
3000,3000,3000,0.045448079,0.045448,1188.169031
2500,2500,2500,0.028791378,0.028791,1085.394384
2000,2000,2000,0.017978346,0.017978,889.959510
