action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,1,1,237.327492,0.204686,0.000000,0.000000
e2,10000,100,100000,1,2,239.376087,2.112744,0.000000,0.000000
e2,10000,100,100000,1,3,237.276006,0.254577,0.000000,0.000000
e2,10000,100,100000,1,4,237.249790,0.227154,0.000000,0.000000
e2,10000,100,100000,1,5,237.393879,0.220194,0.000000,0.000000
e2,10000,100,100000,1,6,237.903527,0.603169,0.000000,0.000000
e2,10000,100,100000,1,7,240.870663,3.538779,0.000000,0.000000
e2,10000,100,100000,1,8,237.461571,0.268426,0.000000,0.000000
e2,10000,100,100000,1,9,237.225435,0.198260,0.000000,0.000000
e2,10000,100,100000,1,10,237.331554,0.227919,0.000000,0.000000
e2,10000,100,100000,1,11,237.432119,0.321281,0.000000,0.000000
e2,10000,100,100000,1,12,238.023106,0.877960,0.000000,0.000000
e2,10000,100,100000,1,13,237.386620,0.288588,0.000000,0.000000
e2,10000,100,100000,1,14,237.231476,0.187664,0.000000,0.000000
e2,10000,100,100000,1,15,237.326342,0.189202,0.000000,0.000000
e2,10000,100,100000,1,16,237.321105,0.199219,0.000000,0.000000
e2,10000,100,100000,1,17,237.687300,0.521709,0.000000,0.000000
e2,10000,100,100000,1,18,237.445977,0.289816,0.000000,0.000000
e2,10000,100,100000,1,19,237.891427,0.861827,0.000000,0.000000
e2,10000,100,100000,1,20,238.206987,1.267390,0.000000,0.000000
e2,10000,100,100000,1,21,237.222006,0.215610,0.000000,0.000000
e2,10000,100,100000,1,22,237.618629,0.503982,0.000000,0.000000
e2,10000,100,100000,1,23,237.506098,0.351025,0.000000,0.000000
e2,10000,100,100000,1,24,239.636272,2.555651,0.000000,0.000000
e2,10000,100,100000,1,25,237.339494,0.204862,0.000000,0.000000
e2,10000,100,100000,1,26,237.328021,0.235165,0.000000,0.000000
e2,10000,100,100000,1,27,237.293613,0.172515,0.000000,0.000000
e2,10000,100,100000,1,28,237.150427,0.180025,0.000000,0.000000
e2,10000,100,100000,1,29,237.172841,0.190725,0.000000,0.000000
e2,10000,100,100000,1,30,237.267038,0.223767,0.000000,0.000000
