m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,25.463012131,25.463012,2120.723178
29500,29500,29500,23.339902306,23.339902,2199.869962
29000,29000,29000,21.274407851,21.274408,2292.801771
28500,28500,28500,20.476194956,20.476195,2261.076831
28000,28000,28000,19.360338767,19.360339,2267.728914
27500,27500,27500,20.981784520,20.981785,1982.374281
27000,27000,27000,20.608243637,20.608244,1910.206454
26500,26500,26500,19.264901380,19.264901,1931.971997
26000,26000,26000,19.959156378,19.959156,1761.196683
25500,25500,25500,18.665961436,18.665961,1776.643015
25000,25000,25000,16.862307231,16.862307,1853.245797
24500,24500,24500,16.261042142,16.261042,1808.755536
24000,24000,24000,15.278634788,15.278635,1809.585764
23500,23500,23500,14.735274900,14.735275,1761.470361
23000,23000,23000,14.052397502,14.052398,1731.661803
22500,22500,22500,9.676687425,9.676687,2354.240558
22000,22000,22000,9.011994414,9.011994,2363.072925
21500,21500,21500,8.643851129,8.643851,2299.524796
21000,21000,21000,8.105851926,8.105852,2285.015834
20500,20500,20500,6.647072985,6.647073,2592.155982
20000,20000,20000,6.463563233,6.463563,2475.414786
19500,19500,19500,6.169386602,6.169387,2403.764095
19000,19000,19000,5.875803700,5.875804,2334.659342
18500,18500,18500,5.397590487,5.397590,2346.093137
18000,18000,18000,5.332121515,5.332122,2187.497034
17500,17500,17500,4.886989152,4.886989,2193.323878
17000,17000,17000,4.228191812,4.228192,2323.924845
16500,16500,16500,3.893086472,3.893086,2307.744784
16000,16000,16000,3.357730146,3.357730,2439.743411
15500,15500,15500,3.663283702,3.663284,2033.080320
15000,15000,15000,3.306628251,3.306628,2041.354361
14500,14500,14500,3.031695736,3.031696,2011.168181
14000,14000,14000,2.689223050,2.689223,2040.738123
13500,13500,13500,2.633392726,2.633393,1868.597096
13000,13000,13000,2.423842048,2.423842,1812.824397
12500,12500,12500,1.984290583,1.984291,1968.587682
12000,12000,12000,1.719789807,1.719790,2009.547903
11500,11500,11500,1.506581380,1.506581,2018.974906
11000,11000,11000,1.449040848,1.449041,1837.077266
10500,10500,10500,1.250411328,1.250411,1851.590711
10000,10000,10000,1.168499458,1.168499,1711.596857
9500,9500,9500,0.953792598,0.953793,1797.822717
9000,9000,9000,0.848929842,0.848930,1717.456411
8500,8500,8500,0.761485757,0.761486,1612.965165
8000,8000,8000,0.654024651,0.654025,1565.690220
7500,7500,7500,0.526423072,0.526423,1602.798291
7000,7000,7000,0.422109086,0.422109,1625.172314
6500,6500,6500,0.316595625,0.316596,1734.862887
6000,6000,6000,0.251619086,0.251619,1716.880889
5500,5500,5500,0.171621393,0.171621,1938.860851
5000,5000,5000,0.132060812,0.132061,1893.067264
4500,4500,4500,0.099391926,0.099392,1833.649949
4000,4000,4000,0.073806593,0.073807,1734.262412
3500,3500,3500,0.055103706,0.055104,1556.156677
3000,3000,3000,0.041928996,0.041929,1287.891558
