m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,31.923202946,31.923203,1691.559587
29500,29500,29500,35.746131458,35.746131,1436.372214
29000,29000,29000,28.165868069,28.165868,1731.812415
28500,28500,28500,26.188364483,26.188364,1767.893907
28000,28000,28000,46.340360616,46.340361,947.424651
27500,27500,27500,27.217193736,27.217194,1528.215965
27000,27000,27000,25.475139769,25.475140,1545.271208
26500,26500,26500,28.331717746,28.331718,1313.695496
26000,26000,26000,25.903541320,25.903541,1357.034529
25500,25500,25500,28.382099208,28.382099,1168.438943
25000,25000,25000,26.091781385,26.091781,1197.695149
24500,24500,24500,23.032021286,23.032021,1277.015579
24000,24000,24000,28.939653557,28.939654,955.367346
23500,23500,23500,19.490424824,19.490425,1331.718022
23000,23000,23000,23.388880620,23.388881,1040.408919
22500,22500,22500,26.330355455,26.330355,865.208601
22000,22000,22000,26.149248136,26.149248,814.402001
21500,21500,21500,24.476605843,24.476606,812.071336
21000,21000,21000,23.166851324,23.166851,799.504419
20500,20500,20500,18.517796534,18.517797,930.469776
20000,20000,20000,20.455499189,20.455499,782.185751
19500,19500,19500,14.964787624,14.964788,990.976309
19000,19000,19000,14.338519357,14.338519,956.723610
18500,18500,18500,13.871828218,13.871828,912.875347
18000,18000,18000,13.352821216,13.352821,873.523266
17500,17500,17500,12.902214121,12.902214,830.768262
17000,17000,17000,8.718603545,8.718604,1127.015347
16500,16500,16500,10.912959650,10.912960,823.264292
16000,16000,16000,8.022615727,8.022616,1021.113347
15500,15500,15500,10.191449725,10.191450,730.784157
15000,15000,15000,9.227785903,9.227786,731.486412
14500,14500,14500,8.008945860,8.008946,761.304934
14000,14000,14000,8.322402110,8.322402,659.424999
13500,13500,13500,7.217692072,7.217692,681.762252
13000,13000,13000,6.555909324,6.555909,670.235017
12500,12500,12500,3.913286091,3.913286,998.201999
12000,12000,12000,4.438091037,4.438091,778.713183
11500,11500,11500,4.273239441,4.273239,711.813612
11000,11000,11000,3.872054293,3.872054,687.490360
10500,10500,10500,3.631937463,3.631937,637.469677
10000,10000,10000,3.193109531,3.193110,626.348699
9500,9500,9500,2.794139071,2.794139,613.695294
9000,9000,9000,2.437628053,2.437628,598.122424
8500,8500,8500,2.407123001,2.407123,510.256435
8000,8000,8000,1.931104758,1.931105,530.266417
7500,7500,7500,1.674823176,1.674823,503.784526
7000,7000,7000,1.405314651,1.405315,488.146907
6500,6500,6500,1.129030855,1.129031,486.479176
6000,6000,6000,0.885045356,0.885045,488.110578
5500,5500,5500,0.704718317,0.704718,472.174473
5000,5000,5000,0.527160828,0.527161,474.238575
4500,4500,4500,0.394007106,0.394007,462.555109
4000,4000,4000,0.266688510,0.266689,479.960685
3500,3500,3500,0.192157865,0.192158,446.247672
3000,3000,3000,0.140606131,0.140606,384.051532
2500,2500,2500,0.097657033,0.097657,319.997434
2000,2000,2000,0.042921165,0.042921,372.776461
