action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,4000,100,100000,1,1,30.648120,0.196808,0.000000,0.000000
e1,5657,100,100000,2,1,30.016511,0.143711,0.094766,0.094766
e1,8000,100,100000,4,1,30.021874,0.180206,0.271134,0.090378
e1,11314,100,100000,8,1,30.249732,0.308517,1.206561,0.172366
e1,16000,100,100000,16,1,30.213470,0.468177,3.473441,0.231563
e1,22627,100,100000,32,1,30.114887,0.798432,10.301678,0.332312
e1,32000,100,100000,64,1,33.073889,1.539095,36.138190,0.573622
e1,4000,100,100000,1,1,30.485427,0.063893,0.000000,0.000000
e1,5657,100,100000,2,1,30.115641,0.246865,0.167786,0.167786
e1,8000,100,100000,4,1,30.120332,0.224423,0.459096,0.153032
e1,11314,100,100000,8,1,30.099221,0.258837,0.862468,0.123210
e1,16000,100,100000,16,1,30.549245,0.431669,2.931014,0.195401
e1,22627,100,100000,32,1,30.405487,0.764439,8.915068,0.287583
e1,32000,100,100000,64,1,34.073410,1.487460,36.024974,0.571825
e1,4000,100,100000,1,1,30.482915,0.064491,0.000000,0.000000
e1,5657,100,100000,2,1,30.033856,0.186934,0.138505,0.138505
e1,8000,100,100000,4,1,30.106156,0.151206,0.231202,0.077067
e1,11314,100,100000,8,1,30.083038,0.241029,0.765328,0.109333
e1,16000,100,100000,16,1,30.946756,0.421457,2.664711,0.177647
e1,22627,100,100000,32,1,30.427979,0.758309,9.105187,0.293716
e1,32000,100,100000,64,1,34.226180,1.557674,40.767967,0.647111
e1,4000,100,100000,1,1,30.490608,0.064492,0.000000,0.000000
e1,5657,100,100000,2,1,29.964982,0.120627,0.074358,0.074358
e1,8000,100,100000,4,1,30.013813,0.150398,0.228352,0.076117
e1,11314,100,100000,8,1,30.141233,0.243408,0.797391,0.113913
e1,16000,100,100000,16,1,30.350286,0.478816,3.536453,0.235764
e1,22627,100,100000,32,1,30.723591,0.775113,9.776519,0.315372
e1,32000,100,100000,64,1,34.124832,1.517289,38.012258,0.603369
e1,4000,100,100000,1,1,30.502359,0.063448,0.000000,0.000000
e1,5657,100,100000,2,1,29.953957,0.102871,0.056330,0.056330
e1,8000,100,100000,4,1,29.988299,0.143789,0.210256,0.070085
e1,11314,100,100000,8,1,30.080573,0.252279,0.877839,0.125406
e1,16000,100,100000,16,1,30.560416,0.432347,2.820538,0.188036
e1,22627,100,100000,32,1,30.451661,0.782081,9.847529,0.317662
e1,32000,100,100000,64,1,34.001054,1.499385,37.183621,0.590216
