action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,25000,100,100000,13,1,161.665832,1.804322,12.189163,1.015764
e1,25000,100,100000,14,1,150.651976,1.597198,10.736823,0.825909
e1,25000,100,100000,15,1,140.704798,1.621866,11.973353,0.855239
e1,25000,100,100000,16,1,132.244552,1.626737,12.776478,0.851765
e1,25000,100,100000,17,1,124.696540,1.620546,13.675301,0.854706
e1,25000,100,100000,18,1,118.081000,1.741798,16.524876,0.972052
e1,25000,100,100000,19,1,111.805765,1.573676,14.341040,0.796724
e1,25000,100,100000,20,1,106.184552,1.749979,18.705462,0.984498
e1,25000,100,100000,21,1,101.623639,1.557814,15.484096,0.774205
e1,25000,100,100000,22,1,96.711895,1.549800,16.132530,0.768216
e1,25000,100,100000,23,1,93.012889,1.570056,17.404132,0.791097
e1,25000,100,100000,24,1,89.749518,1.652691,19.945998,0.867217
e1,25000,100,100000,25,1,88.587190,3.036854,21.548201,0.897842
e1,25000,100,100000,26,1,86.651245,4.414732,23.878404,0.955136
e1,25000,100,100000,27,1,83.747641,5.300359,25.810747,0.992721
e1,25000,100,100000,28,1,83.220509,6.525882,22.553381,0.835310
e1,25000,100,100000,29,1,84.315780,10.574652,25.823315,0.922261
e1,25000,100,100000,30,1,83.135808,11.786549,27.249295,0.939631
e1,25000,100,100000,31,1,82.976389,13.796511,24.235162,0.807839
e1,25000,100,100000,32,1,92.936134,25.840452,27.799741,0.896766
e1,25000,100,100000,33,1,95.459927,31.245673,25.402993,0.793844
e1,25000,100,100000,34,1,90.413898,27.498694,30.134769,0.913175
e1,25000,100,100000,35,1,93.005056,32.280752,29.427310,0.865509
e1,25000,100,100000,36,1,90.383056,30.904061,28.803301,0.822951
e1,25000,100,100000,37,1,89.462342,32.569640,29.628145,0.823004
e1,25000,100,100000,38,1,88.257599,32.271430,30.586819,0.826671
e1,25000,100,100000,39,1,74.020440,19.458341,32.906726,0.865966
e1,25000,100,100000,40,1,85.918391,32.449634,37.654432,0.965498
e1,25000,100,100000,41,1,84.804804,32.772265,34.412354,0.860309
e1,25000,100,100000,42,1,83.723126,32.946157,38.496959,0.938950
e1,25000,100,100000,43,1,82.181348,32.506261,35.514210,0.845576
e1,25000,100,100000,44,1,81.522394,32.997343,35.924887,0.835462
e1,25000,100,100000,45,1,80.460292,32.997627,38.186763,0.867881
e1,25000,100,100000,46,1,79.795262,33.302184,39.252639,0.872281
e1,25000,100,100000,47,1,78.894478,33.436403,42.984661,0.934449
e1,25000,100,100000,48,1,77.014726,32.834659,37.918684,0.806781
e1,25000,100,100000,49,1,76.885905,33.167816,46.821012,0.975438
e1,25000,100,100000,50,1,76.184523,33.740862,46.644362,0.951926
e1,25000,100,100000,51,1,75.973677,33.902051,53.406654,1.068133
e1,25000,100,100000,52,1,75.404618,33.756832,47.316145,0.927768
e1,25000,100,100000,53,1,75.182485,34.726150,57.860617,1.112704
e1,25000,100,100000,54,1,74.919342,35.514412,49.788787,0.939411
e1,25000,100,100000,55,1,72.807073,34.004816,53.789632,0.996104
e1,25000,100,100000,56,1,73.066991,34.583437,46.969548,0.853992
e1,25000,100,100000,57,1,71.710217,33.841143,48.538595,0.866761
e1,25000,100,100000,58,1,54.100789,16.886179,48.647001,0.853456
e1,25000,100,100000,59,1,52.886833,16.492435,52.609458,0.907060
e1,25000,100,100000,60,1,69.658373,33.926650,51.309834,0.869658
e1,25000,100,100000,61,1,69.225973,34.248892,53.000625,0.883344
e1,25000,100,100000,62,1,68.638487,34.125145,51.204443,0.839417
e1,25000,100,100000,63,1,68.886292,35.014877,56.277130,0.907696
e1,25000,100,100000,64,1,68.650432,35.227684,59.634147,0.946574
e1,25000,100,100000,65,1,69.172150,36.266892,74.534207,1.164597
e1,25000,100,100000,66,1,68.099448,35.654337,57.462002,0.884031
e1,25000,100,100000,67,1,67.480640,35.425816,55.612123,0.842608
e1,25000,100,100000,68,1,66.307437,34.734507,61.410524,0.916575
e1,25000,100,100000,69,1,70.724637,39.784824,64.941510,0.955022
e1,25000,100,100000,70,1,65.089977,34.434970,58.224174,0.843829
e1,25000,100,100000,71,1,65.654724,35.352248,61.443001,0.877757
e1,25000,100,100000,72,1,65.090612,35.361146,65.110218,0.917045
e1,25000,100,100000,13,1,161.296573,1.377462,7.799186,0.649932
e1,25000,100,100000,14,1,150.575456,1.624315,11.142041,0.857080
e1,25000,100,100000,15,1,140.565413,1.542475,10.878322,0.777023
e1,25000,100,100000,16,1,132.297673,1.620019,12.794704,0.852980
e1,25000,100,100000,17,1,124.483053,1.629068,13.715325,0.857208
e1,25000,100,100000,18,1,117.895595,1.637572,14.719432,0.865849
e1,25000,100,100000,19,1,111.791864,1.632466,15.605999,0.867000
e1,25000,100,100000,20,1,106.326564,1.587832,15.438816,0.812569
e1,25000,100,100000,21,1,101.543960,1.543326,15.472724,0.773636
e1,25000,100,100000,22,1,97.144999,1.724002,17.734481,0.844499
e1,25000,100,100000,23,1,92.632185,1.566471,17.155830,0.779810
e1,25000,100,100000,24,1,89.536931,1.645362,19.939242,0.866924
e1,25000,100,100000,25,1,89.456152,3.979496,27.060209,1.127509
e1,25000,100,100000,26,1,86.506569,4.311671,23.325818,0.933033
e1,25000,100,100000,27,1,84.126854,5.656543,20.884348,0.803244
e1,25000,100,100000,28,1,83.110392,6.673376,24.939301,0.923678
e1,25000,100,100000,29,1,80.870040,6.982886,27.765816,0.991636
e1,25000,100,100000,30,1,78.059849,7.248975,24.534651,0.846022
