m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,20.437131545,20.437132,2642.249470
29500,29500,29500,16.399897831,16.399898,3130.796943
29000,29000,29000,19.875804033,19.875804,2454.139713
28500,28500,28500,19.697204147,19.697204,2350.498561
28000,28000,28000,18.267572994,18.267573,2403.384402
27500,27500,27500,17.111202103,17.111202,2430.790645
27000,27000,27000,20.039692100,20.039692,1964.401439
26500,26500,26500,17.125351427,17.125351,2173.342262
26000,26000,26000,17.857358286,17.857358,1968.488252
25500,25500,25500,16.588156340,16.588156,1999.182388
25000,25000,25000,16.889522042,16.889522,1850.259582
24500,24500,24500,15.897796703,15.897797,1850.083414
24000,24000,24000,14.927161006,14.927161,1852.194130
23500,23500,23500,14.214476779,14.214477,1826.008119
23000,23000,23000,13.375176715,13.375177,1819.340448
22500,22500,22500,12.756991581,12.756992,1785.785454
22000,22000,22000,12.599955483,12.599955,1690.164702
21500,21500,21500,11.831422843,11.831423,1679.996587
21000,21000,21000,10.817532262,10.817532,1712.220454
20500,20500,20500,7.048687142,7.048687,2444.462302
20000,20000,20000,6.864060348,6.864060,2330.981837
19500,19500,19500,8.319004773,8.319005,1782.635111
19000,19000,19000,7.024374431,7.024374,1952.914119
18500,18500,18500,5.446475462,5.446475,2325.035721
18000,18000,18000,7.329642940,7.329643,1591.346276
17500,17500,17500,6.681680920,6.681681,1604.199621
17000,17000,17000,6.390005011,6.390005,1537.713974
16500,16500,16500,5.722509218,5.722509,1569.984365
16000,16000,16000,5.289296178,5.289296,1548.788293
15500,15500,15500,4.352739643,4.352740,1711.048813
15000,15000,15000,4.410468677,4.410469,1530.449595
14500,14500,14500,3.665832694,3.665833,1663.264668
14000,14000,14000,3.578351198,3.578351,1533.667238
13500,13500,13500,3.200529960,3.200530,1537.479749
13000,13000,13000,3.461331967,3.461332,1269.453506
12500,12500,12500,3.012426526,3.012427,1296.712124
12000,12000,12000,2.735530256,2.735530,1263.374804
11500,11500,11500,2.516748052,2.516748,1208.603300
11000,11000,11000,2.242778152,2.242778,1186.920783
10500,10500,10500,1.893705679,1.893706,1222.602871
10000,10000,10000,1.651759541,1.651760,1210.829997
9500,9500,9500,1.440413600,1.440414,1190.456685
9000,9000,9000,1.272222704,1.272223,1146.025767
8500,8500,8500,1.045034756,1.045035,1175.319761
