action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,4000,100,100000,1,1,30.475380,0.064493,0.000000,0.000000
e1,5657,100,100000,2,1,29.955388,0.112228,0.065688,0.065688
e1,8000,100,100000,4,1,29.983485,0.136156,0.187734,0.062578
e1,11314,100,100000,8,1,30.000494,0.245515,0.809794,0.115685
e1,16000,100,100000,16,1,30.984494,0.434898,2.843546,0.189570
e1,22627,100,100000,32,1,30.503354,0.780128,9.903439,0.319466
e1,32000,100,100000,64,1,34.052976,1.484917,36.061982,0.572412
e1,4000,100,100000,1,1,30.495698,0.075849,0.000000,0.000000
e1,5657,100,100000,2,1,29.958489,0.101297,0.054219,0.054219
e1,8000,100,100000,4,1,30.022054,0.147838,0.207959,0.069320
e1,11314,100,100000,8,1,30.450628,0.268869,0.985411,0.140773
e1,16000,100,100000,16,1,30.864126,0.439920,2.931273,0.195418
e1,22627,100,100000,32,1,30.623556,0.809078,10.943525,0.353017
e1,32000,100,100000,64,1,34.119887,1.509471,36.581309,0.580656
e1,4000,100,100000,1,1,30.493146,0.075526,0.000000,0.000000
e1,5657,100,100000,2,1,29.952225,0.101297,0.054891,0.054891
e1,8000,100,100000,4,1,29.971012,0.139560,0.205636,0.068545
e1,11314,100,100000,8,1,30.087873,0.253046,0.851316,0.121617
e1,16000,100,100000,16,1,30.603043,0.429437,2.953756,0.196917
e1,22627,100,100000,32,1,29.930599,0.780567,10.244626,0.330472
e1,32000,100,100000,64,1,33.374986,1.466426,34.907650,0.554090
e1,4000,100,100000,1,1,30.488060,0.075712,0.000000,0.000000
e1,5657,100,100000,2,1,29.964229,0.113994,0.065981,0.065981
e1,8000,100,100000,4,1,30.086861,0.162937,0.267910,0.089303
e1,11314,100,100000,8,1,29.978955,0.257521,0.901635,0.128805
e1,16000,100,100000,16,1,30.650716,0.426511,2.904729,0.193649
e1,22627,100,100000,32,1,29.980302,0.762958,9.429700,0.304184
e1,32000,100,100000,64,1,33.467987,1.509720,38.030654,0.603661
e1,4000,100,100000,1,1,30.595359,0.163217,0.000000,0.000000
e1,5657,100,100000,2,1,30.026476,0.184587,0.135520,0.135520
e1,8000,100,100000,4,1,29.999560,0.157803,0.257181,0.085727
e1,11314,100,100000,8,1,30.064953,0.254145,0.864830,0.123547
e1,16000,100,100000,16,1,30.402042,0.417776,2.739177,0.182612
e1,22627,100,100000,32,1,29.995708,0.768954,9.796845,0.316027
e1,32000,100,100000,64,1,33.532024,1.501713,37.227069,0.590906
