action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,100000,1,1,237.455046,0.207930,0.000000,0.000000
e2,10000,100,100000,2,1,237.942940,0.230523,0.121198,0.121198
e2,10000,100,100000,3,1,237.256873,0.218627,0.210436,0.105218
e2,10000,100,100000,4,1,236.268813,0.236288,0.362763,0.120921
e2,10000,100,100000,5,1,237.978310,0.211216,0.396472,0.099118
e2,10000,100,100000,6,1,238.389275,0.259162,0.528019,0.105604
e2,10000,100,100000,7,1,238.614694,0.243842,0.745779,0.124296
e2,10000,100,100000,8,1,239.076904,0.221570,0.734207,0.104887
e2,10000,100,100000,9,1,238.045228,0.223523,0.796986,0.099623
e2,10000,100,100000,10,1,238.771482,0.724242,2.343674,0.260408
e2,10000,100,100000,11,1,238.109275,0.334970,2.177573,0.217757
e2,10000,100,100000,12,1,238.663987,0.276069,1.152346,0.104759
e2,10000,100,100000,13,1,238.328600,0.491417,4.036866,0.336405
e2,10000,100,100000,14,1,237.935645,0.267748,1.944250,0.149558
e2,10000,100,100000,15,1,238.132840,0.276866,1.988066,0.142005
e2,10000,100,100000,16,1,238.040829,0.260005,1.949522,0.129968
e2,10000,100,100000,17,1,238.110778,0.224540,1.767494,0.110468
e2,10000,100,100000,18,1,238.037603,0.256249,2.269324,0.133490
e2,10000,100,100000,19,1,238.047867,0.235647,2.116242,0.117569
e2,10000,100,100000,20,1,238.026615,0.217016,1.879827,0.098938
e2,10000,100,100000,21,1,238.577249,0.566825,8.974409,0.448720
e2,10000,100,100000,22,1,238.057430,0.282869,3.398010,0.161810
e2,10000,100,100000,23,1,238.005641,0.212807,2.173849,0.098811
e2,10000,100,100000,24,1,238.107388,0.229039,2.432616,0.105766
e2,10000,100,100000,25,1,238.699836,0.610541,5.080564,0.211690
e2,10000,100,100000,26,1,238.036279,0.354201,2.679128,0.107165
e2,10000,100,100000,27,1,238.107177,0.242370,3.126260,0.120241
e2,10000,100,100000,28,1,238.043439,0.222803,2.937327,0.108790
e2,10000,100,100000,29,1,238.085859,0.244953,3.446305,0.123082
