m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,45.302541039,45.302541,1191.986117
29500,29500,29500,46.242905269,46.242905,1110.327080
29000,29000,29000,43.125923388,43.125923,1131.059840
28500,28500,28500,43.203759513,43.203760,1071.625491
28000,28000,28000,41.038281668,41.038282,1069.830369
27500,27500,27500,42.810391273,42.810391,971.580702
27000,27000,27000,40.791288517,40.791289,965.058997
26500,26500,26500,42.899900724,42.899901,867.583593
26000,26000,26000,40.827221188,40.827221,860.994184
25500,25500,25500,42.093094374,42.093094,787.843006
25000,25000,25000,38.737479279,38.737479,806.712274
24500,24500,24500,43.039213548,43.039214,683.382608
24000,24000,24000,41.344825465,41.344825,668.717299
23500,23500,23500,41.105793265,41.105793,631.437759
23000,23000,23000,24.083836254,24.083836,1010.387205
22500,22500,22500,23.198048009,23.198048,982.033057
22000,22000,22000,20.692906784,20.692907,1029.144925
21500,21500,21500,22.805185842,22.805186,871.589038
21000,21000,21000,19.302154699,19.302155,959.581989
20500,20500,20500,18.110537787,18.110538,951.393614
20000,20000,20000,18.913731295,18.913731,845.946247
19500,19500,19500,17.990165795,17.990166,824.325366
19000,19000,19000,20.303884243,20.303884,675.634270
18500,18500,18500,18.975979671,18.975980,667.330500
18000,18000,18000,17.933806161,17.933806,650.391774
17500,17500,17500,17.377726815,17.377727,616.809673
17000,17000,17000,15.617542000,15.617542,629.164308
16500,16500,16500,14.920961524,14.920962,602.122724
16000,16000,16000,8.564334664,8.564335,956.524975
15500,15500,15500,9.551516873,9.551517,779.745259
15000,15000,15000,8.832670534,8.832671,764.208285
14500,14500,14500,8.184926201,8.184926,744.936466
14000,14000,14000,7.449337227,7.449337,736.709835
13500,13500,13500,6.855734941,6.855735,717.756746
13000,13000,13000,6.380512427,6.380512,688.659422
12500,12500,12500,5.763757504,5.763758,677.726292
12000,12000,12000,5.747824987,5.747825,601.270917
11500,11500,11500,4.644705068,4.644705,654.885500
11000,11000,11000,4.178940278,4.178940,637.003600
10500,10500,10500,3.677911740,3.677912,629.501240
10000,10000,10000,3.310653826,3.310654,604.110277
9500,9500,9500,2.837153214,2.837153,604.391046
9000,9000,9000,2.269822589,2.269823,642.340951
8500,8500,8500,1.971479804,1.971480,623.009172
8000,8000,8000,1.789271511,1.789272,572.299952
7500,7500,7500,1.494099051,1.494099,564.721596
7000,7000,7000,1.226871929,1.226872,559.145567
6500,6500,6500,0.969780359,0.969780,566.365358
6000,6000,6000,0.770215249,0.770215,560.882170
5500,5500,5500,0.582056426,0.582056,571.679970
5000,5000,5000,0.420605049,0.420605,594.381833
4500,4500,4500,0.292525729,0.292526,623.022121
4000,4000,4000,0.215340651,0.215341,594.407045
3500,3500,3500,0.115704851,0.115705,741.109809
3000,3000,3000,0.078655674,0.078656,686.536613
2500,2500,2500,0.055072651,0.055073,567.432281
2000,2000,2000,0.037791067,0.037791,423.380478
30000,30000,30000,41.348675964,41.348676,1305.966848
29500,29500,29500,44.015895868,44.015896,1166.504714
29000,29000,29000,42.048659413,42.048659,1160.036983
28500,28500,28500,41.957967068,41.957967,1103.443595
28000,28000,28000,41.083943376,41.083943,1068.641333
27500,27500,27500,44.993185870,44.993186,924.445540
27000,27000,27000,41.425361221,41.425361,950.287429
26500,26500,26500,43.068221604,43.068222,864.192869
26000,26000,26000,40.812897874,40.812898,861.296351
25500,25500,25500,41.346898838,41.346899,802.061362
25000,25000,25000,39.547922645,39.547923,790.180569
24500,24500,24500,40.868250361,40.868250,719.684590
24000,24000,24000,40.675365628,40.675366,679.723454
23500,23500,23500,41.013326928,41.013327,632.861363
23000,23000,23000,24.207397438,24.207397,1005.229912
22500,22500,22500,23.100689340,23.100689,986.171870
22000,22000,22000,19.134967859,19.134968,1112.936283
21500,21500,21500,22.960415973,22.960416,865.696424
21000,21000,21000,19.173620725,19.173621,966.014728
20500,20500,20500,16.025096970,16.025097,1075.204102
20000,20000,20000,21.301739015,21.301739,751.112385
19500,19500,19500,16.418691722,16.418692,903.223609
19000,19000,19000,18.747486386,18.747486,731.724761
18500,18500,18500,18.531457113,18.531457,683.338063
18000,18000,18000,17.605677261,17.605677,662.513565
17500,17500,17500,16.515195571,16.515196,649.023498
17000,17000,17000,15.637711083,15.637711,628.352829
16500,16500,16500,14.903629770,14.903630,602.822946
16000,16000,16000,8.538312788,8.538313,959.440138
15500,15500,15500,8.045821201,8.045821,925.666854
15000,15000,15000,8.778435984,8.778436,768.929683
14500,14500,14500,8.151063168,8.151063,748.031254
14000,14000,14000,7.441467244,7.441467,737.488968
13500,13500,13500,6.866660944,6.866661,716.614675
13000,13000,13000,6.388302255,6.388302,687.819678
12500,12500,12500,5.743895517,5.743896,680.069822
12000,12000,12000,5.734184617,5.734185,602.701209
11500,11500,11500,3.584061748,3.584062,848.687945
11000,11000,11000,4.176398578,4.176399,637.391272
10500,10500,10500,3.670201336,3.670201,630.823704
10000,10000,10000,3.310584903,3.310585,604.122854
9500,9500,9500,2.851793418,2.851793,601.288294
9000,9000,9000,2.267589889,2.267590,642.973408
8500,8500,8500,2.150732207,2.150732,571.084580
8000,8000,8000,1.794104496,1.794104,570.758282
7500,7500,7500,1.500719261,1.500719,562.230406
7000,7000,7000,1.228426805,1.228427,558.437831
6500,6500,6500,0.972636132,0.972636,564.702443
6000,6000,6000,0.757433615,0.757434,570.347013
5500,5500,5500,0.584080942,0.584081,569.698437
5000,5000,5000,0.415213837,0.415214,602.099395
4500,4500,4500,0.284239552,0.284240,641.184517
4000,4000,4000,0.202693907,0.202694,631.494069
3500,3500,3500,0.116391316,0.116391,736.738813
3000,3000,3000,0.076547190,0.076547,705.447189
2500,2500,2500,0.055757328,0.055757,560.464447
2000,2000,2000,0.038594885,0.038595,414.562707
30000,30000,30000,40.921604480,40.921604,1319.596352
29500,29500,29500,44.213018127,44.213018,1161.303891
29000,29000,29000,43.007519617,43.007520,1134.173755
28500,28500,28500,44.306178256,44.306178,1044.961489
28000,28000,28000,41.001604395,41.001604,1070.787367
27500,27500,27500,38.781943427,38.781943,1072.502983
27000,27000,27000,41.300552585,41.300553,953.159160
26500,26500,26500,37.146871840,37.146872,1001.948432
26000,26000,26000,39.103274394,39.103274,898.952851
25500,25500,25500,41.811843548,41.811844,793.142497
25000,25000,25000,36.636908862,36.636909,852.964974
24500,24500,24500,43.385617610,43.385618,677.926272
24000,24000,24000,42.536310166,42.536310,649.985857
23500,23500,23500,40.378112315,40.378112,642.817321
23000,23000,23000,24.360477524,24.360478,998.913095
22500,22500,22500,22.698291031,22.698291,1003.654855
22000,22000,22000,20.619094766,20.619095,1032.829047
21500,21500,21500,20.384101107,20.384101,975.110450
21000,21000,21000,19.207757980,19.207758,964.297864
20500,20500,20500,18.223223611,18.223224,945.510540
20000,20000,20000,20.828195291,20.828195,768.189456
19500,19500,19500,16.224067715,16.224068,914.058685
19000,19000,19000,20.442053265,20.442053,671.067618
18500,18500,18500,19.729170574,19.729171,641.854150
18000,18000,18000,17.658144585,17.658145,660.545050
17500,17500,17500,17.366896018,17.366896,617.194344
17000,17000,17000,15.592246490,15.592246,630.185009
16500,16500,16500,14.891127629,14.891128,603.329058
16000,16000,16000,8.369337102,8.369337,978.811093
15500,15500,15500,8.422436556,8.422437,884.274990
