m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,18.725818145,18.725818,2883.719129
29500,29500,29500,16.049366989,16.049367,3199.176020
29000,29000,29000,15.151125698,15.151126,3219.430752
28500,28500,28500,19.585635908,19.585636,2363.888016
28000,28000,28000,14.531516751,14.531517,3021.295076
27500,27500,27500,14.261483076,14.261483,2916.509439
27000,27000,27000,16.417793587,16.417794,2397.764340
26500,26500,26500,19.034592135,19.034592,1955.347913
26000,26000,26000,17.406800200,17.406800,2019.440655
25500,25500,25500,16.502283646,16.502284,2009.585504
25000,25000,25000,11.419543947,11.419544,2736.536603
24500,24500,24500,14.204661863,14.204662,2070.605431
24000,24000,24000,14.864409609,14.864410,1860.013329
23500,23500,23500,14.290003293,14.290003,1816.357174
23000,23000,23000,13.250212084,13.250212,1836.498906
22500,22500,22500,12.667417452,12.667417,1798.413140
22000,22000,22000,12.646033353,12.646033,1684.006313
21500,21500,21500,11.979085455,11.979085,1659.287771
21000,21000,21000,7.890929452,7.890929,2347.252008
20500,20500,20500,7.060895504,7.060896,2440.235802
20000,20000,20000,8.079710073,8.079710,1980.269076
19500,19500,19500,6.708204194,6.708204,2210.688520
19000,19000,19000,7.894741697,7.894742,1737.612265
18500,18500,18500,5.216938344,5.216938,2427.333651
18000,18000,18000,5.627032234,5.627032,2072.851108
17500,17500,17500,6.669646990,6.669647,1607.094051
17000,17000,17000,6.401629899,6.401630,1534.921599
16500,16500,16500,5.744904041,5.744904,1563.864241
16000,16000,16000,5.319688107,5.319688,1539.939905
15500,15500,15500,4.976530978,4.976531,1496.574629
15000,15000,15000,3.315018140,3.315018,2036.187953
14500,14500,14500,2.854419223,2.854419,2136.073759
14000,14000,14000,3.976797354,3.976797,1380.004942
13500,13500,13500,3.584622064,3.584622,1372.738858
13000,13000,13000,3.336431667,3.336432,1316.975871
12500,12500,12500,2.706893399,2.706893,1443.074929
12000,12000,12000,2.979735872,2.979736,1159.834344
11500,11500,11500,2.515668930,2.515669,1209.121742
11000,11000,11000,2.306729586,2.306730,1154.014765
10500,10500,10500,1.878546493,1.878546,1232.468831
10000,10000,10000,1.628552780,1.628553,1228.084238
9500,9500,9500,1.437803593,1.437804,1192.617690
9000,9000,9000,1.258584315,1.258584,1158.444438
8500,8500,8500,1.031260531,1.031261,1191.018140
8000,8000,8000,0.823867039,0.823867,1242.919005
7500,7500,7500,0.718835176,0.718835,1173.773945
