action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,15000,100,100000,1,64,8.724382,0.551613,0.000000,0.000000
e1,15000,100,100000,1,63,8.551029,0.241909,0.000000,0.000000
e1,15000,100,100000,1,62,8.623353,0.218321,0.000000,0.000000
e1,15000,100,100000,1,61,8.725854,0.213351,0.000000,0.000000
e1,15000,100,100000,1,60,8.854929,0.213960,0.000000,0.000000
e1,15000,100,100000,1,59,9.007260,0.211670,0.000000,0.000000
e1,15000,100,100000,1,58,9.134103,0.210876,0.000000,0.000000
e1,15000,100,100000,1,57,9.294087,0.211040,0.000000,0.000000
e1,15000,100,100000,1,56,9.426870,0.210993,0.000000,0.000000
e1,15000,100,100000,1,55,9.563376,0.214156,0.000000,0.000000
e1,15000,100,100000,1,54,9.715763,0.210757,0.000000,0.000000
e1,15000,100,100000,1,53,9.882372,0.220167,0.000000,0.000000
e1,15000,100,100000,1,52,10.034855,0.207867,0.000000,0.000000
e1,15000,100,100000,1,51,10.218708,0.210031,0.000000,0.000000
e1,15000,100,100000,1,50,10.390265,0.210215,0.000000,0.000000
e1,15000,100,100000,1,49,10.587957,0.223111,0.000000,0.000000
e1,15000,100,100000,1,48,10.757390,0.211074,0.000000,0.000000
e1,15000,100,100000,1,47,10.945611,0.207995,0.000000,0.000000
e1,15000,100,100000,1,46,11.160605,0.209375,0.000000,0.000000
e1,15000,100,100000,1,45,11.393057,0.209065,0.000000,0.000000
e1,15000,100,100000,1,44,11.598613,0.208615,0.000000,0.000000
e1,15000,100,100000,1,43,11.846372,0.212226,0.000000,0.000000
e1,15000,100,100000,1,42,12.068446,0.212131,0.000000,0.000000
e1,15000,100,100000,1,41,12.317994,0.212589,0.000000,0.000000
e1,15000,100,100000,1,40,12.576479,0.215475,0.000000,0.000000
e1,15000,100,100000,1,39,12.909342,0.273769,0.000000,0.000000
e1,15000,100,100000,1,38,13.235505,0.314506,0.000000,0.000000
e1,15000,100,100000,1,37,13.433098,0.209263,0.000000,0.000000
e1,15000,100,100000,1,36,13.764856,0.227685,0.000000,0.000000
e1,15000,100,100000,1,35,14.083705,0.220417,0.000000,0.000000
e1,15000,100,100000,1,34,14.424462,0.207712,0.000000,0.000000
e1,15000,100,100000,1,33,14.544245,0.207360,0.000000,0.000000
e1,15000,100,100000,1,32,14.947984,0.208543,0.000000,0.000000
e1,15000,100,100000,1,31,15.367422,0.209359,0.000000,0.000000
e1,15000,100,100000,1,30,15.826485,0.209358,0.000000,0.000000
e1,15000,100,100000,1,29,16.333071,0.207929,0.000000,0.000000
e1,15000,100,100000,1,28,16.968390,0.295626,0.000000,0.000000
e1,15000,100,100000,1,27,17.457443,0.208539,0.000000,0.000000
e1,15000,100,100000,1,26,18.065520,0.208038,0.000000,0.000000
e1,15000,100,100000,1,25,18.738304,0.208401,0.000000,0.000000
e1,15000,100,100000,1,24,19.437449,0.208337,0.000000,0.000000
e1,15000,100,100000,1,23,20.209812,0.207764,0.000000,0.000000
e1,15000,100,100000,1,22,21.001271,0.206067,0.000000,0.000000
e1,15000,100,100000,1,21,21.961757,0.207284,0.000000,0.000000
e1,15000,100,100000,1,20,23.628042,0.838705,0.000000,0.000000
e1,15000,100,100000,1,19,24.154197,0.207939,0.000000,0.000000
e1,15000,100,100000,1,18,25.419866,0.215025,0.000000,0.000000
e1,15000,100,100000,1,17,26.874284,0.227757,0.000000,0.000000
e1,15000,100,100000,1,16,28.458975,0.219150,0.000000,0.000000
e1,15000,100,100000,1,15,30.228164,0.209697,0.000000,0.000000
e1,15000,100,100000,1,14,32.313702,0.215486,0.000000,0.000000
e1,15000,100,100000,1,13,34.718196,0.221976,0.000000,0.000000
e1,15000,100,100000,1,12,37.898705,0.631047,0.000000,0.000000
e1,15000,100,100000,1,11,41.009190,0.480609,0.000000,0.000000
e1,15000,100,100000,1,10,44.966088,0.456642,0.000000,0.000000
e1,15000,100,100000,1,9,49.747811,0.341974,0.000000,0.000000
e1,15000,100,100000,1,8,55.675978,0.335682,0.000000,0.000000
e1,15000,100,100000,1,7,63.431730,0.339950,0.000000,0.000000
e1,15000,100,100000,1,6,74.138053,0.672584,0.000000,0.000000
e1,15000,100,100000,1,5,88.577010,0.599398,0.000000,0.000000
e1,15000,100,100000,1,4,110.084221,0.351357,0.000000,0.000000
e1,15000,100,100000,1,3,146.277132,0.338727,0.000000,0.000000
e1,15000,100,100000,1,2,217.183639,0.430597,0.000000,0.000000
e1,15000,100,100000,1,1,428.071578,0.469667,0.000000,0.000000
e1,15000,100,100000,1,64,9.104675,0.920995,0.000000,0.000000
e1,15000,100,100000,1,63,8.712254,0.434189,0.000000,0.000000
e1,15000,100,100000,1,62,8.677708,0.197268,0.000000,0.000000
e1,15000,100,100000,1,61,8.719940,0.207468,0.000000,0.000000
e1,15000,100,100000,1,60,8.865948,0.216220,0.000000,0.000000
e1,15000,100,100000,1,59,8.977478,0.199746,0.000000,0.000000
e1,15000,100,100000,1,58,9.112484,0.198836,0.000000,0.000000
e1,15000,100,100000,1,57,9.285027,0.201098,0.000000,0.000000
e1,15000,100,100000,1,56,9.431156,0.197454,0.000000,0.000000
e1,15000,100,100000,1,55,9.560253,0.198665,0.000000,0.000000
e1,15000,100,100000,1,54,9.724458,0.201018,0.000000,0.000000
e1,15000,100,100000,1,53,9.878206,0.199113,0.000000,0.000000
e1,15000,100,100000,1,52,10.042458,0.199661,0.000000,0.000000
e1,15000,100,100000,1,51,10.311262,0.297222,0.000000,0.000000
e1,15000,100,100000,1,50,10.480753,0.290465,0.000000,0.000000
e1,15000,100,100000,1,49,10.570023,0.199071,0.000000,0.000000
e1,15000,100,100000,1,48,10.765445,0.201313,0.000000,0.000000
e1,15000,100,100000,1,47,11.279900,0.499374,0.000000,0.000000
e1,15000,100,100000,1,46,11.177205,0.203063,0.000000,0.000000
e1,15000,100,100000,1,45,11.425025,0.201935,0.000000,0.000000
e1,15000,100,100000,1,44,11.647795,0.265568,0.000000,0.000000
e1,15000,100,100000,1,43,11.838009,0.198080,0.000000,0.000000
e1,15000,100,100000,1,42,12.070184,0.198202,0.000000,0.000000
e1,15000,100,100000,1,41,12.321549,0.205837,0.000000,0.000000
e1,15000,100,100000,1,40,12.576551,0.199991,0.000000,0.000000
e1,15000,100,100000,1,39,12.846912,0.197708,0.000000,0.000000
e1,15000,100,100000,1,38,13.121587,0.203008,0.000000,0.000000
e1,15000,100,100000,1,37,13.550994,0.314083,0.000000,0.000000
e1,15000,100,100000,1,36,13.747050,0.198342,0.000000,0.000000
e1,15000,100,100000,1,35,14.114331,0.243201,0.000000,0.000000
e1,15000,100,100000,1,34,14.440997,0.201077,0.000000,0.000000
e1,15000,100,100000,1,33,14.547091,0.208303,0.000000,0.000000
e1,15000,100,100000,1,32,14.993874,0.249628,0.000000,0.000000
e1,15000,100,100000,1,31,15.391314,0.200530,0.000000,0.000000
e1,15000,100,100000,1,30,15.874902,0.198888,0.000000,0.000000
e1,15000,100,100000,1,29,16.360549,0.199335,0.000000,0.000000
e1,15000,100,100000,1,28,16.874376,0.199477,0.000000,0.000000
e1,15000,100,100000,1,27,17.447479,0.199561,0.000000,0.000000
e1,15000,100,100000,1,26,18.101111,0.199528,0.000000,0.000000
e1,15000,100,100000,1,25,18.766465,0.199602,0.000000,0.000000
e1,15000,100,100000,1,24,19.482469,0.201023,0.000000,0.000000
e1,15000,100,100000,1,23,20.247345,0.200389,0.000000,0.000000
e1,15000,100,100000,1,22,21.092532,0.198698,0.000000,0.000000
e1,15000,100,100000,1,21,22.022955,0.199373,0.000000,0.000000
e1,15000,100,100000,1,20,22.988254,0.199347,0.000000,0.000000
e1,15000,100,100000,1,19,24.130395,0.199730,0.000000,0.000000
e1,15000,100,100000,1,18,25.383429,0.199103,0.000000,0.000000
e1,15000,100,100000,1,17,26.813984,0.199697,0.000000,0.000000
e1,15000,100,100000,1,16,28.425433,0.199648,0.000000,0.000000
e1,15000,100,100000,1,15,30.240893,0.197497,0.000000,0.000000
e1,15000,100,100000,1,14,32.292644,0.198677,0.000000,0.000000
e1,15000,100,100000,1,13,34.908826,0.436011,0.000000,0.000000
e1,15000,100,100000,1,12,37.638776,0.385377,0.000000,0.000000
e1,15000,100,100000,1,11,40.962645,0.427725,0.000000,0.000000
e1,15000,100,100000,1,10,44.889023,0.393841,0.000000,0.000000
e1,15000,100,100000,1,9,49.805471,0.442656,0.000000,0.000000
e1,15000,100,100000,1,8,55.725672,0.372901,0.000000,0.000000
e1,15000,100,100000,1,7,63.539200,0.393411,0.000000,0.000000
e1,15000,100,100000,1,6,73.875493,0.380644,0.000000,0.000000
e1,15000,100,100000,1,5,88.516037,0.517967,0.000000,0.000000
e1,15000,100,100000,1,4,110.163868,0.437929,0.000000,0.000000
e1,15000,100,100000,1,3,146.336042,0.420500,0.000000,0.000000
e1,15000,100,100000,1,2,217.271962,0.465174,0.000000,0.000000
e1,15000,100,100000,1,1,427.314239,0.420203,0.000000,0.000000
e1,15000,100,100000,1,64,8.635449,0.440515,0.000000,0.000000
e1,15000,100,100000,1,63,8.540005,0.212524,0.000000,0.000000
e1,15000,100,100000,1,62,8.620979,0.208947,0.000000,0.000000
e1,15000,100,100000,1,61,8.740712,0.210749,0.000000,0.000000
e1,15000,100,100000,1,60,8.867146,0.210591,0.000000,0.000000
e1,15000,100,100000,1,59,8.995204,0.207527,0.000000,0.000000
e1,15000,100,100000,1,58,9.132998,0.211395,0.000000,0.000000
e1,15000,100,100000,1,57,9.280495,0.206125,0.000000,0.000000
e1,15000,100,100000,1,56,9.426485,0.205793,0.000000,0.000000
e1,15000,100,100000,1,55,9.564303,0.206412,0.000000,0.000000
e1,15000,100,100000,1,54,9.726570,0.206283,0.000000,0.000000
e1,15000,100,100000,1,53,9.877268,0.204948,0.000000,0.000000
e1,15000,100,100000,1,52,10.050291,0.205587,0.000000,0.000000
e1,15000,100,100000,1,51,10.225027,0.206175,0.000000,0.000000
e1,15000,100,100000,1,50,10.398253,0.205788,0.000000,0.000000
e1,15000,100,100000,1,49,10.586436,0.206703,0.000000,0.000000
e1,15000,100,100000,1,48,10.762240,0.205534,0.000000,0.000000
e1,15000,100,100000,1,47,10.988042,0.206387,0.000000,0.000000
e1,15000,100,100000,1,46,11.182523,0.212394,0.000000,0.000000
e1,15000,100,100000,1,45,11.378008,0.208263,0.000000,0.000000
e1,15000,100,100000,1,44,11.590711,0.206861,0.000000,0.000000
e1,15000,100,100000,1,43,11.839878,0.206074,0.000000,0.000000
e1,15000,100,100000,1,42,12.076279,0.204891,0.000000,0.000000
e1,15000,100,100000,1,41,12.316629,0.206741,0.000000,0.000000
e1,15000,100,100000,1,40,12.581902,0.205828,0.000000,0.000000
e1,15000,100,100000,1,39,12.838454,0.207332,0.000000,0.000000
e1,15000,100,100000,1,38,13.134993,0.207092,0.000000,0.000000
e1,15000,100,100000,1,37,13.437920,0.208016,0.000000,0.000000
e1,15000,100,100000,1,36,13.730559,0.206099,0.000000,0.000000
e1,15000,100,100000,1,35,14.078761,0.207292,0.000000,0.000000
e1,15000,100,100000,1,34,14.416472,0.205653,0.000000,0.000000
e1,15000,100,100000,1,33,14.602190,0.287219,0.000000,0.000000
e1,15000,100,100000,1,32,14.944132,0.204098,0.000000,0.000000
e1,15000,100,100000,1,31,15.344400,0.206881,0.000000,0.000000
e1,15000,100,100000,1,30,15.815809,0.206153,0.000000,0.000000
e1,15000,100,100000,1,29,16.324933,0.205401,0.000000,0.000000
e1,15000,100,100000,1,28,16.862825,0.208956,0.000000,0.000000
e1,15000,100,100000,1,27,17.454146,0.205676,0.000000,0.000000
e1,15000,100,100000,1,26,18.041553,0.204400,0.000000,0.000000
e1,15000,100,100000,1,25,18.704915,0.210887,0.000000,0.000000
e1,15000,100,100000,1,24,19.391313,0.205252,0.000000,0.000000
e1,15000,100,100000,1,23,20.158127,0.214710,0.000000,0.000000
e1,15000,100,100000,1,22,21.014477,0.204387,0.000000,0.000000
e1,15000,100,100000,1,21,21.983285,0.212646,0.000000,0.000000
e1,15000,100,100000,1,20,23.000109,0.204598,0.000000,0.000000
e1,15000,100,100000,1,19,24.148482,0.204846,0.000000,0.000000
