e0,10000,100,100000,1,26,241.733011,0.178992,0.000000,0.000000
e0,10000,100,100000,1,27,241.881639,0.175674,0.000000,0.000000
e0,10000,100,100000,1,28,241.858742,0.177801,0.000000,0.000000
e0,10000,100,100000,1,29,241.768692,0.175865,0.000000,0.000000
