m,n,k,elapsed1,elapsed2,GFLOPS
2000,2000,2000,0.040305005,0.040305,396.973031
2500,2500,2500,0.056706304,0.056706,551.085114
3000,3000,3000,0.075435287,0.075435,715.845358
3500,3500,3500,0.122183717,0.122184,701.812010
4000,4000,4000,0.213512584,0.213513,599.496281
4500,4500,4500,0.293913553,0.293914,620.080286
5000,5000,5000,0.425489763,0.425490,587.558202
5500,5500,5500,0.586043674,0.586044,567.790448
6000,6000,6000,0.760775769,0.760776,567.841429
6500,6500,6500,0.977171436,0.977171,562.081514
7000,7000,7000,1.231125566,1.231126,557.213674
7500,7500,7500,1.498054712,1.498055,563.230430
8000,8000,8000,1.801098991,1.801099,568.541765
8500,8500,8500,2.153119316,2.153119,570.451433
9000,9000,9000,2.403119746,2.403120,606.711339
9500,9500,9500,2.818868537,2.818869,608.311447
10000,10000,10000,3.287127066,3.287127,608.434040
10500,10500,10500,3.658532146,3.658532,632.835768
11000,11000,11000,4.159437377,4.159437,639.990402
11500,11500,11500,4.641694194,4.641694,655.310297
12000,12000,12000,5.183925142,5.183925,666.676294
12500,12500,12500,5.723031711,5.723032,682.549075
13000,13000,13000,6.360061646,6.360062,690.873807
13500,13500,13500,8.377075286,8.377075,587.406682
14000,14000,14000,9.171212367,9.171212,598.394169
14500,14500,14500,9.926765918,9.926766,614.223207
15000,15000,15000,10.932854924,10.932855,617.405065
15500,15500,15500,9.504365640,9.504366,783.613582
16000,16000,16000,8.910794698,8.910795,919.334389
16500,16500,16500,14.882740883,14.882741,603.669047
17000,17000,17000,15.773358077,15.773358,622.949150
17500,17500,17500,15.869639757,15.869640,675.424910
18000,18000,18000,18.557728768,18.557729,628.525190
18500,18500,18500,20.277485866,20.277486,624.498031
19000,19000,19000,21.804729233,21.804729,629.129573
19500,19500,19500,21.771694062,21.771694,681.148190
20000,20000,20000,18.950120613,18.950121,844.321803
2000,2000,2000,0.042538495,0.042538,376.129903
2500,2500,2500,0.058640364,0.058640,532.909380
3000,3000,3000,0.079594430,0.079594,678.439434
3500,3500,3500,0.139233400,0.139233,615.872341
4000,4000,4000,0.238642674,0.238643,536.366769
4500,4500,4500,0.309133940,0.309134,589.550277
5000,5000,5000,0.421200412,0.421200,593.541680
5500,5500,5500,0.595235405,0.595235,559.022527
6000,6000,6000,0.760860768,0.760861,567.777993
6500,6500,6500,0.972248456,0.972248,564.927614
7000,7000,7000,1.229386095,1.229386,558.002082
7500,7500,7500,1.492906369,1.492906,565.172751
8000,8000,8000,1.804426299,1.804426,567.493391
8500,8500,8500,1.981554781,1.981555,619.841557
9000,9000,9000,2.406150491,2.406150,605.947136
9500,9500,9500,2.991863343,2.991863,573.137809
10000,10000,10000,3.285179097,3.285179,608.794815
10500,10500,10500,3.665456632,3.665457,631.640265
11000,11000,11000,4.146479724,4.146480,641.990357
11500,11500,11500,4.630747286,4.630747,656.859425
12000,12000,12000,5.172202639,5.172203,668.187277
12500,12500,12500,5.728849980,5.728850,681.855872
13000,13000,13000,7.439348070,7.439348,590.643153
13500,13500,13500,8.360263046,8.360263,588.587940
14000,14000,14000,9.154798506,9.154799,599.467044
14500,14500,14500,10.051901208,10.051901,606.576793
15000,15000,15000,10.968541655,10.968542,615.396304
15500,15500,15500,9.514178270,9.514178,782.805387
16000,16000,16000,10.189249431,10.189249,803.984637
16500,16500,16500,13.587613474,13.587613,661.208829
17000,17000,17000,15.873969969,15.873970,619.000793
17500,17500,17500,15.933926114,15.933926,672.699868
18000,18000,18000,18.590645147,18.590645,627.412331
18500,18500,18500,19.497345400,19.497345,649.485853
19000,19000,19000,19.620468081,19.620468,699.167825
19500,19500,19500,21.860906556,21.860907,678.368482
20000,20000,20000,21.300613762,21.300614,751.152064
2000,2000,2000,0.040500314,0.040500,395.058665
2500,2500,2500,0.057614574,0.057615,542.397484
3000,3000,3000,0.081964951,0.081965,658.818182
3500,3500,3500,0.135270358,0.135270,633.915673
4000,4000,4000,0.208361588,0.208362,614.316685
4500,4500,4500,0.297664822,0.297665,612.265832
5000,5000,5000,0.433070730,0.433071,577.272909
5500,5500,5500,0.586167476,0.586167,567.670527
6000,6000,6000,0.753302062,0.753302,573.475133
6500,6500,6500,0.972834017,0.972834,564.587577
7000,7000,7000,1.235271086,1.235271,555.343688
7500,7500,7500,1.501149631,1.501150,562.069219
8000,8000,8000,1.797165666,1.797166,569.786091
8500,8500,8500,2.153947893,2.153948,570.231993
9000,9000,9000,2.400634030,2.400634,607.339554
9500,9500,9500,2.840172531,2.840173,603.748533
10000,10000,10000,3.305739325,3.305739,605.008382
10500,10500,10500,3.660457204,3.660457,632.502955
11000,11000,11000,4.161555577,4.161556,639.664652
11500,11500,11500,4.659016184,4.659016,652.873886
12000,12000,12000,5.175085046,5.175085,667.815112
12500,12500,12500,5.719377631,5.719378,682.985152
13000,13000,13000,6.374948319,6.374948,689.260490
13500,13500,13500,8.300328155,8.300328,592.838007
14000,14000,14000,8.992417812,8.992418,610.291928
14500,14500,14500,9.507583976,9.507584,641.303828
15000,15000,15000,11.017877613,11.017878,612.640677
