action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,30000,100,100000,12,1,250.285238,2.302414,13.497597,1.227054
e1,30000,100,100000,11,1,273.469890,2.249972,11.792316,1.179232
e1,30000,100,100000,10,1,299.678247,2.127177,9.528308,1.058701
e1,30000,100,100000,9,1,333.398298,2.254948,9.454231,1.181779
e1,30000,100,100000,8,1,374.349348,2.258756,8.094229,1.156318
e1,30000,100,100000,7,1,426.457563,2.208971,6.741770,1.123628
e1,30000,100,100000,6,1,496.769032,2.242863,5.840050,1.168010
e1,30000,100,100000,5,1,596.095773,2.247916,4.694566,1.173641
e1,30000,100,100000,4,1,745.039251,2.509964,4.310800,1.436933
e1,30000,100,100000,3,1,991.573242,2.481198,2.844340,1.422170
e1,30000,100,100000,2,1,1489.396203,2.644719,1.566125,1.566125
