m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,37.273279651,37.273280,1448.759017
29500,29500,29500,46.360576122,46.360576,1107.508886
29000,29000,29000,42.109364068,42.109364,1158.364679
28500,28500,28500,39.415126488,39.415126,1174.631522
28000,28000,28000,42.159883705,42.159884,1041.369096
27500,27500,27500,38.893191752,38.893192,1069.435244
27000,27000,27000,36.114017122,36.114017,1090.047664
26500,26500,26500,40.565724797,40.565725,917.504869
26000,26000,26000,38.872465833,38.872466,904.290460
25500,25500,25500,35.057630673,35.057631,945.949551
25000,25000,25000,28.926025537,28.926026,1080.341990
24500,24500,24500,23.066579916,23.066580,1275.102339
24000,24000,24000,21.777496969,21.777497,1269.567391
23500,23500,23500,18.953849937,18.953850,1369.418355
23000,23000,23000,17.731643118,17.731643,1372.348848
22500,22500,22500,16.926894439,16.926894,1345.861173
22000,22000,22000,17.907267064,17.907267,1189.237862
21500,21500,21500,17.092351895,17.092352,1162.903158
21000,21000,21000,13.400054808,13.400055,1382.233152
20500,20500,20500,19.084480375,19.084480,902.840929
20000,20000,20000,16.998170945,16.998171,941.277744
19500,19500,19500,13.190010855,13.190011,1124.316740
19000,19000,19000,14.708751527,14.708752,932.642038
18500,18500,18500,14.848619321,14.848619,852.823399
18000,18000,18000,14.194648071,14.194648,821.718153
17500,17500,17500,12.009751939,12.009752,892.503863
17000,17000,17000,10.024593996,10.024594,980.189323
16500,16500,16500,10.252411534,10.252412,876.306025
16000,16000,16000,8.361806737,8.361807,979.692578
15500,15500,15500,6.833603865,6.833604,1089.871486
15000,15000,15000,6.368744397,6.368744,1059.863543
14500,14500,14500,5.867189336,5.867189,1039.211393
14000,14000,14000,5.800559144,5.800559,946.115687
13500,13500,13500,3.948961780,3.948962,1246.087016
13000,13000,13000,4.296865599,4.296866,1022.605874
12500,12500,12500,4.286171980,4.286172,911.361004
12000,12000,12000,4.467858866,4.467859,773.524882
11500,11500,11500,3.404391989,3.404392,893.478192
11000,11000,11000,3.974478239,3.974478,669.773449
10500,10500,10500,3.453448928,3.453449,670.416748
10000,10000,10000,2.895851372,2.895851,690.643180
9500,9500,9500,2.160660771,2.160661,793.622962
9000,9000,9000,1.874680560,1.874681,777.732501
8500,8500,8500,2.285297269,2.285297,537.457431
8000,8000,8000,1.968736784,1.968737,520.130476
7500,7500,7500,1.048841152,1.048841,804.459282
7000,7000,7000,0.817465215,0.817465,839.179438
6500,6500,6500,1.097725527,1.097726,500.352763
6000,6000,6000,0.811003316,0.811003,532.673531
5500,5500,5500,0.295035641,0.295036,1127.829841
5000,5000,5000,0.209153473,0.209153,1195.294519
4500,4500,4500,0.292191215,0.292191,623.735385
4000,4000,4000,0.216684989,0.216685,590.719277
3500,3500,3500,0.101158239,0.101158,847.681819
3000,3000,3000,0.078015578,0.078016,692.169454
2500,2500,2500,0.084784296,0.084784,368.582408
2000,2000,2000,0.056449022,0.056449,283.441580
30000,30000,30000,35.077880644,35.077881,1539.431659
29500,29500,29500,45.361015791,45.361016,1131.913585
29000,29000,29000,43.635806260,43.635806,1117.843445
28500,28500,28500,40.250406492,40.250406,1150.255464
28000,28000,28000,37.279334273,37.279334,1177.703434
27500,27500,27500,38.563341638,38.563342,1078.582618
27000,27000,27000,35.439382586,35.439383,1110.798133
26500,26500,26500,39.549790861,39.549791,941.073244
26000,26000,26000,38.675407945,38.675408,908.897976
25500,25500,25500,35.001884614,35.001885,947.456126
25000,25000,25000,28.903226660,28.903227,1081.194164
24500,24500,24500,23.042792854,23.042793,1276.418626
24000,24000,24000,21.933413440,21.933413,1260.542509
23500,23500,23500,18.947074147,18.947074,1369.908082
23000,23000,23000,17.990704583,17.990705,1352.587381
22500,22500,22500,16.847987489,16.847987,1352.164466
22000,22000,22000,18.140206228,18.140206,1173.966808
21500,21500,21500,15.993785640,15.993786,1242.779567
21000,21000,21000,13.432928765,13.432929,1378.850459
20500,20500,20500,19.013672359,19.013672,906.203161
20000,20000,20000,16.795986534,16.795987,952.608527
19500,19500,19500,12.819483810,12.819484,1156.813349
19000,19000,19000,14.613237830,14.613238,938.737887
18500,18500,18500,15.065213232,15.065213,840.562281
18000,18000,18000,14.145125083,14.145125,824.595041
17500,17500,17500,12.045015974,12.045016,889.890891
17000,17000,17000,10.027938607,10.027939,979.862401
16500,16500,16500,10.299556270,10.299556,872.294861
16000,16000,16000,8.394979439,8.394979,975.821330
15500,15500,15500,6.876925264,6.876925,1083.005808
15000,15000,15000,6.356490204,6.356490,1061.906773
14500,14500,14500,5.875193849,5.875194,1037.795545
14000,14000,14000,5.421196336,5.421196,1012.322679
13500,13500,13500,4.628711805,4.628712,1063.092758
13000,13000,13000,4.258795508,4.258796,1031.747120
12500,12500,12500,4.264945810,4.264946,915.896749
12000,12000,12000,3.918348265,3.918348,882.004295
11500,11500,11500,3.409517058,3.409517,892.135146
11000,11000,11000,3.986933212,3.986933,667.681112
10500,10500,10500,3.504895278,3.504895,660.576085
10000,10000,10000,2.737714947,2.737715,730.536246
9500,9500,9500,2.161961181,2.161961,793.145601
9000,9000,9000,1.872609798,1.872610,778.592530
8500,8500,8500,2.290366310,2.290366,536.267930
8000,8000,8000,1.998557555,1.998558,512.369532
