m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,65.515897149,65.515897,824.227437
29500,29500,29500,62.125592526,62.125593,826.466967
29000,29000,29000,58.980828094,58.980828,827.014499
28500,28500,28500,56.245736509,56.245737,823.142390
28000,28000,28000,52.941957578,52.941958,829.285542
27500,27500,27500,50.286298512,50.286299,827.138828
27000,27000,27000,47.541313454,47.541313,828.037703
26500,26500,26500,45.135068139,45.135068,824.619338
26000,26000,26000,42.501072168,42.501072,827.085017
25500,25500,25500,40.198851248,40.198851,824.967604
25000,25000,25000,37.806123893,37.806124,826.585663
24500,24500,24500,35.534744744,35.534745,827.703990
24000,24000,24000,33.323193038,33.323193,829.692400
23500,23500,23500,31.477935086,31.477935,824.569653
23000,23000,23000,29.456774365,29.456774,826.091808
22500,22500,22500,27.638634554,27.638635,824.253816
22000,22000,22000,25.890979722,25.890980,822.525846
21500,21500,21500,24.519037749,24.519038,810.665990
21000,21000,21000,22.508430867,22.508431,822.891658
20500,20500,20500,20.975839353,20.975839,821.433160
20000,20000,20000,19.423797883,19.423798,823.731800
19500,19500,19500,17.960558047,17.960558,825.684256
19000,19000,19000,16.523697931,16.523698,830.201572
18500,18500,18500,15.392494260,15.392494,822.689928
18000,18000,18000,14.084202341,14.084202,828.161916
17500,17500,17500,12.987199255,12.987199,825.331913
17000,17000,17000,11.892110074,11.892110,826.262113
16500,16500,16500,10.824631216,10.824631,829.982086
16000,16000,16000,9.931978679,9.931979,824.810470
15500,15500,15500,9.022706349,9.022706,825.445239
15000,15000,15000,8.191116407,8.191116,824.063493
14500,14500,14500,7.373676110,7.373676,826.894199
14000,14000,14000,6.695048895,6.695049,819.710220
13500,13500,13500,5.985214267,5.985214,822.151018
13000,13000,13000,5.322283084,5.322283,825.585549
12500,12500,12500,4.740918714,4.740919,823.943678
12000,12000,12000,4.199410505,4.199411,822.972652
11500,11500,11500,3.677831088,3.677831,827.049945
11000,11000,11000,3.237336257,3.237336,822.280971
10500,10500,10500,2.823634108,2.823634,819.953971
10000,10000,10000,2.437313415,2.437313,820.575634
