m,n,k,elapsed1,elapsed2,GFLOPS
2000,2000,2000,0.039604383,0.039604,403.995689
2500,2500,2500,0.043828695,0.043829,713.003205
3000,3000,3000,0.060174583,0.060175,897.388853
3500,3500,3500,0.073342475,0.073342,1169.172434
4000,4000,4000,0.096937367,0.096937,1320.440238
4500,4500,4500,0.110754537,0.110755,1645.530783
5000,5000,5000,0.133232845,0.133233,1876.414183
5500,5500,5500,0.162176728,0.162177,2051.774038
6000,6000,6000,0.181364285,0.181364,2381.946368
6500,6500,6500,0.251334459,0.251334,2185.335040
7000,7000,7000,0.312427053,0.312427,2195.712546
7500,7500,7500,0.382107076,0.382107,2208.150681
8000,8000,8000,0.538131072,0.538131,1902.882129
8500,8500,8500,0.673487122,0.673487,1823.717128
9000,9000,9000,0.849415400,0.849415,1716.474648
9500,9500,9500,1.016443949,1.016444,1687.008911
10000,10000,10000,1.315279546,1.315280,1520.589297
10500,10500,10500,1.542120515,1.542121,1501.341807
11000,11000,11000,2.051107988,2.051108,1297.835129
11500,11500,11500,2.285114933,2.285115,1331.114666
12000,12000,12000,2.663146596,2.663147,1297.713016
12500,12500,12500,2.790374829,2.790375,1399.901533
13000,13000,13000,3.372591856,3.372592,1302.855545
13500,13500,13500,3.791715032,3.791715,1297.763666
14000,14000,14000,3.560559437,3.560559,1541.330821
14500,14500,14500,3.744437127,3.744437,1628.348879
15000,15000,15000,4.699814910,4.699815,1436.226773
15500,15500,15500,4.941349608,4.941350,1507.229925
16000,16000,16000,3.999116505,3.999117,2048.452449
16500,16500,16500,5.838922519,5.838923,1538.682860
17000,17000,17000,4.574130424,4.574130,2148.167868
17500,17500,17500,6.347181319,6.347181,1688.741736
18000,18000,18000,5.902426094,5.902426,1976.136560
18500,18500,18500,5.614586678,5.614587,2255.419807
19000,19000,19000,7.520388564,7.520389,1824.107875
19500,19500,19500,7.022614410,7.022614,2111.713549
20000,20000,20000,6.857705727,6.857706,2333.141817
20500,20500,20500,7.955854245,7.955854,2165.732236
21000,21000,21000,7.716988847,7.716989,2400.158970
21500,21500,21500,6.187032817,6.187033,3212.646609
22000,22000,22000,8.592069709,8.592070,2478.564621
22500,22500,22500,7.871800320,7.871800,2894.033013
23000,23000,23000,17.402032182,17.402032,1398.342432
23500,23500,23500,18.097917864,18.097918,1434.184319
24000,24000,24000,19.802465095,19.802465,1396.189811
24500,24500,24500,21.063212926,21.063213,1396.380035
25000,25000,25000,22.250517733,22.250518,1404.461702
25500,25500,25500,21.594209574,21.594210,1535.724190
26000,26000,26000,21.068570847,21.068571,1668.456786
26500,26500,26500,24.225057287,24.225057,1536.394716
27000,27000,27000,22.375614000,22.375614,1759.326023
27500,27500,27500,18.746646532,18.746647,2218.730157
28000,28000,28000,19.737856993,19.737857,2224.354955
28500,28500,28500,21.327879313,21.327879,2170.785446
29000,29000,29000,18.061463345,18.061463,2700.667109
29500,29500,29500,17.510451541,17.510452,2932.234493
30000,30000,30000,21.299876919,21.299877,2535.225917
2000,2000,2000,0.041629037,0.041629,384.347108
2500,2500,2500,0.042010061,0.042010,743.869427
3000,3000,3000,0.059210517,0.059211,912.000143
3500,3500,3500,0.070700965,0.070701,1212.854733
4000,4000,4000,0.086441811,0.086442,1480.764904
4500,4500,4500,0.111811006,0.111811,1629.982651
5000,5000,5000,0.131696950,0.131697,1898.297569
5500,5500,5500,0.160624545,0.160625,2071.601199
6000,6000,6000,0.207543110,0.207543,2081.495261
6500,6500,6500,0.252956833,0.252957,2171.319088
7000,7000,7000,0.333293296,0.333293,2058.247220
7500,7500,7500,0.435985284,0.435985,1935.271742
8000,8000,8000,0.527105930,0.527106,1942.683513
8500,8500,8500,0.675234970,0.675235,1818.996430
9000,9000,9000,0.840928306,0.840928,1733.798220
9500,9500,9500,1.028026394,1.028026,1668.001921
10000,10000,10000,1.283693411,1.283693,1558.004414
10500,10500,10500,1.585583487,1.585583,1460.188012
11000,11000,11000,2.060071689,2.060072,1292.188041
11500,11500,11500,2.319206999,2.319207,1311.547439
12000,12000,12000,2.617220349,2.617220,1320.484919
12500,12500,12500,2.892958121,2.892958,1350.261510
13000,13000,13000,3.387118062,3.387118,1297.268037
13500,13500,13500,3.716059889,3.716060,1324.184794
14000,14000,14000,3.566503580,3.566504,1538.761949
14500,14500,14500,3.728439309,3.728439,1635.335725
15000,15000,15000,4.695689810,4.695690,1437.488478
15500,15500,15500,4.999846581,4.999847,1489.595706
16000,16000,16000,4.057960622,4.057961,2018.748027
16500,16500,16500,5.066102895,5.066103,1773.404565
17000,17000,17000,4.518884397,4.518884,2174.430487
17500,17500,17500,6.368296986,6.368297,1683.142294
18000,18000,18000,5.409644177,5.409644,2156.149207
18500,18500,18500,5.043113094,5.043113,2510.998616
19000,19000,19000,7.509311796,7.509312,1826.798563
19500,19500,19500,7.059681878,7.059682,2100.625815
20000,20000,20000,7.553871312,7.553871,2118.119218
20500,20500,20500,7.224481288,7.224481,2384.980916
21000,21000,21000,8.390729206,8.390729,2207.436272
21500,21500,21500,7.918957537,7.918958,2510.021036
22000,22000,22000,8.554165237,8.554165,2489.547420
22500,22500,22500,9.765663233,9.765663,2332.790867
23000,23000,23000,17.434536575,17.434537,1395.735407
23500,23500,23500,18.025485758,18.025486,1439.947325
24000,24000,24000,19.388445437,19.388445,1426.003961
24500,24500,24500,20.706854674,20.706855,1420.411282
25000,25000,25000,22.162388833,22.162389,1410.046554
25500,25500,25500,22.047609441,22.047609,1504.142664
26000,26000,26000,23.091786999,23.091787,1522.272832
26500,26500,26500,19.432616379,19.432616,1915.297934
27000,27000,27000,25.076325590,25.076326,1569.847219
27500,27500,27500,17.511461488,17.511461,2375.230076
28000,28000,28000,19.956828831,19.956829,2199.948718
