action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e0,10000,100,100000,1,1,241.995135,0.217548,0.000000,0.000000
e0,10000,100,100000,1,2,241.966660,0.181830,0.000000,0.000000
e0,10000,100,100000,1,3,242.022139,0.189953,0.000000,0.000000
e0,10000,100,100000,1,4,241.890101,0.180475,0.000000,0.000000
e0,10000,100,100000,1,5,241.944640,0.241137,0.000000,0.000000
e0,10000,100,100000,1,6,241.921758,0.170044,0.000000,0.000000
e0,10000,100,100000,1,7,241.963629,0.178634,0.000000,0.000000
e0,10000,100,100000,1,8,242.160596,0.180658,0.000000,0.000000
e0,10000,100,100000,1,9,241.962342,0.197405,0.000000,0.000000
e0,10000,100,100000,1,10,241.673407,0.178037,0.000000,0.000000
e0,10000,100,100000,1,11,241.862509,0.193426,0.000000,0.000000
e0,10000,100,100000,1,12,242.027259,0.187078,0.000000,0.000000
e0,10000,100,100000,1,13,242.042005,0.178605,0.000000,0.000000
e0,10000,100,100000,1,14,241.829227,0.173417,0.000000,0.000000
e0,10000,100,100000,1,15,242.086006,0.189281,0.000000,0.000000
e0,10000,100,100000,1,16,241.991071,0.192559,0.000000,0.000000
e0,10000,100,100000,1,17,242.071077,0.193471,0.000000,0.000000
e0,10000,100,100000,1,18,241.998229,0.189156,0.000000,0.000000
e0,10000,100,100000,1,19,241.944453,0.190464,0.000000,0.000000
e0,10000,100,100000,1,20,241.968042,0.183919,0.000000,0.000000
e0,10000,100,100000,1,21,241.726686,0.173983,0.000000,0.000000
e0,10000,100,100000,1,22,241.925028,0.172856,0.000000,0.000000
e0,10000,100,100000,1,23,241.793986,0.213850,0.000000,0.000000
e0,10000,100,100000,1,24,241.932412,0.184881,0.000000,0.000000
e0,10000,100,100000,1,25,241.957404,0.202055,0.000000,0.000000
e0,10000,100,100000,1,26,241.985603,0.197034,0.000000,0.000000
e0,10000,100,100000,1,27,241.927778,0.246609,0.000000,0.000000
e0,10000,100,100000,1,28,241.666549,0.179535,0.000000,0.000000
e0,10000,100,100000,1,29,242.000407,0.224796,0.000000,0.000000
