action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e1,10000,100,100000,3,64,65.305288,4.088305,0.797085,0.398542
e1,10000,100,100000,3,63,65.151757,4.009310,0.606603,0.303301
e1,10000,100,100000,3,62,67.701769,6.533112,0.589599,0.294800
e1,10000,100,100000,3,61,65.326314,4.204406,0.560942,0.280471
e1,10000,100,100000,3,60,69.158132,8.016802,0.492066,0.246033
e1,10000,100,100000,3,59,69.118356,7.977197,0.705122,0.352561
e1,10000,100,100000,3,58,106.739749,45.621041,0.616041,0.308021
e1,10000,100,100000,3,57,132.377623,71.241822,0.621697,0.310848
e1,10000,100,100000,3,56,65.155316,4.017477,0.508103,0.254052
e1,10000,100,100000,3,55,78.383715,17.248505,0.529689,0.264844
e1,10000,100,100000,3,54,182.076999,120.939398,0.580447,0.290224
e1,10000,100,100000,3,53,111.767172,50.616008,0.522198,0.261099
e1,10000,100,100000,3,52,146.681670,85.556922,0.748531,0.374265
e1,10000,100,100000,3,51,126.411827,65.223842,0.549825,0.274913
e1,10000,100,100000,3,50,331.891393,270.733427,0.594563,0.297281
e1,10000,100,100000,3,49,78.183313,16.969848,0.489316,0.244658
e1,10000,100,100000,3,48,86.205565,25.018077,0.493595,0.246798
e1,10000,100,100000,3,47,69.031198,7.815962,0.696101,0.348051
e1,10000,100,100000,3,46,105.536317,44.287339,0.593488,0.296744
e1,10000,100,100000,3,45,65.244868,4.104854,0.593010,0.296505
e1,10000,100,100000,3,44,167.503948,106.362948,0.589587,0.294793
e1,10000,100,100000,3,43,74.588888,13.461789,0.693205,0.346602
e1,10000,100,100000,3,42,65.176279,4.051394,0.607134,0.303567
e1,10000,100,100000,3,41,82.954205,21.842708,0.526470,0.263235
e1,10000,100,100000,3,40,68.304562,7.155757,0.549682,0.274841
e1,10000,100,100000,3,39,65.304366,4.166160,0.504629,0.252315
e1,10000,100,100000,3,38,134.133105,73.010909,0.562537,0.281269
e1,10000,100,100000,3,37,133.624963,72.470247,0.816097,0.408049
e1,10000,100,100000,3,36,65.458517,4.287847,0.584349,0.292174
