action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,100,0,0,1,1,1.049334,0.003240,0.000000,0.000000
i,100,0,0,1,2,1.043978,0.002846,0.000000,0.000000
i,100,0,0,1,3,1.045200,0.002526,0.000000,0.000000
i,100,0,0,1,4,1.043535,0.002058,0.000000,0.000000
i,100,0,0,1,5,1.044141,0.002118,0.000000,0.000000
i,100,0,0,1,6,1.044261,0.002459,0.000000,0.000000
i,100,0,0,1,7,1.044759,0.002656,0.000000,0.000000
i,100,0,0,1,8,1.043941,0.002360,0.000000,0.000000
i,100,0,0,1,9,1.044183,0.002419,0.000000,0.000000
i,100,0,0,1,10,1.044984,0.002473,0.000000,0.000000
i,100,0,0,1,11,1.043850,0.002787,0.000000,0.000000
i,100,0,0,1,12,1.049021,0.002780,0.000000,0.000000
i,100,0,0,1,13,1.044905,0.002593,0.000000,0.000000
i,100,0,0,1,14,1.044680,0.001907,0.000000,0.000000
i,100,0,0,1,15,1.044529,0.002295,0.000000,0.000000
i,100,0,0,1,16,1.044868,0.002390,0.000000,0.000000
i,100,0,0,1,17,1.044870,0.002342,0.000000,0.000000
i,100,0,0,1,18,1.045900,0.002663,0.000000,0.000000
i,100,0,0,1,19,1.044276,0.002052,0.000000,0.000000
i,100,0,0,1,20,1.044700,0.002761,0.000000,0.000000
i,100,0,0,1,21,1.038019,0.002976,0.000000,0.000000
i,100,0,0,1,22,1.044886,0.002689,0.000000,0.000000
i,100,0,0,1,23,1.048767,0.002696,0.000000,0.000000
i,100,0,0,1,24,1.044659,0.002202,0.000000,0.000000
i,100,0,0,1,25,1.046430,0.003208,0.000000,0.000000
i,100,0,0,1,26,1.044228,0.002230,0.000000,0.000000
i,100,0,0,1,27,1.045762,0.003403,0.000000,0.000000
i,100,0,0,1,28,1.044592,0.002504,0.000000,0.000000
i,100,0,0,1,29,1.044594,0.002092,0.000000,0.000000
i,100,0,0,1,30,1.044911,0.002465,0.000000,0.000000
i,100,0,0,1,31,1.045196,0.002397,0.000000,0.000000
i,100,0,0,1,32,1.045094,0.002374,0.000000,0.000000
i,100,0,0,1,33,1.045502,0.002518,0.000000,0.000000
i,100,0,0,1,34,1.044614,0.001996,0.000000,0.000000
i,100,0,0,1,35,1.045656,0.002288,0.000000,0.000000
i,100,0,0,1,36,1.045946,0.002615,0.000000,0.000000
i,100,0,0,1,37,1.045685,0.002486,0.000000,0.000000
i,100,0,0,1,38,1.045376,0.002549,0.000000,0.000000
i,100,0,0,1,39,1.049091,0.002482,0.000000,0.000000
i,100,0,0,1,40,1.045834,0.002593,0.000000,0.000000
i,100,0,0,1,41,1.045186,0.002610,0.000000,0.000000
i,100,0,0,1,42,1.044925,0.002692,0.000000,0.000000
i,100,0,0,1,43,1.045168,0.002386,0.000000,0.000000
i,100,0,0,1,44,1.044283,0.001914,0.000000,0.000000
i,100,0,0,1,45,1.046493,0.002707,0.000000,0.000000
i,100,0,0,1,46,1.045448,0.002436,0.000000,0.000000
i,100,0,0,1,47,1.046122,0.002826,0.000000,0.000000
i,100,0,0,1,48,1.046123,0.002529,0.000000,0.000000
i,100,0,0,1,49,1.045445,0.002205,0.000000,0.000000
i,100,0,0,1,50,1.045484,0.002568,0.000000,0.000000
i,100,0,0,1,51,1.045148,0.002544,0.000000,0.000000
i,100,0,0,1,52,1.045562,0.002662,0.000000,0.000000
i,100,0,0,1,53,1.045439,0.002523,0.000000,0.000000
i,100,0,0,1,54,1.046122,0.002427,0.000000,0.000000
i,100,0,0,1,55,1.046519,0.003474,0.000000,0.000000
i,100,0,0,1,56,1.046275,0.002560,0.000000,0.000000
i,100,0,0,1,57,1.046589,0.002626,0.000000,0.000000
i,100,0,0,1,58,1.045868,0.002849,0.000000,0.000000
i,100,0,0,1,59,1.046708,0.002199,0.000000,0.000000
i,100,0,0,1,60,1.045531,0.002759,0.000000,0.000000
i,100,0,0,1,61,1.045914,0.002533,0.000000,0.000000
i,100,0,0,1,62,1.045813,0.002513,0.000000,0.000000
i,100,0,0,1,63,1.046930,0.002755,0.000000,0.000000
i,100,0,0,1,64,1.045401,0.002075,0.000000,0.000000
e0,100,1000,100000,1,1,1.275672,0.007718,0.000000,0.000000
e1,100,1000,100000,1,1,1.197924,0.006649,0.000000,0.000000
e2,100,1000,100000,1,1,0.197923,0.006428,0.000000,0.000000
e3,100,1000,100000,1,1,1.288237,0.005987,0.000000,0.000000
e0,100,1000,100000,1,2,1.271432,0.005680,0.000000,0.000000
e1,100,1000,100000,1,2,1.224615,0.006258,0.000000,0.000000
e2,100,1000,100000,1,2,0.197707,0.006417,0.000000,0.000000
e3,100,1000,100000,1,2,1.288970,0.006582,0.000000,0.000000
e0,100,1000,100000,1,3,1.273733,0.006341,0.000000,0.000000
e1,100,1000,100000,1,3,1.240662,0.006242,0.000000,0.000000
e2,100,1000,100000,1,3,0.198070,0.006044,0.000000,0.000000
e3,100,1000,100000,1,3,1.287126,0.006466,0.000000,0.000000
e0,100,1000,100000,1,4,1.270705,0.006442,0.000000,0.000000
e1,100,1000,100000,1,4,1.254905,0.006173,0.000000,0.000000
e2,100,1000,100000,1,4,0.197529,0.006136,0.000000,0.000000
e3,100,1000,100000,1,4,1.286831,0.005939,0.000000,0.000000
e0,100,1000,100000,1,5,1.270285,0.005940,0.000000,0.000000
