action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,10000,0,0,1,1,2.678866,0.054512,0.000000,0.000000
i,10000,0,0,1,2,2.708433,0.085583,0.000000,0.000000
i,10000,0,0,1,3,2.698387,0.077861,0.000000,0.000000
i,10000,0,0,1,4,2.697984,0.078204,0.000000,0.000000
i,10000,0,0,1,5,2.698413,0.078290,0.000000,0.000000
i,10000,0,0,1,6,2.685664,0.063498,0.000000,0.000000
i,10000,0,0,1,7,2.688535,0.063967,0.000000,0.000000
i,10000,0,0,1,8,2.687513,0.064164,0.000000,0.000000
i,10000,0,0,1,9,2.683970,0.060898,0.000000,0.000000
i,10000,0,0,1,10,2.681043,0.059809,0.000000,0.000000
i,10000,0,0,1,11,2.688498,0.067510,0.000000,0.000000
i,10000,0,0,1,12,2.683441,0.060349,0.000000,0.000000
i,10000,0,0,1,13,2.683389,0.061240,0.000000,0.000000
i,10000,0,0,1,14,2.682292,0.060534,0.000000,0.000000
i,10000,0,0,1,15,2.683579,0.060196,0.000000,0.000000
i,10000,0,0,1,16,2.684085,0.059765,0.000000,0.000000
i,10000,0,0,1,17,2.686642,0.060933,0.000000,0.000000
i,10000,0,0,1,18,2.684222,0.060295,0.000000,0.000000
i,10000,0,0,1,19,2.685014,0.060723,0.000000,0.000000
i,10000,0,0,1,20,2.687146,0.060938,0.000000,0.000000
i,10000,0,0,1,21,2.689259,0.063494,0.000000,0.000000
i,10000,0,0,1,22,2.689054,0.060664,0.000000,0.000000
i,10000,0,0,1,23,2.685914,0.060752,0.000000,0.000000
i,10000,0,0,1,24,2.689365,0.061213,0.000000,0.000000
i,10000,0,0,1,25,2.687694,0.060707,0.000000,0.000000
i,10000,0,0,1,26,2.686369,0.059721,0.000000,0.000000
i,10000,0,0,1,27,2.689893,0.060922,0.000000,0.000000
i,10000,0,0,1,28,2.694534,0.064041,0.000000,0.000000
i,10000,0,0,1,29,2.691078,0.062050,0.000000,0.000000
i,10000,0,0,1,30,2.693603,0.062078,0.000000,0.000000
i,10000,0,0,1,31,2.692005,0.061528,0.000000,0.000000
i,10000,0,0,1,32,2.691670,0.060225,0.000000,0.000000
i,10000,0,0,1,33,2.692632,0.061552,0.000000,0.000000
i,10000,0,0,1,34,2.692208,0.060757,0.000000,0.000000
i,10000,0,0,1,35,2.692967,0.061035,0.000000,0.000000
i,10000,0,0,1,36,2.694520,0.060985,0.000000,0.000000
i,10000,0,0,1,37,2.692502,0.061716,0.000000,0.000000
i,10000,0,0,1,38,2.692843,0.061771,0.000000,0.000000
i,10000,0,0,1,39,2.692452,0.062093,0.000000,0.000000
i,10000,0,0,1,40,2.692875,0.061550,0.000000,0.000000
i,10000,0,0,1,41,2.693886,0.061665,0.000000,0.000000
i,10000,0,0,1,42,2.693577,0.060916,0.000000,0.000000
i,10000,0,0,1,43,2.693030,0.060210,0.000000,0.000000
i,10000,0,0,1,44,2.697978,0.061672,0.000000,0.000000
i,10000,0,0,1,45,2.698614,0.062101,0.000000,0.000000
i,10000,0,0,1,46,2.695789,0.062048,0.000000,0.000000
i,10000,0,0,1,47,2.694483,0.060361,0.000000,0.000000
i,10000,0,0,1,48,2.732582,0.061196,0.000000,0.000000
i,10000,0,0,1,49,2.697751,0.061463,0.000000,0.000000
i,10000,0,0,1,50,2.698097,0.060732,0.000000,0.000000
i,10000,0,0,1,51,2.699725,0.061124,0.000000,0.000000
i,10000,0,0,1,52,2.741267,0.063047,0.000000,0.000000
i,10000,0,0,1,53,2.701688,0.061878,0.000000,0.000000
i,10000,0,0,1,54,2.702849,0.061782,0.000000,0.000000
i,10000,0,0,1,55,2.699428,0.061796,0.000000,0.000000
i,10000,0,0,1,56,2.703165,0.061950,0.000000,0.000000
i,10000,0,0,1,57,2.705131,0.061834,0.000000,0.000000
i,10000,0,0,1,58,2.704633,0.061596,0.000000,0.000000
i,10000,0,0,1,59,2.701453,0.062340,0.000000,0.000000
i,10000,0,0,1,60,2.706837,0.061758,0.000000,0.000000
i,10000,0,0,1,61,2.707320,0.060943,0.000000,0.000000
i,10000,0,0,1,62,2.705938,0.061427,0.000000,0.000000
i,10000,0,0,1,63,2.706462,0.061764,0.000000,0.000000
i,10000,0,0,1,64,2.708489,0.061422,0.000000,0.000000
e0,10000,100,100000,1,1,241.949752,0.098435,0.000000,0.000000
e1,10000,100,100000,1,1,186.472307,0.307811,0.000000,0.000000
e2,10000,100,100000,1,1,237.109328,0.193942,0.000000,0.000000
e3,10000,100,100000,1,1,257.162571,0.186890,0.000000,0.000000
e0,10000,100,100000,1,2,241.825230,0.166830,0.000000,0.000000
e1,10000,100,100000,1,2,186.298559,0.179029,0.000000,0.000000
e2,10000,100,100000,1,2,237.297850,0.189446,0.000000,0.000000
e3,10000,100,100000,1,2,257.201657,0.163336,0.000000,0.000000
e0,10000,100,100000,1,3,241.675912,0.179637,0.000000,0.000000
e1,10000,100,100000,1,3,186.301097,0.181053,0.000000,0.000000
e2,10000,100,100000,1,3,237.214293,0.183601,0.000000,0.000000
e3,10000,100,100000,1,3,257.098012,0.170961,0.000000,0.000000
e0,10000,100,100000,1,4,241.735797,0.181351,0.000000,0.000000
e1,10000,100,100000,1,4,186.409578,0.191088,0.000000,0.000000
e2,10000,100,100000,1,4,237.125095,0.168797,0.000000,0.000000
e3,10000,100,100000,1,4,257.314489,0.181622,0.000000,0.000000
e0,10000,100,100000,1,5,241.575442,0.180376,0.000000,0.000000
e1,10000,100,100000,1,5,186.308212,0.162245,0.000000,0.000000
e2,10000,100,100000,1,5,237.215479,0.193229,0.000000,0.000000
e3,10000,100,100000,1,5,257.309764,0.205650,0.000000,0.000000
e0,10000,100,100000,1,6,241.703778,0.177424,0.000000,0.000000
e1,10000,100,100000,1,6,186.315638,0.170295,0.000000,0.000000
e2,10000,100,100000,1,6,228.759897,0.205480,0.000000,0.000000
e3,10000,100,100000,1,6,257.269627,0.169190,0.000000,0.000000
e0,10000,100,100000,1,7,242.032613,0.180716,0.000000,0.000000
e1,10000,100,100000,1,7,186.284130,0.160195,0.000000,0.000000
e2,10000,100,100000,1,7,226.277546,0.194182,0.000000,0.000000
e3,10000,100,100000,1,7,257.359010,0.184829,0.000000,0.000000
e0,10000,100,100000,1,8,242.159453,0.181319,0.000000,0.000000
e1,10000,100,100000,1,8,186.290032,0.167665,0.000000,0.000000
