action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,20000,0,0,1,28,87.200215,5.868970,0.000000,0.000000
i,20000,0,0,1,27,33.851097,0.363857,0.000000,0.000000
i,20000,0,0,1,26,34.439356,0.392964,0.000000,0.000000
i,20000,0,0,1,25,94.835878,0.445079,0.000000,0.000000
i,20000,0,0,1,24,95.852450,0.441057,0.000000,0.000000
i,20000,0,0,1,23,95.878447,0.405176,0.000000,0.000000
i,20000,0,0,1,22,38.809679,0.442803,0.000000,0.000000
i,20000,0,0,1,21,78.028411,0.497922,0.000000,0.000000
i,20000,0,0,1,20,90.391116,0.404747,0.000000,0.000000
i,20000,0,0,1,19,91.215251,0.386651,0.000000,0.000000
