action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,20000,0,0,1,64,116.722792,0.712552,0.000000,0.000000
i,20000,0,0,1,63,118.196156,0.708856,0.000000,0.000000
i,20000,0,0,1,62,116.367743,0.449354,0.000000,0.000000
i,20000,0,0,1,61,43.837442,0.430870,0.000000,0.000000
i,20000,0,0,1,60,43.255129,0.435317,0.000000,0.000000
i,20000,0,0,1,59,41.813424,0.741654,0.000000,0.000000
i,20000,0,0,1,58,36.689369,0.397326,0.000000,0.000000
i,20000,0,0,1,57,38.222087,0.398098,0.000000,0.000000
i,20000,0,0,1,56,112.060990,0.435732,0.000000,0.000000
i,20000,0,0,1,55,115.763332,0.637995,0.000000,0.000000
i,20000,0,0,1,54,115.425309,0.437760,0.000000,0.000000
i,20000,0,0,1,53,40.433386,0.430689,0.000000,0.000000
i,20000,0,0,1,52,36.303220,0.341478,0.000000,0.000000
i,20000,0,0,1,51,41.240192,0.390177,0.000000,0.000000
i,20000,0,0,1,50,106.389424,0.747432,0.000000,0.000000
i,20000,0,0,1,49,42.272334,6.976906,0.000000,0.000000
i,20000,0,0,1,48,117.231493,0.511163,0.000000,0.000000
i,20000,0,0,1,47,43.783914,0.397733,0.000000,0.000000
i,20000,0,0,1,46,43.991748,0.297563,0.000000,0.000000
i,20000,0,0,1,45,112.154693,0.372867,0.000000,0.000000
i,20000,0,0,1,44,109.659527,0.349798,0.000000,0.000000
i,20000,0,0,1,43,38.125934,0.712136,0.000000,0.000000
i,20000,0,0,1,42,35.330471,0.730445,0.000000,0.000000
i,20000,0,0,1,41,107.458190,8.037752,0.000000,0.000000
i,20000,0,0,1,40,40.679364,0.337682,0.000000,0.000000
i,20000,0,0,1,39,99.220754,0.477753,0.000000,0.000000
i,20000,0,0,1,38,40.219603,0.311656,0.000000,0.000000
i,20000,0,0,1,37,106.371485,0.602783,0.000000,0.000000
i,20000,0,0,1,36,104.324753,0.416392,0.000000,0.000000
[1686946333.880835] [epyc006:447592:0]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686946333.880839] [epyc006:447592:1]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
[1686946333.880906] [epyc006:447592:0]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686946333.880936] [epyc006:447592:1]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686946333.880935] [epyc006:447592:2]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
[1686946333.881026] [epyc006:447592:2]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686946333.881025] [epyc006:447592:3]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
[1686946333.881056] [epyc006:447592:3]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
