action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
i,20000,0,0,1,64,116.910394,0.233354,0.000000,0.000000
i,20000,0,0,1,63,44.690808,0.352763,0.000000,0.000000
i,20000,0,0,1,62,115.386666,0.402832,0.000000,0.000000
i,20000,0,0,1,61,115.587459,0.367076,0.000000,0.000000
i,20000,0,0,1,60,118.461499,0.370657,0.000000,0.000000
i,20000,0,0,1,59,36.001092,0.442586,0.000000,0.000000
i,20000,0,0,1,58,37.477304,0.452795,0.000000,0.000000
i,20000,0,0,1,57,114.845906,0.393948,0.000000,0.000000
i,20000,0,0,1,56,112.767601,0.403244,0.000000,0.000000
i,20000,0,0,1,55,116.407384,0.364436,0.000000,0.000000
i,20000,0,0,1,54,43.139485,0.432304,0.000000,0.000000
i,20000,0,0,1,53,44.366503,0.470972,0.000000,0.000000
i,20000,0,0,1,52,112.025125,0.439706,0.000000,0.000000
i,20000,0,0,1,51,43.917750,0.398200,0.000000,0.000000
i,20000,0,0,1,50,117.437227,0.415660,0.000000,0.000000
i,20000,0,0,1,49,117.614956,0.424806,0.000000,0.000000
i,20000,0,0,1,48,38.577798,0.491172,0.000000,0.000000
i,20000,0,0,1,47,126.821866,0.386206,0.000000,0.000000
i,20000,0,0,1,46,123.096720,0.256973,0.000000,0.000000
i,20000,0,0,1,45,116.150769,0.368597,0.000000,0.000000
i,20000,0,0,1,44,119.881918,0.395453,0.000000,0.000000
[1686942460.075205] [epyc001:445902:0]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 8 was not set in ucs
[1686942460.075273] [epyc001:445902:1]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 8 was not set in ucs
[1686942460.075342] [epyc001:445902:1]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686942460.075333] [epyc001:445902:2]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
[1686942460.075368] [epyc001:445902:2]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686942460.075380] [epyc001:445902:2]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686942460.075368] [epyc001:445902:0]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
[1686942460.075399] [epyc001:445902:0]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686942460.075402] [epyc001:445902:3]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
[1686942460.075519] [epyc001:445902:3]        spinlock.c:29   UCX  WARN  ucs_recursive_spinlock_destroy() failed: busy
[1686942460.075526] [epyc001:445902:4]           debug.c:1349 UCX  WARN  ucs_debug_disable_signal: signal 1 was not set in ucs
i,20000,0,0,1,13,53.168927,0.239346,0.000000,0.000000
i,20000,0,0,1,12,57.323861,0.246450,0.000000,0.000000
i,20000,0,0,1,11,79.183825,0.253712,0.000000,0.000000
i,20000,0,0,1,10,75.667144,0.242661,0.000000,0.000000
i,20000,0,0,1,9,73.860722,0.246781,0.000000,0.000000
i,20000,0,0,1,8,63.182310,0.257475,0.000000,0.000000
i,20000,0,0,1,7,59.218363,0.255684,0.000000,0.000000
i,20000,0,0,1,6,58.169876,0.249401,0.000000,0.000000
i,20000,0,0,1,5,47.531279,0.295940,0.000000,0.000000
i,20000,0,0,1,4,20.891737,0.251212,0.000000,0.000000
i,20000,0,0,1,3,17.561181,0.307174,0.000000,0.000000
i,20000,0,0,1,2,68.474568,0.248194,0.000000,0.000000
i,20000,0,0,1,1,7.692251,0.297137,0.000000,0.000000
i,20000,0,0,1,64,44.198384,0.481637,0.000000,0.000000
i,20000,0,0,1,63,114.137155,0.281509,0.000000,0.000000
i,20000,0,0,1,62,35.186703,0.389591,0.000000,0.000000
i,20000,0,0,1,61,115.684436,0.378642,0.000000,0.000000
i,20000,0,0,1,60,43.723081,0.409860,0.000000,0.000000
i,20000,0,0,1,59,111.481869,0.409296,0.000000,0.000000
i,20000,0,0,1,58,117.475902,0.247320,0.000000,0.000000
i,20000,0,0,1,57,117.689292,0.470679,0.000000,0.000000
i,20000,0,0,1,56,36.959160,0.429253,0.000000,0.000000
i,20000,0,0,1,55,113.035533,0.349554,0.000000,0.000000
i,20000,0,0,1,54,115.845831,0.401588,0.000000,0.000000
i,20000,0,0,1,53,116.200582,0.397273,0.000000,0.000000
i,20000,0,0,1,52,43.307729,0.625286,0.000000,0.000000
i,20000,0,0,1,51,113.897194,0.686227,0.000000,0.000000
i,20000,0,0,1,50,124.768955,6.179367,0.000000,0.000000
i,20000,0,0,1,49,41.138023,0.524572,0.000000,0.000000
i,20000,0,0,1,48,108.946021,0.377160,0.000000,0.000000
i,20000,0,0,1,47,45.661131,0.371324,0.000000,0.000000
i,20000,0,0,1,46,45.032075,0.412202,0.000000,0.000000
i,20000,0,0,1,45,40.043194,0.422946,0.000000,0.000000
i,20000,0,0,1,44,113.386552,0.369769,0.000000,0.000000
i,20000,0,0,1,43,41.258538,0.369437,0.000000,0.000000
i,20000,0,0,1,42,111.521188,0.454750,0.000000,0.000000
i,20000,0,0,1,41,35.883579,0.295577,0.000000,0.000000
i,20000,0,0,1,40,47.768908,0.447780,0.000000,0.000000
i,20000,0,0,1,39,39.417850,0.423709,0.000000,0.000000
i,20000,0,0,1,38,115.423596,0.379442,0.000000,0.000000
i,20000,0,0,1,37,112.208419,0.433035,0.000000,0.000000
i,20000,0,0,1,36,37.754656,0.328494,0.000000,0.000000
i,20000,0,0,1,35,94.634984,0.417187,0.000000,0.000000
i,20000,0,0,1,34,107.270186,0.493281,0.000000,0.000000
i,20000,0,0,1,33,34.478818,0.669729,0.000000,0.000000
i,20000,0,0,1,32,34.256755,0.853869,0.000000,0.000000
i,20000,0,0,1,31,35.830681,0.481759,0.000000,0.000000
i,20000,0,0,1,30,35.403299,0.336002,0.000000,0.000000
i,20000,0,0,1,29,83.950140,0.432017,0.000000,0.000000
i,20000,0,0,1,28,36.720205,0.334845,0.000000,0.000000
i,20000,0,0,1,27,83.793991,0.432741,0.000000,0.000000
i,20000,0,0,1,26,84.504902,0.356309,0.000000,0.000000
i,20000,0,0,1,25,83.436548,0.367429,0.000000,0.000000
i,20000,0,0,1,24,86.817027,0.441102,0.000000,0.000000
