m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,56.389518774,56.389519,957.624771
29500,29500,29500,53.086723028,53.086723,967.186277
29000,29000,29000,50.860935415,50.860935,959.046459
28500,28500,28500,37.136358423,37.136358,1246.709477
28000,28000,28000,35.384681565,35.384682,1240.762897
27500,27500,27500,42.808700708,42.808701,971.619071
27000,27000,27000,28.188002776,28.188003,1396.551587
26500,26500,26500,38.125444831,38.125445,976.231233
26000,26000,26000,24.351352526,24.351353,1443.533782
25500,25500,25500,24.292438952,24.292439,1365.146993
25000,25000,25000,22.396571148,22.396571,1395.302870
24500,24500,24500,22.032984472,22.032984,1334.919018
24000,24000,24000,23.366932946,23.366933,1183.210482
23500,23500,23500,26.039916016,26.039916,996.767808
23000,23000,23000,18.558061513,18.558062,1311.236089
22500,22500,22500,17.651663453,17.651663,1290.600745
22000,22000,22000,19.143228444,19.143228,1112.456034
21500,21500,21500,17.709090443,17.709090,1122.403777
21000,21000,21000,19.115341437,19.115341,968.959935
20500,20500,20500,18.869190944,18.869191,913.141960
20000,20000,20000,15.962470403,15.962470,1002.351115
19500,19500,19500,16.061702722,16.061703,923.298747
19000,19000,19000,14.978023623,14.978024,915.875175
18500,18500,18500,13.712146774,13.712147,923.506013
18000,18000,18000,10.072754119,10.072754,1157.975253
17500,17500,17500,9.463948648,9.463949,1132.587506
17000,17000,17000,10.422523908,10.422524,942.765887
16500,16500,16500,9.459468981,9.459469,949.762615
16000,16000,16000,7.598603514,7.598604,1078.092834
15500,15500,15500,8.361668004,8.361668,890.701472
15000,15000,15000,7.516974492,7.516974,897.967661
14500,14500,14500,6.830414496,6.830414,892.661786
14000,14000,14000,5.976871329,5.976871,918.206148
13500,13500,13500,5.427408256,5.427408,906.648214
13000,13000,13000,4.533152813,4.533153,969.303304
12500,12500,12500,4.124977885,4.124978,946.974774
12000,12000,12000,3.720372910,3.720373,928.939137
11500,11500,11500,3.381855498,3.381855,899.432280
11000,11000,11000,2.975493375,2.975493,894.641548
10500,10500,10500,2.738711072,2.738711,845.379428
10000,10000,10000,2.424168734,2.424169,825.025078
9500,9500,9500,2.115733312,2.115733,810.475493
9000,9000,9000,1.799659506,1.799660,810.153251
8500,8500,8500,1.536653267,1.536653,799.301981
8000,8000,8000,1.308543419,1.308543,782.549501
7500,7500,7500,1.075509522,1.075510,784.511883
7000,7000,7000,0.881947497,0.881947,777.824079
6500,6500,6500,0.720081680,0.720082,762.760691
6000,6000,6000,0.607028042,0.607028,711.663993
5500,5500,5500,0.468479647,0.468480,710.276321
5000,5000,5000,0.335641366,0.335641,744.842637
4500,4500,4500,0.223106861,0.223107,816.873131
4000,4000,4000,0.133468713,0.133469,959.026255
3500,3500,3500,0.083580583,0.083581,1025.955993
3000,3000,3000,0.053312225,0.053312,1012.900887
2500,2500,2500,0.036961299,0.036961,845.478943
2000,2000,2000,0.024290643,0.024291,658.689850
