m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,41.689749492,41.689749,1295.282429
29500,29500,29500,76.398121389,76.398121,672.068227
29000,29000,29000,74.352945034,74.352945,656.033194
28500,28500,28500,56.347696103,56.347696,821.652937
28000,28000,28000,67.031747955,67.031748,654.973223
27500,27500,27500,34.035482999,34.035483,1222.070214
27000,27000,27000,32.643333077,32.643333,1205.943030
26500,26500,26500,51.606733518,51.606734,721.209181
26000,26000,26000,30.335756050,30.335756,1158.764593
25500,25500,25500,27.237906599,27.237907,1217.521981
25000,25000,25000,26.090990472,26.090990,1197.731456
24500,24500,24500,48.753635141,48.753635,603.283220
24000,24000,24000,28.034146329,28.034146,986.225857
23500,23500,23500,25.788411991,25.788412,1006.488884
23000,23000,23000,21.393377264,21.393377,1137.454816
22500,22500,22500,26.768147542,26.768148,851.058145
22000,22000,22000,25.551474525,25.551475,833.454836
21500,21500,21500,29.868121270,29.868121,665.483772
21000,21000,21000,27.631233365,27.631233,670.328384
20500,20500,20500,25.320043356,25.320043,680.498440
20000,20000,20000,27.808829217,27.808829,575.356836
19500,19500,19500,24.107044912,24.107045,615.162499
19000,19000,19000,22.923551830,22.923552,598.423844
18500,18500,18500,20.833727464,20.833727,607.824501
18000,18000,18000,17.764840951,17.764841,656.577789
17500,17500,17500,17.368988638,17.368989,617.119985
17000,17000,17000,10.475364629,10.475365,938.010308
16500,16500,16500,13.048558615,13.048559,688.524324
16000,16000,16000,9.249958458,9.249958,885.625599
15500,15500,15500,8.625015855,8.625016,863.505659
15000,15000,15000,12.285209211,12.285209,549.441193
14500,14500,14500,11.086019179,11.086019,549.994538
14000,14000,14000,9.833180503,9.833181,558.110369
13500,13500,13500,8.173527888,8.173528,602.035017
13000,13000,13000,6.667651408,6.667651,659.002658
12500,12500,12500,6.195743665,6.195744,630.473146
12000,12000,12000,5.603843429,5.603843,616.719586
11500,11500,11500,3.981154737,3.981155,764.037120
11000,11000,11000,3.639416188,3.639416,731.435995
10500,10500,10500,3.717496798,3.717497,622.798115
10000,10000,10000,3.797977117,3.797977,526.596116
9500,9500,9500,3.285995911,3.285996,521.835707
9000,9000,9000,2.790664992,2.790665,522.456119
8500,8500,8500,2.419735959,2.419736,507.596705
8000,8000,8000,2.024522573,2.024523,505.798263
7500,7500,7500,1.653856804,1.653857,510.171133
7000,7000,7000,1.384315815,1.384316,495.551660
6500,6500,6500,1.070111040,1.070111,513.264493
6000,6000,6000,0.895270406,0.895270,482.535776
5500,5500,5500,0.651698239,0.651698,510.589073
5000,5000,5000,0.542112787,0.542113,461.158648
4500,4500,4500,0.486511141,0.486511,374.606015
4000,4000,4000,0.392340906,0.392341,326.246889
3500,3500,3500,0.241255982,0.241256,355.431601
3000,3000,3000,0.185975066,0.185975,290.361505
2500,2500,2500,0.139099501,0.139100,224.659325
2000,2000,2000,0.089685065,0.089685,178.402056
