m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,39.447947538,39.447948,1368.892512
29500,29500,29500,36.291831043,36.291831,1414.774304
29000,29000,29000,42.556189152,42.556189,1146.202256
28500,28500,28500,38.292141095,38.292141,1209.079688
28000,28000,28000,41.897174529,41.897175,1047.898826
27500,27500,27500,41.082926749,41.082927,1012.433955
27000,27000,27000,40.578368428,40.578368,970.122790
26500,26500,26500,39.296484530,39.296485,947.139431
26000,26000,26000,40.197051173,40.197051,874.492008
25500,25500,25500,39.013156767,39.013157,850.040159
25000,25000,25000,36.910479681,36.910480,846.643020
24500,24500,24500,31.520908014,31.520908,933.102878
24000,24000,24000,30.722942059,30.722942,899.913815
23500,23500,23500,21.716548407,21.716548,1195.206048
23000,23000,23000,19.513937057,19.513937,1247.006175
22500,22500,22500,18.707280253,18.707280,1217.774561
22000,22000,22000,13.560694015,13.560694,1570.421099
21500,21500,21500,16.388298596,16.388299,1212.862329
21000,21000,21000,13.815443273,13.815443,1340.673595
20500,20500,20500,12.668762692,12.668763,1360.057838
20000,20000,20000,14.941916302,14.941916,1070.813119
19500,19500,19500,14.836431786,14.836432,999.549637
19000,19000,19000,16.997553008,16.997553,807.057345
18500,18500,18500,16.147179966,16.147180,784.239107
18000,18000,18000,14.363270814,14.363271,812.071300
17500,17500,17500,14.147437145,14.147437,757.646059
17000,17000,17000,12.384765023,12.384765,793.394140
16500,16500,16500,11.837165677,11.837166,758.986589
16000,16000,16000,8.114660349,8.114660,1009.530855
15500,15500,15500,7.384339800,7.384340,1008.587118
15000,15000,15000,4.920228726,4.920229,1371.887442
14500,14500,14500,6.633263487,6.633263,919.193096
14000,14000,14000,5.895840390,5.895840,930.825741
13500,13500,13500,5.627536997,5.627537,874.405624
13000,13000,13000,5.217695900,5.217696,842.134169
12500,12500,12500,4.961113718,4.961114,787.373606
12000,12000,12000,4.458042580,4.458043,775.228127
11500,11500,11500,4.038255948,4.038256,753.233584
11000,11000,11000,3.728329721,3.728330,713.992645
10500,10500,10500,3.485921088,3.485921,664.171661
10000,10000,10000,2.543391456,2.543391,786.351623
9500,9500,9500,2.869738114,2.869738,597.528392
9000,9000,9000,2.526075830,2.526076,577.179823
8500,8500,8500,2.226876354,2.226876,551.557341
8000,8000,8000,1.928678669,1.928679,530.933440
7500,7500,7500,1.666073866,1.666074,506.430127
7000,7000,7000,1.420863891,1.420864,482.804866
6500,6500,6500,1.144896721,1.144897,479.737595
6000,6000,6000,0.875628715,0.875629,493.359791
5500,5500,5500,0.705025788,0.705026,471.968552
5000,5000,5000,0.505296057,0.505296,494.759451
4500,4500,4500,0.389908743,0.389909,467.417064
4000,4000,4000,0.264691218,0.264691,483.582345
3500,3500,3500,0.197069617,0.197070,435.125421
3000,3000,3000,0.138265911,0.138266,390.551797
2500,2500,2500,0.104466918,0.104467,299.137761
2000,2000,2000,0.044257659,0.044258,361.519347
