m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,65.413683061,65.413683,825.515358
29500,29500,29500,62.131962161,62.131962,826.382239
29000,29000,29000,58.951911064,58.951911,827.420165
28500,28500,28500,56.398061947,56.398062,820.919166
28000,28000,28000,53.028832119,53.028832,827.926964
27500,27500,27500,50.362101682,50.362102,825.893849
27000,27000,27000,47.585194150,47.585194,827.274128
26500,26500,26500,45.270495296,45.270495,822.152480
26000,26000,26000,42.616799289,42.616799,824.839044
25500,25500,25500,40.077799566,40.077800,827.459351
25000,25000,25000,37.839990833,37.839991,825.845866
24500,24500,24500,35.556086489,35.556086,827.207179
24000,24000,24000,33.309063313,33.309063,830.044356
23500,23500,23500,31.410616601,31.410617,826.336851
23000,23000,23000,29.516210773,29.516211,824.428318
22500,22500,22500,27.575544118,27.575544,826.139637
22000,22000,22000,25.932307648,25.932308,821.214999
21500,21500,21500,24.605103700,24.605104,807.830369
21000,21000,21000,22.523632706,22.523633,822.336265
20500,20500,20500,21.005124271,21.005124,820.287934
20000,20000,20000,19.409432253,19.409432,824.341474
19500,19500,19500,17.979052532,17.979053,824.834900
19000,19000,19000,16.559228381,16.559228,828.420243
18500,18500,18500,15.363441772,15.363442,824.245647
18000,18000,18000,14.118405162,14.118405,826.155636
17500,17500,17500,12.992755449,12.992755,824.978969
17000,17000,17000,12.004601848,12.004602,818.519441
16500,16500,16500,10.832459005,10.832459,829.382322
16000,16000,16000,9.931935679,9.931936,824.814041
15500,15500,15500,9.017279244,9.017279,825.942038
15000,15000,15000,8.224803040,8.224803,820.688346
14500,14500,14500,7.381052352,7.381052,826.067844
14000,14000,14000,6.687451868,6.687452,820.641420
13500,13500,13500,5.969317218,5.969317,824.340510
13000,13000,13000,5.325689404,5.325689,825.057503
12500,12500,12500,4.732697088,4.732697,825.375030
12000,12000,12000,4.188915654,4.188916,825.034516
11500,11500,11500,3.685533674,3.685534,825.321451
11000,11000,11000,3.237819718,3.237820,822.158190
10500,10500,10500,2.828571677,2.828572,818.522655
10000,10000,10000,2.449593933,2.449594,816.461852
9500,9500,9500,2.086346539,2.086347,821.891267
9000,9000,9000,1.767849808,1.767850,824.730695
8500,8500,8500,1.510882650,1.510883,812.935406
8000,8000,8000,1.246762260,1.246762,821.327396
7500,7500,7500,1.035041137,1.035041,815.184991
7000,7000,7000,0.845588687,0.845589,811.269132
6500,6500,6500,0.672572150,0.672572,816.641010
6000,6000,6000,0.529861189,0.529861,815.307875
5500,5500,5500,0.411551145,0.411551,808.526483
5000,5000,5000,0.314037711,0.314038,796.082735
4500,4500,4500,0.228273683,0.228274,798.383754
4000,4000,4000,0.163478669,0.163479,782.976769
3500,3500,3500,0.114975389,0.114975,745.811784
3000,3000,3000,0.076037372,0.076037,710.177096
2500,2500,2500,0.047263730,0.047264,661.183533
2000,2000,2000,0.026323238,0.026323,607.827958
