m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,29.223882696,29.223883,1847.803749
29500,29500,29500,53.696586246,53.696586,956.201382
29000,29000,29000,54.309617393,54.309617,898.146633
28500,28500,28500,40.020102161,40.020102,1156.874858
28000,28000,28000,38.695804474,38.695804,1134.593287
27500,27500,27500,37.137645983,37.137646,1119.988866
27000,27000,27000,45.942714490,45.942714,856.849675
26500,26500,26500,35.124254392,35.124254,1059.645269
26000,26000,26000,40.216671993,40.216672,874.065363
25500,25500,25500,25.147721768,25.147722,1318.717867
25000,25000,25000,23.847004967,23.847005,1310.437099
24500,24500,24500,19.694137081,19.694137,1493.452081
24000,24000,24000,18.877445645,18.877446,1464.604932
23500,23500,23500,18.988304245,18.988304,1366.933543
23000,23000,23000,17.105722032,17.105722,1422.564915
22500,22500,22500,16.584461594,16.584462,1373.650261
22000,22000,22000,19.797359889,19.797360,1075.698988
21500,21500,21500,23.751409505,23.751410,836.866123
21000,21000,21000,14.984243306,14.984243,1236.098455
20500,20500,20500,17.398273475,17.398273,990.342520
20000,20000,20000,19.813529579,19.813530,807.529014
19500,19500,19500,18.808653383,18.808653,788.453575
19000,19000,19000,17.511190180,17.511190,783.384788
18500,18500,18500,16.801292479,16.801292,753.706896
18000,18000,18000,13.521943381,13.521943,862.597903
17500,17500,17500,13.017913866,13.017914,823.384615
17000,17000,17000,12.479476699,12.479477,787.372759
16500,16500,16500,8.137240516,8.137241,1104.090506
16000,16000,16000,7.502490133,7.502490,1091.904135
15500,15500,15500,7.231689366,7.231689,1029.876924
15000,15000,15000,9.399596908,9.399597,718.115901
14500,14500,14500,8.690235711,8.690236,701.620785
14000,14000,14000,7.494322163,7.494322,732.287708
13500,13500,13500,7.324575659,7.324576,671.813663
13000,13000,13000,5.304667810,5.304668,828.327080
12500,12500,12500,4.897281504,4.897282,797.636402
12000,12000,12000,4.487108608,4.487109,770.206452
11500,11500,11500,4.257147513,4.257148,714.504252
11000,11000,11000,3.792465894,3.792466,701.917980
10500,10500,10500,3.609533178,3.609533,641.426435
10000,10000,10000,3.000015533,3.000016,666.663215
9500,9500,9500,2.702998587,2.702999,634.388049
9000,9000,9000,2.549794803,2.549795,571.810719
8500,8500,8500,2.364857387,2.364857,519.375928
8000,8000,8000,1.936875648,1.936876,528.686496
7500,7500,7500,1.661365864,1.661366,507.865256
7000,7000,7000,1.409760021,1.409760,486.607642
6500,6500,6500,1.160731783,1.160732,473.192867
6000,6000,6000,0.981446273,0.981446,440.166733
5500,5500,5500,0.673490129,0.673490,494.068117
5000,5000,5000,0.506044805,0.506045,494.027401
4500,4500,4500,0.397422975,0.397423,458.579427
4000,4000,4000,0.279248242,0.279248,458.373521
3500,3500,3500,0.203902893,0.203903,420.543322
3000,3000,3000,0.146137241,0.146137,369.515666
2500,2500,2500,0.109718948,0.109719,284.818626
2000,2000,2000,0.048166197,0.048166,332.183170
30000,30000,30000,52.577211333,52.577211,1027.060938
29500,29500,29500,50.653554289,50.653554,1013.645552
29000,29000,29000,54.463519745,54.463520,895.608661
28500,28500,28500,40.283001479,40.283001,1149.324735
28000,28000,28000,50.939972164,50.939972,861.877189
