m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,36.701161658,36.701162,1471.343074
29500,29500,29500,35.154449638,35.154450,1460.547684
29000,29000,29000,34.079016687,34.079017,1431.320641
28500,28500,28500,32.559355253,32.559355,1421.964583
28000,28000,28000,30.515163102,30.515163,1438.760129
27500,27500,27500,28.087894953,28.087895,1480.842550
27000,27000,27000,26.914463577,26.914464,1462.633646
26500,26500,26500,24.878674117,24.878674,1496.030288
26000,26000,26000,23.836095928,23.836096,1474.738149
25500,25500,25500,22.908378266,22.908378,1447.625389
25000,25000,25000,21.345997339,21.345997,1463.974698
24500,24500,24500,21.012537830,21.012538,1399.747629
24000,24000,24000,19.409445259,19.409445,1424.461113
23500,23500,23500,18.638980729,18.638981,1392.552006
23000,23000,23000,16.498686234,16.498686,1474.905314
22500,22500,22500,15.352543309,15.352543,1483.874661
22000,22000,22000,14.580407679,14.580408,1460.590161
21500,21500,21500,13.910435936,13.910436,1428.909208
21000,21000,21000,12.950123794,12.950124,1430.256598
20500,20500,20500,12.619000457,12.619000,1365.421141
20000,20000,20000,10.588118882,10.588119,1511.127725
19500,19500,19500,11.031693304,11.031693,1344.285922
19000,19000,19000,9.617139262,9.617139,1426.411704
18500,18500,18500,10.374900941,10.374901,1220.565871
18000,18000,18000,8.699610132,8.699610,1340.749737
17500,17500,17500,8.847719919,8.847720,1211.470311
17000,17000,17000,6.690864736,6.690865,1468.569518
16500,16500,16500,6.127495701,6.127496,1466.218899
16000,16000,16000,5.622324620,5.622325,1457.048562
15500,15500,15500,5.154161126,5.154161,1444.997511
15000,15000,15000,4.690454564,4.690455,1439.092930
14500,14500,14500,4.249358971,4.249359,1434.863480
14000,14000,14000,3.825013887,3.825014,1434.766033
13500,13500,13500,3.381827860,3.381828,1455.056320
13000,13000,13000,2.978279022,2.978279,1475.348672
12500,12500,12500,2.692396157,2.692396,1450.845185
12000,12000,12000,2.368269663,2.368270,1459.293278
11500,11500,11500,2.478251801,2.478252,1227.377298
11000,11000,11000,1.808490150,1.808490,1471.946087
10500,10500,10500,1.595180068,1.595180,1451.403541
10000,10000,10000,1.431093022,1.431093,1397.533193
9500,9500,9500,1.184318733,1.184319,1447.878812
9000,9000,9000,0.982518113,0.982518,1483.942108
8500,8500,8500,0.841484955,0.841485,1459.622056
8000,8000,8000,0.692958369,0.692958,1477.722250
7500,7500,7500,0.587657036,0.587657,1435.786434
7000,7000,7000,0.496359969,0.496360,1382.061493
6500,6500,6500,0.394568191,0.394568,1392.028077
6000,6000,6000,0.323213290,0.323213,1336.578703
5500,5500,5500,0.257574177,0.257574,1291.860868
5000,5000,5000,0.204661230,0.204661,1221.530819
4500,4500,4500,0.137226554,0.137227,1328.095727
4000,4000,4000,0.099239798,0.099240,1289.805124
3500,3500,3500,0.073266293,0.073266,1170.388135
3000,3000,3000,0.049274799,0.049275,1095.894881
2500,2500,2500,0.032860842,0.032861,950.979893
2000,2000,2000,0.019903854,0.019904,803.864417
