m,n,k,elapsed1,elapsed2,GFLOPS
2000,2000,2000,0.022523344,0.022523,710.374090
2500,2500,2500,0.036555677,0.036556,854.860382
3000,3000,3000,0.059504713,0.059505,907.491143
3500,3500,3500,0.091862629,0.091863,933.459024
4000,4000,4000,0.134216628,0.134217,953.682132
4500,4500,4500,0.188212509,0.188213,968.320336
5000,5000,5000,0.257497650,0.257498,970.882647
5500,5500,5500,0.338195395,0.338195,983.898672
6000,6000,6000,0.437173943,0.437174,988.165024
6500,6500,6500,0.555818177,0.555818,988.182868
7000,7000,7000,0.688413657,0.688414,996.493886
7500,7500,7500,0.844222637,0.844223,999.440151
8000,8000,8000,1.039813085,1.039813,984.792377
8500,8500,8500,1.236756204,1.236756,993.122166
9000,9000,9000,1.473570739,1.473571,989.433328
9500,9500,9500,1.761130016,1.761130,973.664627
10000,10000,10000,2.030904702,2.030905,984.782791
10500,10500,10500,2.356734918,2.356735,982.397291
11000,11000,11000,2.786847869,2.786848,955.201046
11500,11500,11500,3.094125557,3.094126,983.072582
12000,12000,12000,3.524872732,3.524873,980.460931
12500,12500,12500,4.150250622,4.150251,941.208220
13000,13000,13000,4.624753548,4.624754,950.104682
13500,13500,13500,5.151347702,5.151348,955.235462
14000,14000,14000,5.691658663,5.691659,964.218047
14500,14500,14500,6.348870471,6.348870,960.367679
15000,15000,15000,7.095221416,7.095221,951.344518
15500,15500,15500,7.697817861,7.697818,967.514448
16000,16000,16000,8.446836089,8.446836,969.830587
16500,16500,16500,9.314830544,9.314831,964.510300
17000,17000,17000,10.184490558,10.184491,964.800345
17500,17500,17500,11.007948368,11.007948,973.728223
18000,18000,18000,12.008904170,12.008904,971.279297
18500,18500,18500,13.023476417,13.023476,972.340226
19000,19000,19000,14.042255665,14.042256,976.908577
19500,19500,19500,15.083400510,15.083401,983.183466
20000,20000,20000,16.476364316,16.476364,971.088020
20500,20500,20500,17.672869404,17.672869,974.954865
21000,21000,21000,18.790628774,18.790629,985.704109
21500,21500,21500,20.338203006,20.338203,977.311024
22000,22000,22000,21.624341262,21.624341,984.816127
22500,22500,22500,23.302871040,23.302871,977.615589
23000,23000,23000,24.918072941,24.918073,976.560268
