m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,73.102160130,73.102160,738.692262
29500,29500,29500,69.547062009,69.547062,738.273459
29000,29000,29000,67.417634571,67.417635,723.519897
28500,28500,28500,63.790757759,63.790758,725.783039
28000,28000,28000,59.516270219,59.516270,737.680635
27500,27500,27500,57.276356080,57.276356,726.194068
27000,27000,27000,54.315006463,54.315006,724.772076
26500,26500,26500,51.296297749,51.296298,725.573806
26000,26000,26000,48.051004492,48.051004,731.555987
25500,25500,25500,44.438912886,44.438913,746.254754
25000,25000,25000,42.194562817,42.194563,740.616750
24500,24500,24500,38.693610287,38.693610,760.131964
24000,24000,24000,35.877335991,35.877336,770.625779
23500,23500,23500,33.213113601,33.213114,781.491019
23000,23000,23000,32.283823909,32.283824,753.752098
22500,22500,22500,29.677793774,29.677794,767.619392
22000,22000,22000,27.716245535,27.716246,768.358037
21500,21500,21500,25.375203308,25.375203,783.313921
21000,21000,21000,23.675124789,23.675125,782.340121
20500,20500,20500,21.692205267,21.692205,794.306055
20000,20000,20000,20.988376504,20.988377,762.326710
19500,19500,19500,20.833389061,20.833389,711.826096
19000,19000,19000,19.426347460,19.426347,706.154362
18500,18500,18500,18.077393135,18.077393,700.501997
18000,18000,18000,16.618797457,16.618797,701.855837
17500,17500,17500,15.374463237,15.374463,697.178811
17000,17000,17000,14.626163636,14.626164,671.809795
16500,16500,16500,13.715633507,13.715634,655.037188
16000,16000,16000,10.615486457,10.615486,771.702741
15500,15500,15500,10.613881906,10.613882,701.698970
15000,15000,15000,9.674176642,9.674177,697.733797
14500,14500,14500,8.144602115,8.144602,748.624661
14000,14000,14000,7.164358085,7.164358,766.014196
13500,13500,13500,6.409257803,6.409258,767.756603
13000,13000,13000,5.545272414,5.545272,792.386680
12500,12500,12500,4.925377788,4.925378,793.086372
12000,12000,12000,4.714627865,4.714628,733.037707
11500,11500,11500,4.225451624,4.225452,719.863880
11000,11000,11000,3.639027506,3.639028,731.514119
10500,10500,10500,2.885722835,2.885723,802.311979
10000,10000,10000,2.428721167,2.428721,823.478639
9500,9500,9500,2.209695137,2.209695,776.012026
9000,9000,9000,1.795366677,1.795367,812.090376
8500,8500,8500,1.500264770,1.500265,818.688824
8000,8000,8000,1.262420305,1.262420,811.140312
7500,7500,7500,0.986800615,0.986801,855.035949
7000,7000,7000,0.781191047,0.781191,878.146265
6500,6500,6500,0.623731384,0.623731,880.587404
6000,6000,6000,0.486540557,0.486541,887.901314
5500,5500,5500,0.377381642,0.377382,881.733405
5000,5000,5000,0.279627919,0.279628,894.045204
4500,4500,4500,0.206154405,0.206154,884.046111
4000,4000,4000,0.148902786,0.148903,859.621257
3500,3500,3500,0.101974857,0.101975,840.893555
3000,3000,3000,0.066778377,0.066778,808.644990
2500,2500,2500,0.042205207,0.042205,740.429966
2000,2000,2000,0.024667932,0.024668,648.615376
