m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,73.269075830,73.269076,737.009433
29500,29500,29500,69.535925386,69.535925,738.391698
29000,29000,29000,68.003257144,68.003257,717.289172
28500,28500,28500,63.220096924,63.220097,732.334372
28000,28000,28000,58.734837256,58.734837,747.495048
27500,27500,27500,56.085728926,56.085729,741.610224
27000,27000,27000,52.233005117,52.233005,753.661405
26500,26500,26500,49.677906087,49.677906,749.211328
26000,26000,26000,45.610518903,45.610519,770.699410
25500,25500,25500,43.090340950,43.090341,769.609831
25000,25000,25000,39.972004207,39.972004,781.797176
24500,24500,24500,37.510380826,37.510381,784.109608
24000,24000,24000,36.411636370,36.411636,759.317701
23500,23500,23500,34.635891908,34.635892,749.388815
23000,23000,23000,32.463655648,32.463656,749.576704
22500,22500,22500,30.618641161,30.618641,744.032039
22000,22000,22000,29.167817256,29.167817,730.119769
21500,21500,21500,27.530836192,27.530836,721.981340
21000,21000,21000,25.690418116,25.690418,720.969192
20500,20500,20500,23.659064333,23.659064,728.272672
20000,20000,20000,23.172751855,23.172752,690.466117
19500,19500,19500,21.642106117,21.642106,685.226748
19000,19000,19000,18.888485267,18.888485,726.262578
18500,18500,18500,18.874762255,18.874762,670.909113
18000,18000,18000,15.448374016,15.448374,755.030917
17500,17500,17500,14.423380856,14.423381,743.151006
17000,17000,17000,13.911819538,13.911820,706.305884
16500,16500,16500,11.968000806,11.968001,750.689288
16000,16000,16000,10.870861527,10.870862,753.574128
15500,15500,15500,10.011845976,10.011846,743.893785
15000,15000,15000,8.992777417,8.992777,750.602365
14500,14500,14500,8.719674659,8.719675,699.252006
14000,14000,14000,7.780250665,7.780251,705.375731
13500,13500,13500,6.469697992,6.469698,760.584189
13000,13000,13000,6.077568787,6.077569,722.986469
12500,12500,12500,4.944072525,4.944073,790.087520
12000,12000,12000,4.337704252,4.337704,796.734816
11500,11500,11500,4.226307863,4.226308,719.718037
11000,11000,11000,3.624049168,3.624049,734.537496
10500,10500,10500,3.006604594,3.006605,770.054700
10000,10000,10000,2.568504734,2.568505,778.663155
9500,9500,9500,2.211050033,2.211050,775.536498
9000,9000,9000,1.790475916,1.790476,814.308635
8500,8500,8500,1.500687284,1.500687,818.458324
8000,8000,8000,1.265691855,1.265692,809.043683
7500,7500,7500,0.977870769,0.977871,862.844076
7000,7000,7000,0.782036501,0.782037,877.196907
6500,6500,6500,0.622727797,0.622728,882.006557
6000,6000,6000,0.482204567,0.482205,895.885335
5500,5500,5500,0.375503183,0.375503,886.144286
5000,5000,5000,0.279000857,0.279001,896.054595
4500,4500,4500,0.206552817,0.206553,882.340908
4000,4000,4000,0.149122568,0.149123,858.354317
3500,3500,3500,0.101478893,0.101479,845.003305
3000,3000,3000,0.067030359,0.067030,805.605114
2500,2500,2500,0.041397957,0.041398,754.868169
2000,2000,2000,0.024608019,0.024608,650.194556
