m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,21.301102787,21.301103,2535.080016
29500,29500,29500,22.385132549,22.385133,2293.698726
29000,29000,29000,23.205129434,23.205129,2102.035248
28500,28500,28500,20.688041869,20.688042,2237.923255
28000,28000,28000,19.787658888,19.787659,2218.756663
27500,27500,27500,21.277273873,21.277274,1954.843945
27000,27000,27000,20.519406249,20.519406,1918.476564
26500,26500,26500,18.283030389,18.283030,2035.726529
26000,26000,26000,19.875867101,19.875867,1768.576929
25500,25500,25500,18.221661857,18.221662,1819.962979
25000,25000,25000,17.195103129,17.195103,1817.377876
24500,24500,24500,14.462508590,14.462509,2033.689371
24000,24000,24000,14.118358571,14.118359,1958.301304
23500,23500,23500,13.608358564,13.608359,1907.338778
23000,23000,23000,13.239430317,13.239430,1837.994492
22500,22500,22500,9.495606186,9.495606,2399.135932
22000,22000,22000,10.857040574,10.857041,1961.492163
21500,21500,21500,8.599099827,8.599100,2311.491947
21000,21000,21000,7.079380846,7.079381,2616.330496
20500,20500,20500,6.710872799,6.710873,2567.512530
20000,20000,20000,7.308576976,7.308577,2189.208659
19500,19500,19500,6.741624514,6.741625,2199.729452
19000,19000,19000,6.423511517,6.423512,2135.592030
18500,18500,18500,5.128827727,5.128828,2469.033993
18000,18000,18000,5.630507961,5.630508,2071.571532
17500,17500,17500,5.256093726,5.256094,2039.299632
17000,17000,17000,4.930954244,4.930954,1992.717741
16500,16500,16500,4.573403018,4.573403,1964.456219
16000,16000,16000,3.652701881,3.652702,2242.723405
15500,15500,15500,3.936970194,3.936970,1891.746605
15000,15000,15000,3.702427869,3.702428,1823.128023
14500,14500,14500,3.400752469,3.400752,1792.912026
14000,14000,14000,2.710154877,2.710155,2024.976523
13500,13500,13500,2.784017630,2.784018,1767.499583
13000,13000,13000,2.589018403,2.589018,1697.168315
12500,12500,12500,2.170035964,2.170036,1800.085374
12000,12000,12000,1.950585416,1.950585,1771.775782
11500,11500,11500,1.861485263,1.861485,1634.044631
11000,11000,11000,1.637427537,1.637428,1625.720797
10500,10500,10500,1.472252071,1.472252,1572.590758
10000,10000,10000,1.344148855,1.344149,1487.930442
9500,9500,9500,1.132912582,1.132913,1513.576623
9000,9000,9000,1.001663492,1.001663,1455.578657
8500,8500,8500,0.834586092,0.834586,1471.687597
8000,8000,8000,0.686307183,0.686307,1492.043250
7500,7500,7500,0.540739293,0.540739,1560.363767
7000,7000,7000,0.421218888,0.421219,1628.606930
6500,6500,6500,0.297845398,0.297845,1844.077510
6000,6000,6000,0.198328861,0.198329,2178.200378
5500,5500,5500,0.128006201,0.128006,2599.483442
5000,5000,5000,0.095415409,0.095415,2620.121872
4500,4500,4500,0.070318803,0.070319,2591.767667
4000,4000,4000,0.054377706,0.054378,2353.905845
3500,3500,3500,0.040647853,0.040648,2109.582516
3000,3000,3000,0.032034089,0.032034,1685.704251
2500,2500,2500,0.023365142,0.023365,1337.462447
2000,2000,2000,0.016417610,0.016418,974.563289
30000,30000,30000,21.159364610,21.159365,2552.061510
29500,29500,29500,23.702526815,23.702527,2166.214193
29000,29000,29000,22.556989218,22.556989,2162.433981
28500,28500,28500,19.950555605,19.950556,2320.649656
28000,28000,28000,20.131621762,20.131622,2180.847649
27500,27500,27500,21.047447511,21.047448,1976.189748
27000,27000,27000,20.335262555,20.335263,1935.849114
26500,26500,26500,19.484830119,19.484830,1910.165486
26000,26000,26000,19.672918957,19.672919,1786.821777
25500,25500,25500,18.502926900,18.502927,1792.297520
25000,25000,25000,17.143262017,17.143262,1822.873615
24500,24500,24500,14.445350750,14.445351,2036.104938
24000,24000,24000,14.106622629,14.106623,1959.930504
23500,23500,23500,13.566312458,13.566312,1913.250198
23000,23000,23000,13.204155054,13.204155,1842.904745
22500,22500,22500,9.550801696,9.550802,2385.270967
22000,22000,22000,10.837633893,10.837634,1965.004558
21500,21500,21500,8.577189383,8.577189,2317.396657
21000,21000,21000,8.203436715,8.203437,2257.834203
20500,20500,20500,6.591236970,6.591237,2614.114783
20000,20000,20000,7.329398855,7.329399,2182.989399
19500,19500,19500,6.763848894,6.763849,2192.501671
19000,19000,19000,6.426596888,6.426597,2134.566745
18500,18500,18500,5.996164436,5.996164,2111.891716
18000,18000,18000,5.600165421,5.600165,2082.795618
17500,17500,17500,5.250160605,5.250161,2041.604211
17000,17000,17000,4.914057182,4.914057,1999.569732
16500,16500,16500,4.555872597,4.555873,1972.015198
16000,16000,16000,3.660198475,3.660198,2238.129996
15500,15500,15500,3.956317868,3.956318,1882.495353
15000,15000,15000,3.677314964,3.677315,1835.578422
14500,14500,14500,3.356517483,3.356517,1816.540516
14000,14000,14000,2.709909233,2.709909,2025.160080
13500,13500,13500,2.802854755,2.802855,1755.620762
13000,13000,13000,2.618756581,2.618757,1677.895545
12500,12500,12500,2.163130417,2.163130,1805.831941
12000,12000,12000,1.963801641,1.963802,1759.851875
11500,11500,11500,1.837928952,1.837929,1654.987804
11000,11000,11000,1.646121222,1.646121,1617.134853
10500,10500,10500,1.474376509,1.474377,1570.324802
10000,10000,10000,1.341375363,1.341375,1491.006958
9500,9500,9500,1.155603547,1.155604,1483.856643
9000,9000,9000,0.985891195,0.985891,1478.865018
8500,8500,8500,0.814254619,0.814255,1508.434796
8000,8000,8000,0.685472351,0.685472,1493.860399
7500,7500,7500,0.539168011,0.539168,1564.911090
7000,7000,7000,0.419275218,0.419275,1636.156802
6500,6500,6500,0.296600200,0.296600,1851.819385
6000,6000,6000,0.199924624,0.199925,2160.814368
5500,5500,5500,0.132086470,0.132086,2519.183078
5000,5000,5000,0.093658511,0.093659,2669.271563
4500,4500,4500,0.069397076,0.069397,2626.191340
4000,4000,4000,0.056020794,0.056021,2284.865866
3500,3500,3500,0.041883355,0.041883,2047.352701
3000,3000,3000,0.031231991,0.031232,1728.996400
2500,2500,2500,0.022444860,0.022445,1392.300954
2000,2000,2000,0.016337162,0.016337,979.362266
