m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,20.172145865,20.172146,2676.958632
29500,29500,29500,24.193786700,24.193787,2122.228762
29000,29000,29000,22.430790410,22.430790,2174.600142
28500,28500,28500,21.056432271,21.056432,2198.769925
28000,28000,28000,17.423381745,17.423382,2519.832294
27500,27500,27500,18.115852137,18.115852,2295.986393
27000,27000,27000,20.975734513,20.975735,1876.740000
26500,26500,26500,19.115925807,19.115926,1947.028377
26000,26000,26000,18.900036972,18.900037,1859.890542
25500,25500,25500,18.604479161,18.604479,1782.514292
25000,25000,25000,17.766949055,17.766949,1758.883864
