m,n,k,elapsed1,elapsed2,GFLOPS
30000,30000,30000,37.737780479,37.737780,1430.926761
29500,29500,29500,45.265279418,45.265279,1134.307590
29000,29000,29000,50.757007913,50.757008,961.010154
28500,28500,28500,41.501044404,41.501044,1115.592407
28000,28000,28000,31.809015357,31.809015,1380.237631
27500,27500,27500,43.739363039,43.739363,950.945490
27000,27000,27000,25.954380265,25.954380,1516.738200
26500,26500,26500,26.886432663,26.886433,1384.313437
26000,26000,26000,24.451984894,24.451985,1437.592905
25500,25500,25500,22.715621534,22.715622,1459.909426
25000,25000,25000,21.261738922,21.261739,1469.776302
24500,24500,24500,29.383949801,29.383950,1000.963118
24000,24000,24000,23.919623133,23.919623,1155.871054
23500,23500,23500,20.318103720,20.318104,1277.469116
23000,23000,23000,17.224674232,17.224674,1412.740797
22500,22500,22500,21.273415790,21.273416,1070.878801
22000,22000,22000,19.238973976,19.238974,1106.919736
21500,21500,21500,16.815829214,16.815829,1182.026158
21000,21000,21000,19.428535971,19.428536,953.339975
20500,20500,20500,18.685924891,18.685925,922.097788
20000,20000,20000,19.043818413,19.043818,840.167641
19500,19500,19500,16.181178928,16.181179,916.481430
19000,19000,19000,14.829775636,14.829776,925.030853
18500,18500,18500,12.715816664,12.715817,995.866041
18000,18000,18000,12.255530317,12.255530,951.733601
17500,17500,17500,8.680165982,8.680166,1234.855419
17000,17000,17000,8.025462938,8.025463,1224.353047
16500,16500,16500,10.699389199,10.699389,839.697466
16000,16000,16000,7.960639501,7.960640,1029.063054
15500,15500,15500,6.413746155,6.413746,1161.216833
15000,15000,15000,7.662929854,7.662930,880.864125
14500,14500,14500,7.921702385,7.921702,769.689355
14000,14000,14000,7.118880264,7.118880,770.907755
13500,13500,13500,5.519704579,5.519705,891.487928
13000,13000,13000,4.946767475,4.946767,888.256831
12500,12500,12500,4.886588062,4.886588,799.381890
12000,12000,12000,4.499554613,4.499555,768.076020
11500,11500,11500,3.436414532,3.436415,885.152234
11000,11000,11000,4.026728480,4.026728,661.082567
10500,10500,10500,3.458708764,3.458709,669.397211
10000,10000,10000,3.136435324,3.136435,637.666584
9500,9500,9500,2.155276554,2.155277,795.605555
9000,9000,9000,1.872584454,1.872584,778.603067
8500,8500,8500,2.262325564,2.262326,542.914786
8000,8000,8000,1.942309807,1.942310,527.207347
7500,7500,7500,1.036070687,1.036071,814.374937
7000,7000,7000,0.797793775,0.797794,859.871337
6500,6500,6500,1.074803879,1.074804,511.023463
6000,6000,6000,0.800440175,0.800440,539.703045
5500,5500,5500,0.297534332,0.297534,1118.358335
5000,5000,5000,0.203009250,0.203009,1231.470980
4500,4500,4500,0.316193465,0.316193,576.387624
4000,4000,4000,0.231128690,0.231129,553.804030
3500,3500,3500,0.112848645,0.112849,759.867343
3000,3000,3000,0.083626351,0.083626,645.729478
2500,2500,2500,0.095921011,0.095921,325.788893
2000,2000,2000,0.063146368,0.063146,253.379577
