m,n,k,elapsed1,elapsed2,GFLOPS
2000,2000,2000,0.038607649,0.038608,414.425649
2500,2500,2500,0.070278408,0.070278,444.660044
3000,3000,3000,0.117704228,0.117704,458.777063
3500,3500,3500,0.183947443,0.183947,466.165762
4000,4000,4000,0.272446752,0.272447,469.816575
4500,4500,4500,0.385325997,0.385326,472.976133
5000,5000,5000,0.535765808,0.535766,466.621789
5500,5500,5500,0.711728568,0.711729,467.523737
6000,6000,6000,0.914689696,0.914690,472.291316
6500,6500,6500,1.198847864,1.198848,458.148208
7000,7000,7000,1.534904386,1.534904,446.933377
7500,7500,7500,1.893417376,1.893417,445.622825
8000,8000,8000,2.356554405,2.356554,434.532722
8500,8500,8500,2.848739567,2.848740,431.155594
9000,9000,9000,3.530474726,3.530475,412.975623
9500,9500,9500,4.027672761,4.027673,425.742135
10000,10000,10000,4.750422947,4.750423,421.015144
10500,10500,10500,5.565415142,5.565415,416.006702
11000,11000,11000,6.547669718,6.547670,406.556854
11500,11500,11500,7.438448344,7.438448,408.922649
12000,12000,12000,8.494284268,8.494284,406.861825
12500,12500,12500,9.877400542,9.877401,395.473483
13000,13000,13000,10.695489402,10.695489,410.827390
13500,13500,13500,12.108226073,12.108226,406.397268
14000,14000,14000,13.538944295,13.538944,405.349182
14500,14500,14500,14.769330469,14.769330,412.831849
15000,15000,15000,16.477905646,16.477906,409.639437
15500,15500,15500,18.046092854,18.046093,412.707064
16000,16000,16000,19.513127263,19.513127,419.819944
16500,16500,16500,21.428338196,21.428338,419.269563
17000,17000,17000,23.024960062,23.024960,426.754269
17500,17500,17500,25.461830133,25.461830,420.973274
18000,18000,18000,27.653119406,27.653119,421.796899
18500,18500,18500,30.094474165,30.094474,420.783229
19000,19000,19000,32.656763359,32.656763,420.066124
19500,19500,19500,35.291041352,35.291041,420.212876
20000,20000,20000,38.250334489,38.250334,418.296996
20500,20500,20500,41.348623467,41.348623,416.706738
21000,21000,21000,44.743798348,44.743798,413.956809
21500,21500,21500,48.335581414,48.335581,411.223977
22000,22000,22000,51.351783049,51.351783,414.708093
22500,22500,22500,56.292743197,56.292743,404.692483
23000,23000,23000,59.782246954,59.782247,407.043918
23500,23500,23500,63.860845099,63.860845,406.442319
24000,24000,24000,66.826485989,66.826486,413.728174
24500,24500,24500,71.068524390,71.068524,413.857615
25000,25000,25000,77.464001761,77.464002,403.413189
25500,25500,25500,81.920321802,81.920322,404.817135
26000,26000,26000,86.474331535,86.474332,406.502130
26500,26500,26500,91.667095100,91.667095,406.026284
27000,27000,27000,96.442344153,96.442344,408.181700
27500,27500,27500,102.017228548,102.017229,407.712997
28000,28000,28000,105.545235149,105.545235,415.973302
28500,28500,28500,111.696431693,111.696432,414.500708
29000,29000,29000,118.825109009,118.825109,410.502464
29500,29500,29500,125.565159561,125.565160,408.909208
30000,30000,30000,129.727690286,129.727690,416.256544
2000,2000,2000,0.038581252,0.038581,414.709196
2500,2500,2500,0.070711825,0.070712,441.934570
3000,3000,3000,0.118135689,0.118136,457.101495
3500,3500,3500,0.183903696,0.183904,466.276654
4000,4000,4000,0.272431992,0.272432,469.842029
4500,4500,4500,0.386825669,0.386826,471.142467
5000,5000,5000,0.529585191,0.529585,472.067581
5500,5500,5500,0.721317604,0.721318,461.308581
6000,6000,6000,0.923087399,0.923087,467.994689
6500,6500,6500,1.184241618,1.184242,463.798934
7000,7000,7000,1.518628531,1.518629,451.723371
7500,7500,7500,1.920416713,1.920417,439.357768
8000,8000,8000,2.300369988,2.300370,445.145783
8500,8500,8500,2.889243077,2.889243,425.111341
9000,9000,9000,3.443842220,3.443842,423.364343
9500,9500,9500,4.025035987,4.025036,426.021036
10000,10000,10000,4.737284000,4.737284,422.182837
10500,10500,10500,5.593041302,5.593041,413.951887
11000,11000,11000,6.476364606,6.476365,411.033066
11500,11500,11500,7.444083263,7.444083,408.613108
12000,12000,12000,8.434107846,8.434108,409.764739
12500,12500,12500,9.696654446,9.696654,402.845128
13000,13000,13000,10.741686199,10.741686,409.060544
13500,13500,13500,12.125193687,12.125194,405.828569
14000,14000,14000,13.350028110,13.350028,411.085277
14500,14500,14500,14.878665200,14.878665,409.798185
15000,15000,15000,16.531006890,16.531007,408.323585
15500,15500,15500,17.982531678,17.982532,414.165821
16000,16000,16000,19.617281090,19.617281,417.590999
16500,16500,16500,21.462818020,21.462818,418.596011
17000,17000,17000,23.141390394,23.141390,424.607158
17500,17500,17500,25.441156851,25.441157,421.315354
18000,18000,18000,27.455453460,27.455453,424.833632
18500,18500,18500,30.066715817,30.066716,421.171706
19000,19000,19000,32.428521940,32.428522,423.022672
19500,19500,19500,35.040263272,35.040263,423.220279
20000,20000,20000,38.060462015,38.060462,420.383757
20500,20500,20500,41.245834212,41.245834,417.745218
21000,21000,21000,44.661098748,44.661099,414.723339
21500,21500,21500,48.507582893,48.507583,409.765831
22000,22000,22000,51.388550596,51.388551,414.411377
22500,22500,22500,56.110338192,56.110338,406.008068
23000,23000,23000,59.613381020,59.613381,408.196945
23500,23500,23500,64.248374840,64.248375,403.990763
24000,24000,24000,67.087912098,67.087912,412.115970
24500,24500,24500,71.890685556,71.890686,409.124628
25000,25000,25000,77.847528224,77.847528,401.425719
25500,25500,25500,82.254297017,82.254297,403.173466
26000,26000,26000,86.872431395,86.872431,404.639302
26500,26500,26500,91.695481616,91.695482,405.900589
27000,27000,27000,96.967901366,96.967901,405.969392
27500,27500,27500,102.065611099,102.065611,407.519727
28000,28000,28000,104.387988336,104.387988,420.584789
28500,28500,28500,111.787239074,111.787239,414.163999
29000,29000,29000,118.419498400,118.419498,411.908517
29500,29500,29500,125.349017592,125.349018,409.614299
30000,30000,30000,129.573404162,129.573404,416.752190
2000,2000,2000,0.038617574,0.038618,414.319139
2500,2500,2500,0.070444274,0.070444,443.613061
3000,3000,3000,0.117140679,0.117141,460.984181
3500,3500,3500,0.184267116,0.184267,465.357042
4000,4000,4000,0.272567875,0.272568,469.607800
4500,4500,4500,0.385328398,0.385328,472.973186
5000,5000,5000,0.526582321,0.526582,474.759577
5500,5500,5500,0.703416853,0.703417,473.048092
6000,6000,6000,0.937184773,0.937185,460.954992
6500,6500,6500,1.198055719,1.198056,458.451132
7000,7000,7000,1.508796534,1.508797,454.667004
7500,7500,7500,1.922101968,1.922102,438.972549
8000,8000,8000,2.322011008,2.322011,440.997048
8500,8500,8500,2.824443294,2.824443,434.864457
9000,9000,9000,3.427280862,3.427281,425.410131
9500,9500,9500,4.028794029,4.028794,425.623645
10000,10000,10000,4.734501979,4.734502,422.430914
10500,10500,10500,5.579362836,5.579363,414.966739
11000,11000,11000,6.525745892,6.525746,407.922718
11500,11500,11500,7.426966205,7.426966,409.554846
12000,12000,12000,8.458425712,8.458426,408.586671
12500,12500,12500,9.720782399,9.720782,401.845226
13000,13000,13000,10.741025574,10.741026,409.085703
13500,13500,13500,12.081442616,12.081443,407.298214
14000,14000,14000,13.369447337,13.369447,410.488172
14500,14500,14500,14.790027002,14.790027,412.254149
15000,15000,15000,16.537131578,16.537132,408.172359
15500,15500,15500,17.924154550,17.924155,415.514717
16000,16000,16000,19.551131689,19.551132,419.003878
16500,16500,16500,21.350416291,21.350416,420.799758
17000,17000,17000,22.845086371,22.845086,430.114373
17500,17500,17500,25.404251571,25.404252,421.927407
18000,18000,18000,27.331696895,27.331697,426.757257
18500,18500,18500,30.070574331,30.070574,421.117663
19000,19000,19000,32.753141076,32.753141,418.830059
19500,19500,19500,35.329172446,35.329172,419.759337
20000,20000,20000,37.950185820,37.950186,421.605314
20500,20500,20500,41.293950881,41.293951,417.258451
21000,21000,21000,44.689655636,44.689656,414.458329
21500,21500,21500,48.092230126,48.092230,413.304809
22000,22000,22000,51.473775210,51.473775,413.725240
22500,22500,22500,56.137859864,56.137860,405.809022
23000,23000,23000,59.615857688,59.615858,408.179987
23500,23500,23500,64.123674662,64.123675,404.776397
24000,24000,24000,66.988570622,66.988571,412.727123
24500,24500,24500,71.471670518,71.471671,411.523192
25000,25000,25000,77.665929468,77.665929,402.364334
25500,25500,25500,82.169923670,82.169924,403.587450
26000,26000,26000,86.239944194,86.239944,407.606943
26500,26500,26500,91.462073882,91.462074,406.936432
27000,27000,27000,96.615585296,96.615585,407.449791
27500,27500,27500,101.483483726,101.483484,409.857333
28000,28000,28000,104.677428853,104.677429,419.421842
28500,28500,28500,112.203329036,112.203329,412.628131
29000,29000,29000,118.629437751,118.629438,411.179560
29500,29500,29500,124.842784677,124.842785,411.275270
