action,world_size,number_of_steps,number_of_steps_between_file_dumps,mpi_size,omp_get_max_threads,total_time,t_io,t_io_accumulator,t_io_accumulator_average
e2,10000,100,1,40,1,345.948101,99.364485,38.914229,0.997801
e2,10000,100,1,39,1,258.030813,11.935583,29.070782,0.765021
e2,10000,100,1,38,1,254.452382,11.578569,25.345995,0.685027
e2,10000,100,1,37,1,254.441926,11.478735,25.244269,0.701230
e2,10000,100,1,36,1,254.061266,11.464453,23.510045,0.671716
e2,10000,100,1,35,1,254.364932,11.546323,24.595682,0.723402
e2,10000,100,1,34,1,244.217176,11.573941,23.143908,0.701331
e2,10000,100,1,33,1,254.385020,11.492505,21.471835,0.670995
e2,10000,100,1,32,1,254.333711,11.519366,22.644426,0.730465
e2,10000,100,1,31,1,245.823709,14.472034,20.861271,0.695376
e2,10000,100,1,30,1,247.555250,16.243357,22.230836,0.766581
e2,10000,100,1,29,1,248.501689,17.472856,22.878123,0.817076
e2,10000,100,1,28,1,260.818124,20.158793,25.055555,0.927984
e2,10000,100,1,27,1,336.088407,92.422457,19.208353,0.738783
e2,10000,100,1,26,1,258.527423,18.901632,16.761603,0.670464
e2,10000,100,1,25,1,260.227038,19.499187,17.666567,0.736107
e2,10000,100,1,24,1,248.928869,20.282098,17.518018,0.761653
e2,10000,100,1,23,1,259.772417,20.872423,20.792493,0.945113
e2,10000,100,1,22,1,258.346253,19.633453,20.932691,0.996795
e2,10000,100,1,21,1,258.297276,19.716129,19.786767,0.989338
e2,10000,100,1,20,1,257.607972,19.261054,25.000336,1.315807
e2,10000,100,1,19,1,247.884672,19.755500,23.501988,1.305666
e2,10000,100,1,18,1,260.812106,21.386228,21.310725,1.253572
e2,10000,100,1,17,1,255.850549,18.041018,16.500502,1.031281
e2,10000,100,1,16,1,257.791774,19.872805,16.655135,1.110342
e2,10000,100,1,15,1,341.789998,103.771959,18.101515,1.292965
e2,10000,100,1,14,1,243.271816,12.317641,12.425032,0.955772
